mag_x (uT),mag_y (uT),mag_z (uT)
3.302340881104230164e+01,1.144916227948560884e-02,3.623878751843517421e+01
3.306298346810108768e+01,-4.697322343707952680e-02,3.629933253464292164e+01
3.297218471724136180e+01,6.084616182369461529e-02,3.614833154595877573e+01
3.305130557807263614e+01,3.060881006337265106e-02,3.623273663694160263e+01
3.296371155280139931e+01,-2.800393993172083096e-02,3.649144014295362837e+01
3.313783184808500692e+01,5.967752552319648823e-02,3.624791379612418751e+01
3.317012907461339211e+01,-1.037478440576834054e-01,3.632334029166317180e+01
3.303323532558079734e+01,8.488951152385711130e-02,3.628515901024125867e+01
3.309825695948539703e+01,-3.744920605046585943e-02,3.613066293877849233e+01
3.312934798891830468e+01,1.723656260373787608e-01,3.632592246920471268e+01
3.328474074267681004e+01,-5.483114342669122981e-03,3.629584679393270363e+01
3.311193334049469428e+01,-7.202316586661892950e-02,3.602486848413779796e+01
3.305460593881851139e+01,7.055261002101614887e-02,3.636104679603058543e+01
3.312795760651682997e+01,2.201452375425836695e-03,3.637547789550391997e+01
3.297483723196353367e+01,-3.482730407781324533e-02,3.622876321868945126e+01
3.321505391271425367e+01,1.322656519249497398e-01,3.640502618376541477e+01
3.308784334025986595e+01,4.832970449850590433e-02,3.609614690045077623e+01
3.313841079595891159e+01,-1.397610006169524091e-02,3.621585268280076519e+01
3.322894719675900888e+01,8.672144335216630529e-02,3.628365205028432428e+01
3.311348781787542350e+01,4.244169915950724882e-03,3.626796725784621600e+01
3.312864155630029472e+01,3.985643888757147563e-02,3.616193738027486404e+01
3.323242939979949284e+01,-9.121274346149753354e-02,3.635761969081839595e+01
3.324094420475665146e+01,8.829629146376916093e-02,3.635513145057552009e+01
3.294779189577945999e+01,7.770815602003956768e-02,3.627392575558282317e+01
3.309424425725088525e+01,-1.271661701857548510e-01,3.625562987405690762e+01
3.308431665191099569e+01,6.671233844383983591e-02,3.618475138592938833e+01
3.315933856033890237e+01,-1.969484708820297136e-01,3.623688189986090435e+01
3.298629796669760594e+01,1.259746503970350096e-01,3.628757727647568743e+01
3.319231424289731081e+01,-3.623291812328736233e-02,3.623199598266327115e+01
3.328662614660208874e+01,9.154067207466864975e-02,3.622773393109229545e+01
3.312065262434549595e+01,-4.599813935009638977e-02,3.620390601906886019e+01
3.321843316041228888e+01,2.078698925466517522e-01,3.639727264420498187e+01
3.314356378169627249e+01,8.804558715753008080e-02,3.622422757806089066e+01
3.327571305839597215e+01,-1.395944290898814936e-02,3.644916882043607131e+01
3.326239503926097285e+01,-4.259826434566220399e-02,3.636688210190386883e+01
3.305446613642658349e+01,1.589613506294064171e-01,3.631135460157094741e+01
3.305159852425617828e+01,-2.135371433756647619e-01,3.628235139000102549e+01
3.335025778669636765e+01,2.256482481569685797e-02,3.630814310944838752e+01
3.304950210866989835e+01,6.407824641995286952e-02,3.629484595488381871e+01
3.326355712783233542e+01,3.356814126565871997e-02,3.631492783627768972e+01
3.313173748363026760e+01,-1.115359593567038926e-01,3.616578708760302874e+01
