ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.849880418250875082e+06,4.656220472941935062e+06,3.287196800463123247e+06
-2.849880368250875268e+06,4.656220522941934876e+06,3.287196850463123061e+06
-2.849880318250875454e+06,4.656220572941934690e+06,3.287196900463122874e+06
-2.849880268250875175e+06,4.656220622941934504e+06,3.287196950463123154e+06
-2.849880218250875361e+06,4.656220672941935249e+06,3.287197000463122968e+06
-2.849880168250875082e+06,4.656220722941935062e+06,3.287197050463123247e+06
-2.849880118250875268e+06,4.656220772941934876e+06,3.287197100463123061e+06
-2.849880068250875454e+06,4.656220822941934690e+06,3.287197150463122874e+06
-2.849880018250875175e+06,4.656220872941934504e+06,3.287197200463123154e+06
-2.849879968250875361e+06,4.656220922941935249e+06,3.287197250463122968e+06
-2.849879918250875082e+06,4.656220972941935062e+06,3.287197300463123247e+06
-2.849879868250875268e+06,4.656221022941934876e+06,3.287197350463123061e+06
-2.849879818250875454e+06,4.656221072941934690e+06,3.287197400463122874e+06
-2.849879768250875175e+06,4.656221122941934504e+06,3.287197450463123154e+06
-2.849879718250875361e+06,4.656221172941935249e+06,3.287197500463122968e+06
-2.849879668250875082e+06,4.656221222941935062e+06,3.287197550463123247e+06
-2.849879618250875268e+06,4.656221272941934876e+06,3.287197600463123061e+06
-2.849879568250875454e+06,4.656221322941934690e+06,3.287197650463122874e+06
-2.849879518250875175e+06,4.656221372941934504e+06,3.287197700463123154e+06
-2.849879468250875361e+06,4.656221422941935249e+06,3.287197750463122968e+06
-2.849879418250875082e+06,4.656221472941935062e+06,3.287197800463123247e+06
-2.849879368250875268e+06,4.656221522941934876e+06,3.287197850463123061e+06
-2.849879318250875454e+06,4.656221572941934690e+06,3.287197900463122874e+06
-2.849879268250875175e+06,4.656221622941934504e+06,3.287197950463123154e+06
-2.849879218250875361e+06,4.656221672941935249e+06,3.287198000463122968e+06
-2.849879168250875082e+06,4.656221722941935062e+06,3.287198050463123247e+06
-2.849879118250875268e+06,4.656221772941934876e+06,3.287198100463123061e+06
-2.849879068250875454e+06,4.656221822941934690e+06,3.287198150463122874e+06
-2.849879018250875175e+06,4.656221872941934504e+06,3.287198200463123154e+06
-2.849878968250875361e+06,4.656221922941935249e+06,3.287198250463122968e+06
-2.849878918250875082e+06,4.656221972941935062e+06,3.287198300463123247e+06
-2.849878868250875268e+06,4.656222022941934876e+06,3.287198350463123061e+06
-2.849878818250875454e+06,4.656222072941934690e+06,3.287198400463122874e+06
-2.849878768250875175e+06,4.656222122941934504e+06,3.287198450463123154e+06
-2.849878718250875361e+06,4.656222172941935249e+06,3.287198500463122968e+06
-2.849878668250875082e+06,4.656222222941935062e+06,3.287198550463123247e+06
-2.849878618250875268e+06,4.656222272941934876e+06,3.287198600463123061e+06
-2.849878568250875454e+06,4.656222322941934690e+06,3.287198650463122874e+06
-2.849878518250875175e+06,4.656222372941934504e+06,3.287198700463123154e+06
-2.849878468250875361e+06,4.656222422941935249e+06,3.287198750463122968e+06
-2.849878418250875082e+06,4.656222472941935062e+06,3.287198800463123247e+06
-2.849878368250875268e+06,4.656222522941934876e+06,3.287198850463123061e+06
-2.849878318250875454e+06,4.656222572941934690e+06,3.287198900463122874e+06
-2.849878268250875175e+06,4.656222622941934504e+06,3.287198950463123154e+06
-2.849878218250875361e+06,4.656222672941935249e+06,3.287199000463122968e+06
-2.849878168250875082e+06,4.656222722941935062e+06,3.287199050463123247e+06
-2.849878118250875268e+06,4.656222772941934876e+06,3.287199100463123061e+06
-2.849878068250875454e+06,4.656222822941934690e+06,3.287199150463122874e+06
-2.849878018250875175e+06,4.656222872941934504e+06,3.287199200463123154e+06
-2.849877968250875361e+06,4.656222922941935249e+06,3.287199250463122968e+06
-2.849877918250875082e+06,4.656222972941935062e+06,3.287199300463123247e+06
-2.849877868250875268e+06,4.656223022941934876e+06,3.287199350463123061e+06
-2.849877818250875454e+06,4.656223072941934690e+06,3.287199400463122874e+06
-2.849877768250875175e+06,4.656223122941934504e+06,3.287199450463123154e+06
-2.849877718250875361e+06,4.656223172941935249e+06,3.287199500463122968e+06
-2.849877668250875082e+06,4.656223222941935062e+06,3.287199550463123247e+06
-2.849877618250875268e+06,4.656223272941934876e+06,3.287199600463123061e+06
-2.849877568250875454e+06,4.656223322941934690e+06,3.287199650463122874e+06
-2.849877518250875175e+06,4.656223372941934504e+06,3.287199700463123154e+06
-2.849877468250875361e+06,4.656223422941935249e+06,3.287199750463122968e+06
-2.849877418250875082e+06,4.656223472941935062e+06,3.287199800463123247e+06
-2.849877368250875268e+06,4.656223522941934876e+06,3.287199850463123061e+06
-2.849877318250875454e+06,4.656223572941934690e+06,3.287199900463122874e+06
-2.849877268250875175e+06,4.656223622941934504e+06,3.287199950463123154e+06
-2.849877218250875361e+06,4.656223672941935249e+06,3.287200000463122968e+06
-2.849877168250875082e+06,4.656223722941935062e+06,3.287200050463123247e+06
-2.849877118250875268e+06,4.656223772941934876e+06,3.287200100463123061e+06
-2.849877068250875454e+06,4.656223822941934690e+06,3.287200150463122874e+06
-2.849877018250875175e+06,4.656223872941934504e+06,3.287200200463123154e+06
-2.849876968250875361e+06,4.656223922941935249e+06,3.287200250463122968e+06
-2.849876918250875082e+06,4.656223972941935062e+06,3.287200300463123247e+06
-2.849876868250875268e+06,4.656224022941934876e+06,3.287200350463123061e+06
-2.849876818250875454e+06,4.656224072941934690e+06,3.287200400463122874e+06
-2.849876768250875175e+06,4.656224122941934504e+06,3.287200450463123154e+06
-2.849876718250875361e+06,4.656224172941935249e+06,3.287200500463122968e+06
-2.849876668250875082e+06,4.656224222941935062e+06,3.287200550463123247e+06
-2.849876618250875268e+06,4.656224272941934876e+06,3.287200600463123061e+06
-2.849876568250875454e+06,4.656224322941934690e+06,3.287200650463122874e+06
-2.849876518250875175e+06,4.656224372941934504e+06,3.287200700463123154e+06
-2.849876468250875361e+06,4.656224422941935249e+06,3.287200750463122968e+06
-2.849876418250875082e+06,4.656224472941935062e+06,3.287200800463123247e+06
-2.849876368250875268e+06,4.656224522941934876e+06,3.287200850463123061e+06
-2.849876318250875454e+06,4.656224572941934690e+06,3.287200900463122874e+06
-2.849876268250875175e+06,4.656224622941934504e+06,3.287200950463123154e+06
-2.849876218250875361e+06,4.656224672941935249e+06,3.287201000463122968e+06
-2.849876168250875082e+06,4.656224722941935062e+06,3.287201050463123247e+06
-2.849876118250875268e+06,4.656224772941934876e+06,3.287201100463123061e+06
-2.849876068250875454e+06,4.656224822941934690e+06,3.287201150463122874e+06
-2.849876018250875175e+06,4.656224872941934504e+06,3.287201200463123154e+06
-2.849875968250875361e+06,4.656224922941935249e+06,3.287201250463122968e+06
-2.849875918250875082e+06,4.656224972941935062e+06,3.287201300463123247e+06
-2.849875868250875268e+06,4.656225022941934876e+06,3.287201350463123061e+06
-2.849875818250875454e+06,4.656225072941934690e+06,3.287201400463122874e+06
-2.849875768250875175e+06,4.656225122941934504e+06,3.287201450463123154e+06
-2.849875718250875361e+06,4.656225172941935249e+06,3.287201500463122968e+06
-2.849875668250875082e+06,4.656225222941935062e+06,3.287201550463123247e+06
-2.849875618250875268e+06,4.656225272941934876e+06,3.287201600463123061e+06
-2.849875568250875454e+06,4.656225322941934690e+06,3.287201650463122874e+06
-2.849875518250875175e+06,4.656225372941934504e+06,3.287201700463123154e+06
-2.849875468250875361e+06,4.656225422941935249e+06,3.287201750463122968e+06
-2.849875418250875082e+06,4.656225472941935062e+06,3.287201800463123247e+06
-2.849875368250875268e+06,4.656225522941934876e+06,3.287201850463123061e+06
-2.849875318250875454e+06,4.656225572941934690e+06,3.287201900463122874e+06
-2.849875268250875175e+06,4.656225622941934504e+06,3.287201950463123154e+06
-2.849875218250875361e+06,4.656225672941935249e+06,3.287202000463122968e+06
-2.849875168250875082e+06,4.656225722941935062e+06,3.287202050463123247e+06
-2.849875118250875268e+06,4.656225772941934876e+06,3.287202100463123061e+06
-2.849875068250875454e+06,4.656225822941934690e+06,3.287202150463122874e+06
-2.849875018250875175e+06,4.656225872941934504e+06,3.287202200463123154e+06
-2.849874968250875361e+06,4.656225922941935249e+06,3.287202250463122968e+06
-2.849874918250875082e+06,4.656225972941935062e+06,3.287202300463123247e+06
-2.849874868250875268e+06,4.656226022941934876e+06,3.287202350463123061e+06
-2.849874818250875454e+06,4.656226072941934690e+06,3.287202400463122874e+06
-2.849874768250875175e+06,4.656226122941934504e+06,3.287202450463123154e+06
-2.849874718250875361e+06,4.656226172941935249e+06,3.287202500463122968e+06
-2.849874668250875082e+06,4.656226222941935062e+06,3.287202550463123247e+06
-2.849874618250875268e+06,4.656226272941934876e+06,3.287202600463123061e+06
-2.849874568250875454e+06,4.656226322941934690e+06,3.287202650463122874e+06
-2.849874518250875175e+06,4.656226372941934504e+06,3.287202700463123154e+06
-2.849874468250875361e+06,4.656226422941935249e+06,3.287202750463122968e+06
-2.849874418250875082e+06,4.656226472941935062e+06,3.287202800463123247e+06
-2.849874368250875268e+06,4.656226522941934876e+06,3.287202850463123061e+06
-2.849874318250875454e+06,4.656226572941934690e+06,3.287202900463122874e+06
-2.849874268250875175e+06,4.656226622941934504e+06,3.287202950463123154e+06
-2.849874218250875361e+06,4.656226672941935249e+06,3.287203000463122968e+06
-2.849874168250875082e+06,4.656226722941935062e+06,3.287203050463123247e+06
-2.849874118250875268e+06,4.656226772941934876e+06,3.287203100463123061e+06
-2.849874068250875454e+06,4.656226822941934690e+06,3.287203150463122874e+06
-2.849874018250875175e+06,4.656226872941934504e+06,3.287203200463123154e+06
-2.849873968250875361e+06,4.656226922941935249e+06,3.287203250463122968e+06
-2.849873918250875082e+06,4.656226972941935062e+06,3.287203300463123247e+06
-2.849873868250875268e+06,4.656227022941934876e+06,3.287203350463123061e+06
-2.849873818250875454e+06,4.656227072941934690e+06,3.287203400463122874e+06
-2.849873768250875175e+06,4.656227122941934504e+06,3.287203450463123154e+06
-2.849873718250875361e+06,4.656227172941935249e+06,3.287203500463122968e+06
-2.849873668250875082e+06,4.656227222941935062e+06,3.287203550463123247e+06
-2.849873618250875268e+06,4.656227272941934876e+06,3.287203600463123061e+06
-2.849873568250875454e+06,4.656227322941934690e+06,3.287203650463122874e+06
-2.849873518250875175e+06,4.656227372941934504e+06,3.287203700463123154e+06
-2.849873468250875361e+06,4.656227422941935249e+06,3.287203750463122968e+06
-2.849873418250875082e+06,4.656227472941935062e+06,3.287203800463123247e+06
-2.849873368250875268e+06,4.656227522941934876e+06,3.287203850463123061e+06
-2.849873318250875454e+06,4.656227572941934690e+06,3.287203900463122874e+06
-2.849873268250875175e+06,4.656227622941934504e+06,3.287203950463123154e+06
-2.849873218250875361e+06,4.656227672941935249e+06,3.287204000463122968e+06
-2.849873168250875082e+06,4.656227722941935062e+06,3.287204050463123247e+06
-2.849873118250875268e+06,4.656227772941934876e+06,3.287204100463123061e+06
-2.849873068250875454e+06,4.656227822941934690e+06,3.287204150463122874e+06
-2.849873018250875175e+06,4.656227872941934504e+06,3.287204200463123154e+06
-2.849872968250875361e+06,4.656227922941935249e+06,3.287204250463122968e+06
-2.849872918250875082e+06,4.656227972941935062e+06,3.287204300463123247e+06
-2.849872868250875268e+06,4.656228022941934876e+06,3.287204350463123061e+06
-2.849872818250875454e+06,4.656228072941934690e+06,3.287204400463122874e+06
-2.849872768250875175e+06,4.656228122941934504e+06,3.287204450463123154e+06
-2.849872718250875361e+06,4.656228172941935249e+06,3.287204500463122968e+06
-2.849872668250875082e+06,4.656228222941935062e+06,3.287204550463123247e+06
-2.849872618250875268e+06,4.656228272941934876e+06,3.287204600463123061e+06
-2.849872568250875454e+06,4.656228322941934690e+06,3.287204650463122874e+06
-2.849872518250875175e+06,4.656228372941934504e+06,3.287204700463123154e+06
-2.849872468250875361e+06,4.656228422941935249e+06,3.287204750463122968e+06
-2.849872418250875082e+06,4.656228472941935062e+06,3.287204800463123247e+06
-2.849872368250875268e+06,4.656228522941934876e+06,3.287204850463123061e+06
-2.849872318250875454e+06,4.656228572941934690e+06,3.287204900463122874e+06
-2.849872268250875175e+06,4.656228622941934504e+06,3.287204950463123154e+06
-2.849872218250875361e+06,4.656228672941935249e+06,3.287205000463122968e+06
-2.849872168250875082e+06,4.656228722941935062e+06,3.287205050463123247e+06
-2.849872118250875268e+06,4.656228772941934876e+06,3.287205100463123061e+06
-2.849872068250875454e+06,4.656228822941934690e+06,3.287205150463122874e+06
-2.849872018250875175e+06,4.656228872941934504e+06,3.287205200463123154e+06
-2.849871968250875361e+06,4.656228922941935249e+06,3.287205250463122968e+06
-2.849871918250875082e+06,4.656228972941935062e+06,3.287205300463123247e+06
-2.849871868250875268e+06,4.656229022941934876e+06,3.287205350463123061e+06
-2.849871818250875454e+06,4.656229072941934690e+06,3.287205400463122874e+06
-2.849871768250875175e+06,4.656229122941934504e+06,3.287205450463123154e+06
-2.849871718250875361e+06,4.656229172941935249e+06,3.287205500463122968e+06
-2.849871668250875082e+06,4.656229222941935062e+06,3.287205550463123247e+06
-2.849871618250875268e+06,4.656229272941934876e+06,3.287205600463123061e+06
-2.849871568250875454e+06,4.656229322941934690e+06,3.287205650463122874e+06
-2.849871518250875175e+06,4.656229372941934504e+06,3.287205700463123154e+06
-2.849871468250875361e+06,4.656229422941935249e+06,3.287205750463122968e+06
-2.849871418250875082e+06,4.656229472941935062e+06,3.287205800463123247e+06
-2.849871368250875268e+06,4.656229522941934876e+06,3.287205850463123061e+06
-2.849871318250875454e+06,4.656229572941934690e+06,3.287205900463122874e+06
-2.849871268250875175e+06,4.656229622941934504e+06,3.287205950463123154e+06
-2.849871218250875361e+06,4.656229672941935249e+06,3.287206000463122968e+06
-2.849871168250875082e+06,4.656229722941935062e+06,3.287206050463123247e+06
-2.849871118250875268e+06,4.656229772941934876e+06,3.287206100463123061e+06
-2.849871068250875454e+06,4.656229822941934690e+06,3.287206150463122874e+06
-2.849871018250875175e+06,4.656229872941934504e+06,3.287206200463123154e+06
-2.849870968250875361e+06,4.656229922941935249e+06,3.287206250463122968e+06
-2.849870918250875082e+06,4.656229972941935062e+06,3.287206300463123247e+06
-2.849870868250875268e+06,4.656230022941934876e+06,3.287206350463123061e+06
-2.849870818250875454e+06,4.656230072941934690e+06,3.287206400463122874e+06
-2.849870768250875175e+06,4.656230122941934504e+06,3.287206450463123154e+06
-2.849870718250875361e+06,4.656230172941935249e+06,3.287206500463122968e+06
-2.849870668250875082e+06,4.656230222941935062e+06,3.287206550463123247e+06
-2.849870618250875268e+06,4.656230272941934876e+06,3.287206600463123061e+06
-2.849870568250875454e+06,4.656230322941934690e+06,3.287206650463122874e+06
-2.849870518250875175e+06,4.656230372941934504e+06,3.287206700463123154e+06
-2.849870468250875361e+06,4.656230422941935249e+06,3.287206750463122968e+06
-2.849870418250875082e+06,4.656230472941935062e+06,3.287206800463123247e+06
-2.849870368250875268e+06,4.656230522941934876e+06,3.287206850463123061e+06
-2.849870318250875454e+06,4.656230572941934690e+06,3.287206900463122874e+06
-2.849870268250875175e+06,4.656230622941934504e+06,3.287206950463123154e+06
-2.849870218250875361e+06,4.656230672941935249e+06,3.287207000463122968e+06
-2.849870168250875082e+06,4.656230722941935062e+06,3.287207050463123247e+06
-2.849870118250875268e+06,4.656230772941934876e+06,3.287207100463123061e+06
-2.849870068250875454e+06,4.656230822941934690e+06,3.287207150463122874e+06
-2.849870018250875175e+06,4.656230872941934504e+06,3.287207200463123154e+06
-2.849869968250875361e+06,4.656230922941935249e+06,3.287207250463122968e+06
-2.849869918250875082e+06,4.656230972941935062e+06,3.287207300463123247e+06
-2.849869868250875268e+06,4.656231022941934876e+06,3.287207350463123061e+06
-2.849869818250875454e+06,4.656231072941934690e+06,3.287207400463122874e+06
-2.849869768250875175e+06,4.656231122941934504e+06,3.287207450463123154e+06
-2.849869718250875361e+06,4.656231172941935249e+06,3.287207500463122968e+06
-2.849869668250875082e+06,4.656231222941935062e+06,3.287207550463123247e+06
-2.849869618250875268e+06,4.656231272941934876e+06,3.287207600463123061e+06
-2.849869568250875454e+06,4.656231322941934690e+06,3.287207650463122874e+06
-2.849869518250875175e+06,4.656231372941934504e+06,3.287207700463123154e+06
-2.849869468250875361e+06,4.656231422941935249e+06,3.287207750463122968e+06
-2.849869418250875082e+06,4.656231472941935062e+06,3.287207800463123247e+06
-2.849869368250875268e+06,4.656231522941934876e+06,3.287207850463123061e+06
-2.849869318250875454e+06,4.656231572941934690e+06,3.287207900463122874e+06
-2.849869268250875175e+06,4.656231622941934504e+06,3.287207950463123154e+06
-2.849869218250875361e+06,4.656231672941935249e+06,3.287208000463122968e+06
-2.849869168250875082e+06,4.656231722941935062e+06,3.287208050463123247e+06
-2.849869118250875268e+06,4.656231772941934876e+06,3.287208100463123061e+06
-2.849869068250875454e+06,4.656231822941934690e+06,3.287208150463122874e+06
-2.849869018250875175e+06,4.656231872941934504e+06,3.287208200463123154e+06
-2.849868968250875361e+06,4.656231922941935249e+06,3.287208250463122968e+06
-2.849868918250875082e+06,4.656231972941935062e+06,3.287208300463123247e+06
-2.849868868250875268e+06,4.656232022941934876e+06,3.287208350463123061e+06
-2.849868818250875454e+06,4.656232072941934690e+06,3.287208400463122874e+06
-2.849868768250875175e+06,4.656232122941934504e+06,3.287208450463123154e+06
-2.849868718250875361e+06,4.656232172941935249e+06,3.287208500463122968e+06
-2.849868668250875082e+06,4.656232222941935062e+06,3.287208550463123247e+06
-2.849868618250875268e+06,4.656232272941934876e+06,3.287208600463123061e+06
-2.849868568250875454e+06,4.656232322941934690e+06,3.287208650463122874e+06
-2.849868518250875175e+06,4.656232372941934504e+06,3.287208700463123154e+06
-2.849868468250875361e+06,4.656232422941935249e+06,3.287208750463122968e+06
-2.849868418250875082e+06,4.656232472941935062e+06,3.287208800463123247e+06
-2.849868368250875268e+06,4.656232522941934876e+06,3.287208850463123061e+06
-2.849868318250875454e+06,4.656232572941934690e+06,3.287208900463122874e+06
-2.849868268250875175e+06,4.656232622941934504e+06,3.287208950463123154e+06
-2.849868218250875361e+06,4.656232672941935249e+06,3.287209000463122968e+06
-2.849868168250875082e+06,4.656232722941935062e+06,3.287209050463123247e+06
-2.849868118250875268e+06,4.656232772941934876e+06,3.287209100463123061e+06
-2.849868068250875454e+06,4.656232822941934690e+06,3.287209150463122874e+06
-2.849868018250875175e+06,4.656232872941934504e+06,3.287209200463123154e+06
-2.849867968250875361e+06,4.656232922941935249e+06,3.287209250463122968e+06
-2.849867918250875082e+06,4.656232972941935062e+06,3.287209300463123247e+06
