gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.849819472025364637e+06,4.656275652481100522e+06,3.287256327715178952e+06,4.996527611957165327e+00,4.967170619928047870e+00,5.023633591168956691e+00
-2.849818931788973510e+06,4.656275911606728099e+06,3.287263626761063002e+06,5.008307946363244945e+00,4.995985222414847549e+00,5.120442548840594910e+00
-2.849815474767260719e+06,4.656283386694630608e+06,3.287255689943647478e+06,5.003381833809514845e+00,5.001017435136930978e+00,4.999279474620796471e+00
-2.849813969887069426e+06,4.656273731424030848e+06,3.287250005301186815e+06,5.015811838933569078e+00,4.977547061601807599e+00,5.019836602743682263e+00
-2.849825835868126247e+06,4.656283410534381866e+06,3.287249182957128622e+06,5.040530656250489017e+00,4.874784507142971179e+00,4.996094972587103555e+00
-2.849823918805166613e+06,4.656279570545378141e+06,3.287255993604275864e+06,5.124048465471266134e+00,4.991892721627764651e+00,5.039517947524045027e+00
-2.849813963775780518e+06,4.656279261089303531e+06,3.287260088961998466e+06,5.026330200240719748e+00,5.003672111202346784e+00,4.964277873582074285e+00
-2.849813924459135626e+06,4.656279344834436662e+06,3.287262566099208780e+06,4.962159969873842336e+00,5.001145474868153862e+00,5.071242009812243268e+00
-2.849819713508010842e+06,4.656272687553415075e+06,3.287265451642737724e+06,4.979803477875193174e+00,5.012344910201771420e+00,5.033109725950585478e+00
-2.849819015682333615e+06,4.656285347937073559e+06,3.287247221450656652e+06,4.917352746562401400e+00,5.055006750295818030e+00,4.961721481215575658e+00
-2.849820702059750911e+06,4.656274164700271562e+06,3.287258290917100850e+06,5.047055374395497118e+00,5.003269207597296209e+00,5.048450430098267994e+00
-2.849818477752754930e+06,4.656279143798071891e+06,3.287257064082628116e+06,5.024499514524905841e+00,5.006675879256222927e+00,5.065848473096943749e+00
-2.849815043540267274e+06,4.656274984011207707e+06,3.287265628901448566e+06,4.968780488880509161e+00,5.113016138577895831e+00,5.057148813354109151e+00
-2.849818598848972470e+06,4.656282924140498973e+06,3.287245627248770092e+06,4.958866679352255780e+00,5.106936585596098865e+00,5.059509763411284666e+00
-2.849822263715314213e+06,4.656280342646921985e+06,3.287247627294235397e+06,4.997341977159453386e+00,5.112417729295019697e+00,4.930096649923817687e+00
-2.849816462985203136e+06,4.656270564757768065e+06,3.287261251358716283e+06,5.012992348973321910e+00,4.981609532807551588e+00,5.003795510509736033e+00
-2.849817205594417173e+06,4.656275419160506688e+06,3.287251893728388939e+06,4.979010825388374251e+00,5.039364893388611044e+00,5.032375049755908769e+00
-2.849818983451016247e+06,4.656286408319598064e+06,3.287253988319555763e+06,5.043900693050066941e+00,5.017234256740337628e+00,4.983866767230797024e+00
-2.849828921849626116e+06,4.656278593316393904e+06,3.287263088772781193e+06,5.013322402526950050e+00,5.007398898315453373e+00,5.062293217136661028e+00
-2.849823187060938682e+06,4.656275902464344166e+06,3.287263104282377288e+06,5.000966193963444439e+00,5.030565085034598205e+00,4.997046262342542455e+00
-2.849810835215133615e+06,4.656286304107885808e+06,3.287267496273417957e+06,4.959889475951984039e+00,4.979940552648653096e+00,5.090894779404091075e+00
-2.849823983857031912e+06,4.656291456385169178e+06,3.287254306641771458e+06,4.916909508029846165e+00,4.906218082026842175e+00,5.026251896512891726e+00
-2.849815347825536970e+06,4.656291486273898743e+06,3.287256857154674828e+06,4.985554149614269903e+00,4.995781734825345488e+00,4.994752381385096029e+00
-2.849818687048156280e+06,4.656277591014194302e+06,3.287263835441222880e+06,5.018681190250597446e+00,5.108635834358345562e+00,4.924312685269701007e+00
-2.849810144329649396e+06,4.656272360238944180e+06,3.287266861120996531e+06,5.051928067088099716e+00,5.042253613994955863e+00,5.061105789865862903e+00
-2.849824164577403106e+06,4.656281113792073913e+06,3.287241215751390904e+06,4.963909158409496314e+00,5.068678639431041688e+00,5.091314463651099409e+00
-2.849815500385361724e+06,4.656277736837816425e+06,3.287265412133277860e+06,5.017335195929082836e+00,5.006034671982603435e+00,5.090051544675082695e+00
-2.849814546894477680e+06,4.656288610566705465e+06,3.287257853276658338e+06,5.056567358548841540e+00,5.050186356471770388e+00,5.058966608491362926e+00
-2.849824910082587507e+06,4.656275890162913129e+06,3.287250781222788151e+06,4.989171838646925039e+00,4.946879447413802922e+00,5.018244583246298518e+00
-2.849826438742391299e+06,4.656284505002270453e+06,3.287259683709752280e+06,4.967460561647636830e+00,4.993528449950507486e+00,5.001939490114050813e+00
-2.849812196385424118e+06,4.656280317304017022e+06,3.287253041324090678e+06,4.960918044955251460e+00,5.081238856464977971e+00,5.026381282676310569e+00
-2.849823023837979883e+06,4.656289413451724686e+06,3.287259143003145233e+06,4.990300923126611110e+00,5.064880661413371676e+00,5.069691250329902310e+00
-2.849817939289118163e+06,4.656281915121699683e+06,3.287259336919934954e+06,5.007033609892927117e+00,4.980067446934798525e+00,5.053586945371209005e+00
-2.849826731385040563e+06,4.656285711359187961e+06,3.287258881882898044e+06,4.993985208017971189e+00,5.053418569926859227e+00,4.981231101941661521e+00
-2.849826159262367524e+06,4.656292023717529140e+06,3.287266470904940274e+06,4.967930021016260689e+00,5.005349760349706578e+00,4.948738467565768850e+00
-2.849806458003116306e+06,4.656284767722095363e+06,3.287253744368468877e+06,5.035298953057114169e+00,5.072950675884108307e+00,5.041633255831142080e+00
-2.849822247521984857e+06,4.656284498108135536e+06,3.287244520728224888e+06,4.973376270514350495e+00,4.957525222625362105e+00,5.034289207725502813e+00
-2.849821460316145793e+06,4.656283914816700853e+06,3.287254925001018215e+06,4.985484771505660717e+00,5.010266144393034082e+00,5.051238357448273320e+00
-2.849811709863715805e+06,4.656279194512559101e+06,3.287252919039638247e+06,5.028728545741183886e+00,5.048911899439558759e+00,4.906749221289574692e+00
-2.849816466781369876e+06,4.656283815967844799e+06,3.287254100988174789e+06,5.053503915812810554e+00,4.981514353294236308e+00,5.031762422415508418e+00
-2.849807973418480251e+06,4.656286676136441529e+06,3.287270331667849794e+06,4.995539859355126566e+00,4.949287698531644963e+00,5.000479702813597882e+00
-2.849823702325956896e+06,4.656287272124024108e+06,3.287269464855914935e+06,5.016759749009966463e+00,5.060155194721862593e+00,5.088070146541303629e+00
-2.849820096278000157e+06,4.656284362526473589e+06,3.287263154020366259e+06,4.995780889601430630e+00,4.999118025900315843e+00,5.007575717065799736e+00
-2.849819404596664943e+06,4.656276847912015393e+06,3.287255443363033235e+06,4.962000503023268116e+00,5.013033890144223292e+00,5.028628840242332920e+00
-2.849818015984877013e+06,4.656287348369847983e+06,3.287256214679602534e+06,4.988601959589613166e+00,4.990874489010938220e+00,5.047900823038736107e+00
-2.849821708404222503e+06,4.656273604904392734e+06,3.287253706781808753e+06,4.973470035064626593e+00,5.044477638281924747e+00,5.017244417208064355e+00
-2.849817302214606199e+06,4.656285856518168002e+06,3.287270244856030215e+06,5.060436194563900258e+00,5.053846798194189915e+00,5.064043254523181936e+00
-2.849810194040131290e+06,4.656280254311975092e+06,3.287266999013197608e+06,4.980292903210290945e+00,4.982610624848864411e+00,5.031719556609988153e+00
-2.849820604853556491e+06,4.656284244676520117e+06,3.287262719834043179e+06,4.979926614432477194e+00,4.992161349418161365e+00,5.008773275562695915e+00
-2.849818953729320318e+06,4.656285713295310736e+06,3.287259805322836153e+06,5.092873560109159037e+00,5.085995977510889610e+00,5.046145227993916293e+00
-2.849817453250456136e+06,4.656280276615074836e+06,3.287253232024220284e+06,4.986375978398089437e+00,5.000983378944741098e+00,5.039923896226525812e+00
-2.849809469581480138e+06,4.656283575032508932e+06,3.287260833743451629e+06,5.065893303244366486e+00,4.998854916673164617e+00,5.050161223119725484e+00
-2.849816619422554038e+06,4.656270434870891273e+06,3.287253302232970949e+06,4.969459822046939479e+00,5.038306270922722874e+00,5.042973232701176478e+00
-2.849816158852219582e+06,4.656292925500423647e+06,3.287243839720154647e+06,5.034537408746189158e+00,5.036216468941688618e+00,5.014861001662228368e+00
-2.849821518181476742e+06,4.656291595842733048e+06,3.287251202339950018e+06,4.981309453376105090e+00,4.895066707966058139e+00,4.985830234786954307e+00
-2.849828825195090380e+06,4.656278910784417763e+06,3.287237388592052739e+06,5.092080084715728816e+00,5.089810751870826877e+00,4.980555743891143194e+00
-2.849820438919876236e+06,4.656288795553252101e+06,3.287253978950989898e+06,4.970391031257983094e+00,4.970807959008564758e+00,5.009698005386989728e+00
-2.849810658610164654e+06,4.656290860831118189e+06,3.287264466489722952e+06,5.071391229521473143e+00,5.062264769641653395e+00,5.049222091093800380e+00
-2.849812837453209795e+06,4.656281296276946552e+06,3.287256689629823435e+06,5.033998692454200174e+00,4.970333983117699361e+00,5.000160036770783911e+00
-2.849815754244331270e+06,4.656289374026848935e+06,3.287254143470501527e+06,5.004063962250987707e+00,4.962409402810448178e+00,5.024577415728150420e+00
-2.849815155104977079e+06,4.656277007250418887e+06,3.287261328745383769e+06,5.025157678308662668e+00,4.986142712688207190e+00,4.965603653901554893e+00
-2.849820010070403107e+06,4.656282990602117032e+06,3.287262594234758988e+06,5.033962662787438980e+00,4.979033321086626884e+00,5.079420652744218501e+00
-2.849816316751317121e+06,4.656289380288483575e+06,3.287271337522637099e+06,4.948354448548998974e+00,4.948102794066632448e+00,5.027306327190109947e+00
-2.849807503083704505e+06,4.656288727766234428e+06,3.287261857755468693e+06,5.066553499613453582e+00,4.926376900031816497e+00,5.013449322304499134e+00
-2.849813484901648015e+06,4.656277091813150793e+06,3.287255014829925727e+06,4.990481128115284548e+00,4.953858650050340984e+00,4.981976342395533663e+00
-2.849824601043127012e+06,4.656285300201077014e+06,3.287262885104970075e+06,5.026253617339836666e+00,4.987779918471032303e+00,4.998463232691798375e+00
-2.849821893850564025e+06,4.656289437927549705e+06,3.287261178072602488e+06,4.971660454934075268e+00,5.058609422711456638e+00,5.006469991668740072e+00
-2.849809497705431189e+06,4.656287249155469239e+06,3.287250980689935852e+06,5.161361631685147167e+00,4.940558969221855001e+00,4.983374529795876917e+00
-2.849811451444048434e+06,4.656282875668849796e+06,3.287251170866896398e+06,4.909149510691608320e+00,5.008689909944680885e+00,5.026188783267757643e+00
-2.849818776641949080e+06,4.656288331468141638e+06,3.287258371867679525e+06,4.979737570601831642e+00,5.049737278562648868e+00,4.988805959987145933e+00
-2.849811375365237240e+06,4.656279870919289999e+06,3.287268017901489977e+06,5.039835685445972935e+00,4.942581825773417314e+00,4.969251391742010249e+00
-2.849810159588072915e+06,4.656280796754995361e+06,3.287245354266207200e+06,5.002870512873828446e+00,5.016456855997819986e+00,5.063254384522238638e+00
-2.849818028495751787e+06,4.656279906547627412e+06,3.287256574945206754e+06,4.962403681771515807e+00,5.016766082710597097e+00,4.929390362610554632e+00
-2.849810223966629244e+06,4.656289123067957349e+06,3.287252550403167959e+06,4.940790376380460813e+00,5.029563178459489414e+00,4.948948761494114557e+00
-2.849817088922090363e+06,4.656281596716968343e+06,3.287274926863572095e+06,4.962282171414432064e+00,4.967357969472183221e+00,4.955802390586109496e+00
-2.849815279526013881e+06,4.656288220719288103e+06,3.287270442973388825e+06,5.000272627535197856e+00,5.079044820152038398e+00,5.041981526943868808e+00
-2.849818182711326517e+06,4.656280961230346002e+06,3.287271220794683322e+06,5.029452258648022145e+00,5.043451312078086168e+00,5.049855156012716506e+00
-2.849823151129994541e+06,4.656295182551872917e+06,3.287258159684617538e+06,4.973823210000196227e+00,5.030651630273162311e+00,5.022152358049791765e+00
-2.849814339693275746e+06,4.656288560027793050e+06,3.287268212069475558e+06,5.004008715435647403e+00,4.984963101382378525e+00,4.995934890819632379e+00
-2.849814220454961061e+06,4.656288270961529575e+06,3.287249944840021431e+06,5.048391750333848016e+00,5.004363533972871814e+00,4.967707757131818447e+00
-2.849817218979647849e+06,4.656285251931182109e+06,3.287261102865371387e+06,5.056175382589783496e+00,5.071939486950237885e+00,4.951680906315999664e+00
-2.849823129131386522e+06,4.656281944917961955e+06,3.287258035355253145e+06,5.094362750354583191e+00,4.985227109155252911e+00,5.082319411989467461e+00
-2.849812558036039583e+06,4.656286483297672123e+06,3.287262505370695610e+06,5.105927683136151529e+00,5.024806002951839545e+00,5.015283015142149914e+00
-2.849810429273989052e+06,4.656277895423908718e+06,3.287263117301084101e+06,4.961258695988016498e+00,4.927965875077596536e+00,4.971931130223362416e+00
-2.849822472721501254e+06,4.656286011773698963e+06,3.287257179439218715e+06,4.952487562938021171e+00,4.935370154665223552e+00,4.868553301597128069e+00
-2.849814401932036504e+06,4.656277111676676199e+06,3.287255965775194112e+06,4.942601436094459011e+00,4.941584585707211374e+00,5.020137452129677769e+00
-2.849812576625911985e+06,4.656276413704124279e+06,3.287262912267872598e+06,5.025846962768823367e+00,5.041092132433013795e+00,4.952750529802628421e+00
-2.849818308400946669e+06,4.656284744267249480e+06,3.287263622989746742e+06,5.018495413404809646e+00,4.993012381775395525e+00,4.970045892551995692e+00
-2.849815635012625251e+06,4.656283619207374752e+06,3.287264225297050085e+06,5.093079217556373273e+00,5.136120268059880978e+00,4.980038758073934702e+00
-2.849813382830710150e+06,4.656281640114785172e+06,3.287264335568230134e+06,4.953137335537182828e+00,5.014887395982846385e+00,5.093057577423914850e+00
-2.849818398416042328e+06,4.656288699522376060e+06,3.287260591558636166e+06,5.007990867709394500e+00,4.951939770747476821e+00,4.928504025220557416e+00
-2.849814995107598137e+06,4.656284172299967147e+06,3.287256723231060896e+06,4.973846472772951444e+00,5.037612064505011311e+00,5.108362054463003510e+00
-2.849815498608713970e+06,4.656284214907579124e+06,3.287259622602818534e+06,5.003749880118085080e+00,4.965015940960595842e+00,5.050017303502460919e+00
-2.849814852583451662e+06,4.656292250384589657e+06,3.287262501657436602e+06,5.000419068325850702e+00,4.916287891637921348e+00,4.939949335671063757e+00
-2.849799528431210667e+06,4.656283052972042002e+06,3.287259218353987206e+06,5.040881344505947048e+00,4.945447936122331356e+00,4.966718965771203642e+00
-2.849826811658059247e+06,4.656292039920495823e+06,3.287262793506033253e+06,4.902040851360619733e+00,5.018466754057903323e+00,5.000319844433971816e+00
-2.849819663422356825e+06,4.656281809984969907e+06,3.287262566700655501e+06,5.068999629072235891e+00,4.986167910924070412e+00,4.979423514079682533e+00
-2.849807596946739126e+06,4.656277338535058312e+06,3.287259326400568243e+06,4.957544625637783753e+00,4.985831481421458378e+00,4.970123207825666967e+00
-2.849814413132656831e+06,4.656283201910603791e+06,3.287262925270913169e+06,4.956643838099646260e+00,5.053552300836054556e+00,4.948369565688714999e+00
-2.849811616095479578e+06,4.656285840395513922e+06,3.287271824444799684e+06,4.951972312301273327e+00,5.097723718959159989e+00,5.042424597664791008e+00
-2.849818932264496107e+06,4.656279866749368608e+06,3.287256462461504154e+06,4.989129332785799065e+00,5.000185346479499415e+00,5.006290753689704331e+00
-2.849804455678963568e+06,4.656293784231383353e+06,3.287260768410652410e+06,4.999301089201861892e+00,4.968715777446365500e+00,5.097719056982138675e+00
-2.849813158270647284e+06,4.656283660352059640e+06,3.287256125971802510e+06,4.987678128494268393e+00,5.095578781816511693e+00,5.014271336479349195e+00
-2.849814618903277442e+06,4.656282407474468462e+06,3.287267094964715652e+06,4.982921091166806704e+00,5.003439911984640887e+00,4.989169546766258456e+00
-2.849819298978846520e+06,4.656291387964975089e+06,3.287259658446655609e+06,5.047772152559505621e+00,4.937926288149308895e+00,4.984968614670118647e+00
-2.849814998966081999e+06,4.656283275645917282e+06,3.287259436885978561e+06,5.017447298245165221e+00,4.989090497599429241e+00,4.967041263724089717e+00
-2.849818284677555785e+06,4.656296059647590853e+06,3.287265848832703661e+06,5.009709940081160440e+00,4.998954342562906383e+00,4.971196521139452429e+00
-2.849817011155779939e+06,4.656283258619504049e+06,3.287250691426984034e+06,4.998109145410221110e+00,4.937317067910855783e+00,5.074569376414452826e+00
-2.849817238028402440e+06,4.656283698580148630e+06,3.287257369372708257e+06,4.972665026614835782e+00,5.104338662399187321e+00,4.939413107053036711e+00
-2.849815883105584886e+06,4.656283333560299128e+06,3.287265296892934013e+06,4.972367794494294557e+00,5.021802938253077997e+00,4.942735806846696001e+00
-2.849809606785960495e+06,4.656281723578305915e+06,3.287266829640938900e+06,5.106517430554609938e+00,5.021181581096855417e+00,5.017969894596882696e+00
-2.849812321927533019e+06,4.656291233260213397e+06,3.287268501650799997e+06,5.042020039239829110e+00,5.144334953227633456e+00,4.864282867903096275e+00
-2.849810180833700579e+06,4.656291404282306321e+06,3.287247163113296498e+06,5.054074109751191202e+00,4.955305106475643484e+00,4.958884276518162437e+00
-2.849808852521453984e+06,4.656281087179838680e+06,3.287252774856681004e+06,5.024763733503395002e+00,5.001752782530394015e+00,4.996883478747268015e+00
-2.849810375067614950e+06,4.656288496389294043e+06,3.287261662654883228e+06,4.953292286018876389e+00,4.953369222234921487e+00,5.012081292713512326e+00
-2.849806001191946212e+06,4.656288074178532697e+06,3.287264491081519518e+06,5.004971732307291532e+00,4.982088228542673747e+00,5.039563810851642955e+00
-2.849805225937264040e+06,4.656284615659050643e+06,3.287267510763625149e+06,5.008196065450635892e+00,4.990190985068712060e+00,5.007916313518869345e+00
-2.849812162177111022e+06,4.656291950124437921e+06,3.287241375318207312e+06,5.035841144349944898e+00,4.987443529956398613e+00,4.864361721120036286e+00
-2.849804672947618179e+06,4.656281573692052625e+06,3.287261933092773426e+06,4.966283477192918738e+00,4.933157665156277183e+00,5.019662915239555545e+00
-2.849808209244408179e+06,4.656281785112152807e+06,3.287253304030099418e+06,5.008447646191102720e+00,5.023629988566299609e+00,5.049763225865451233e+00
-2.849811439155647997e+06,4.656289058530947194e+06,3.287258557943152729e+06,4.920703800045534315e+00,5.023242666469713846e+00,4.964276343431687444e+00
-2.849803119990126695e+06,4.656295332030788995e+06,3.287264391563334502e+06,4.987279062020812503e+00,4.968578201729742183e+00,4.986401355786549416e+00
-2.849810489460181445e+06,4.656292487253682688e+06,3.287275619583408814e+06,5.009451631174274944e+00,4.979754176282859213e+00,4.964516454509526611e+00
-2.849828651364228223e+06,4.656279850322002545e+06,3.287268656116929837e+06,4.945795629247458969e+00,5.054065543670423821e+00,5.025751134385641805e+00
-2.849815414184865542e+06,4.656287304070023820e+06,3.287255363659739494e+06,4.931538853917639464e+00,4.959079278533368829e+00,5.020530739083770122e+00
-2.849815630550974049e+06,4.656295594283159822e+06,3.287256298234159127e+06,4.985881289116008475e+00,4.961674403355553764e+00,5.029570646115257837e+00
-2.849807629308854695e+06,4.656278590347619727e+06,3.287255664923576638e+06,5.082289896374921234e+00,5.087860001579749714e+00,5.000252793720575184e+00
-2.849814542966977227e+06,4.656281387035232969e+06,3.287263607038282789e+06,5.084052718276249827e+00,4.973873342346879944e+00,4.976649648987902630e+00
-2.849811888264692388e+06,4.656278194009155966e+06,3.287275179695534986e+06,5.095337810784698718e+00,4.951150311653552905e+00,4.988436481197917161e+00
-2.849815036976153031e+06,4.656284486212442629e+06,3.287261983795406297e+06,5.053881245731542293e+00,5.004650998943181328e+00,4.933472099046808168e+00
-2.849817644553955644e+06,4.656294886427801102e+06,3.287256101970992051e+06,5.015076236317735692e+00,4.918144054942783505e+00,5.018266854831819224e+00
-2.849812874131525401e+06,4.656289395238049328e+06,3.287263003912916407e+06,5.003984324309840304e+00,4.917688759518910047e+00,4.954543982228243770e+00
-2.849820558730029501e+06,4.656290540338261984e+06,3.287261071634497494e+06,5.028161422187598539e+00,4.985262262803497713e+00,4.997334141244516026e+00
-2.849808259015722200e+06,4.656285672168568708e+06,3.287261434863243252e+06,5.099802342932981958e+00,4.953532224152739083e+00,5.066596507856051979e+00
-2.849807399105479475e+06,4.656287213723568246e+06,3.287259278049099725e+06,4.913853232263167392e+00,5.022315408662823444e+00,5.005214779288623461e+00
-2.849812473714857828e+06,4.656288923631469719e+06,3.287270190224847756e+06,4.937777874428917357e+00,5.011800334352271236e+00,4.920877354033894591e+00
-2.849817748054359108e+06,4.656289529479620978e+06,3.287256241336609703e+06,5.033995752782717048e+00,4.962545022677569584e+00,5.124311471886002778e+00
-2.849813739908722695e+06,4.656280441845906898e+06,3.287265782014955301e+06,5.110420653273840763e+00,5.055259708425007048e+00,5.005033049946533197e+00
-2.849818336750026327e+06,4.656285687989305705e+06,3.287260685866586398e+06,4.971610781633538423e+00,4.992524910650621983e+00,5.012658251181109748e+00
-2.849813907244426198e+06,4.656293353638660163e+06,3.287266083150299266e+06,4.984050714498550860e+00,4.970312787784625819e+00,5.105930651647509144e+00
-2.849807262683516834e+06,4.656288788896175101e+06,3.287263661518685054e+06,4.956670266821828541e+00,5.003552717164480690e+00,5.045191204958680231e+00
-2.849808910369085614e+06,4.656293641655632295e+06,3.287257783107434399e+06,4.987254335694490948e+00,4.933257704631153651e+00,5.017377837584758637e+00
-2.849802978637175169e+06,4.656283213228038512e+06,3.287261980956786778e+06,5.051681949698171081e+00,4.952782425496032204e+00,4.930257721440198360e+00
-2.849810007091611158e+06,4.656281781921753660e+06,3.287266329776065424e+06,5.003057878129962610e+00,5.026180227175852444e+00,4.961645671205164199e+00
-2.849811333002463914e+06,4.656286571162818931e+06,3.287260889389801770e+06,4.946218349381015678e+00,4.980912783911263020e+00,5.079683322638637755e+00
-2.849817381540169474e+06,4.656295309275370091e+06,3.287239283345329110e+06,5.042276742413549506e+00,5.073102590493173913e+00,5.000328926742931834e+00
-2.849811805293641053e+06,4.656290887795115821e+06,3.287267450090121944e+06,5.037355006941256264e+00,4.970951821675942739e+00,4.908179522897895275e+00
-2.849824707775766030e+06,4.656283841636956669e+06,3.287264436586938798e+06,4.976062210001431119e+00,4.991452183441919210e+00,5.000858137539666792e+00
-2.849816032776613720e+06,4.656292011722848751e+06,3.287264884408118203e+06,5.071366173129399968e+00,5.001065885872024275e+00,4.956781437664173673e+00
-2.849810905166855082e+06,4.656284158346559852e+06,3.287261378450043499e+06,5.030435080744716458e+00,5.046185928120292097e+00,4.957217236406359362e+00
-2.849809876717547886e+06,4.656283849558223970e+06,3.287264855033930391e+06,4.979263170422901119e+00,5.116126456705458736e+00,4.906292968753172445e+00
-2.849805235896229278e+06,4.656285170291817747e+06,3.287252474248806480e+06,5.029879947614800173e+00,4.986513983447125931e+00,5.017671026895093256e+00
-2.849817339836625382e+06,4.656293654768783599e+06,3.287272864260776434e+06,4.965538652930398200e+00,4.940072784258418892e+00,5.003727078394792471e+00
-2.849808915174799971e+06,4.656277447728038765e+06,3.287278744914254174e+06,5.021544046166177999e+00,5.011507395779199570e+00,4.945413319611637881e+00
-2.849808429477637168e+06,4.656291352127441205e+06,3.287259800380833913e+06,4.930259913188779208e+00,5.039473568026273220e+00,4.883614298895812667e+00
-2.849817720738770906e+06,4.656292115313402377e+06,3.287271983139114454e+06,4.955949862944852846e+00,4.968367352123304492e+00,4.989820906426046143e+00
-2.849819397416444495e+06,4.656291938305718824e+06,3.287263433490664233e+06,5.059259679529090725e+00,5.035264589018161985e+00,5.021949758040629597e+00
-2.849819798042820301e+06,4.656282099178814329e+06,3.287275768976367079e+06,4.972249091563791801e+00,4.920104428430577492e+00,5.008796827102188765e+00
-2.849811533337556757e+06,4.656285273873100989e+06,3.287264540203861427e+06,5.013040916302354155e+00,5.140749063871088431e+00,4.993078148108531344e+00
-2.849814897434656043e+06,4.656287997437267564e+06,3.287274799179521389e+06,4.942758616700863250e+00,5.010346883139220608e+00,4.983131507665679472e+00
-2.849818327402702067e+06,4.656291843775588088e+06,3.287277030399600510e+06,4.938140030059122942e+00,4.968818338684340752e+00,4.890606390866368614e+00
-2.849802938864704221e+06,4.656285236586561427e+06,3.287268113910359330e+06,4.990427760039574778e+00,4.997266669257935945e+00,4.991911505458871190e+00
-2.849817332237413619e+06,4.656283386985775083e+06,3.287275754333180375e+06,4.947226586123781189e+00,5.052664946814569902e+00,4.977630500815760861e+00
-2.849810750510544516e+06,4.656298753314726986e+06,3.287265295083255973e+06,4.936675736627460509e+00,5.022806685673484317e+00,4.987331092815905365e+00
-2.849806071443662513e+06,4.656282366534405388e+06,3.287260575452885125e+06,4.988790715737435377e+00,4.914986067428815275e+00,4.998843186427329499e+00
-2.849815410264731850e+06,4.656291471161928028e+06,3.287265788352844305e+06,5.128606957494389107e+00,5.067456125611674800e+00,4.988002196355298068e+00
-2.849802482092085760e+06,4.656287142716639675e+06,3.287263776914720424e+06,4.989534042929827606e+00,5.001102508421450210e+00,4.985102945499819249e+00
-2.849813746808254626e+06,4.656290788367472589e+06,3.287276982047409285e+06,4.975590193448831577e+00,5.086557399373488053e+00,5.023005272088484574e+00
-2.849804744989952073e+06,4.656294671051301993e+06,3.287268433667494915e+06,4.910477660109064502e+00,5.062098051868885840e+00,4.944280723735712257e+00
-2.849815405845295638e+06,4.656292884576080367e+06,3.287273320158118848e+06,5.054257007719801464e+00,5.053842908131489509e+00,4.950860822368705172e+00
-2.849812341847800184e+06,4.656289145499090664e+06,3.287261008476129267e+06,5.044292602138487069e+00,4.991109813145567564e+00,5.032179163841226099e+00
-2.849813479385938030e+06,4.656281867520853877e+06,3.287269093663180247e+06,5.075552280913323777e+00,5.029760694451289815e+00,5.012725562581267447e+00
-2.849807915134874173e+06,4.656282809480300173e+06,3.287259863494067453e+06,4.964047396285826252e+00,4.991188009922127300e+00,4.916700260242083509e+00
-2.849814624662176706e+06,4.656283630429407582e+06,3.287260092066767160e+06,5.024184247141771031e+00,5.079811376837941594e+00,5.024232003973149396e+00
-2.849818519406455569e+06,4.656294854150422849e+06,3.287278672384435777e+06,4.993486721324537747e+00,4.962140128633889091e+00,5.014381630653863553e+00
-2.849807253906772006e+06,4.656292425828340463e+06,3.287261460482320283e+06,5.004393757668828435e+00,4.957130583090590292e+00,4.976035299343724461e+00
-2.849807417992547620e+06,4.656295038601572625e+06,3.287278894468062557e+06,4.885815169253072021e+00,5.026257381784373202e+00,4.955733709705207879e+00
-2.849815627200813964e+06,4.656286307084777392e+06,3.287264985745303798e+06,5.015244914096256501e+00,5.012057567859150353e+00,4.978072364820064877e+00
-2.849811958215015475e+06,4.656294187564864755e+06,3.287268194976837374e+06,4.964659814586869224e+00,4.982037515145203876e+00,5.030147641550719584e+00
-2.849814305327694863e+06,4.656283939729407430e+06,3.287262547033533454e+06,4.932677842966516124e+00,5.033479378350646627e+00,4.975687170216673394e+00
-2.849807098854707088e+06,4.656294429535927251e+06,3.287272783319266979e+06,4.945896849655280647e+00,4.960724047680560744e+00,4.902841205495099608e+00
-2.849806350345537532e+06,4.656283944162791595e+06,3.287255916268450208e+06,4.990103644069016298e+00,5.010132902787366227e+00,4.929650287054403002e+00
-2.849819219301484060e+06,4.656287166507906280e+06,3.287266088063757401e+06,5.156710534347388908e+00,4.980272010093785617e+00,4.918502148778647332e+00
-2.849805226713875774e+06,4.656294010361342691e+06,3.287272739056542050e+06,4.930111840182120453e+00,4.957771148362715152e+00,4.997107752377378809e+00
-2.849812979663934093e+06,4.656281090001735836e+06,3.287258374856357928e+06,5.054401915661176581e+00,4.991131008845351325e+00,4.963167545784979318e+00
-2.849815218223757111e+06,4.656290947831032798e+06,3.287255464046571869e+06,5.064110920313646957e+00,5.085309810204056369e+00,5.005859317575747980e+00
-2.849811903073165566e+06,4.656289787985938601e+06,3.287263264330037404e+06,4.958046398481540606e+00,5.056820595077447855e+00,4.980904871262362477e+00
-2.849813123344823252e+06,4.656292570449016057e+06,3.287273684285835363e+06,5.000110379616517164e+00,5.022524287817475397e+00,5.066396116029626029e+00
-2.849810778726410121e+06,4.656289255815945566e+06,3.287260212282516994e+06,5.046425073858355148e+00,4.949728825799491361e+00,5.078352190572023694e+00
-2.849802431548067369e+06,4.656291164166523144e+06,3.287260590138338972e+06,4.933333897353549879e+00,4.965783293265943144e+00,4.963223005329582271e+00
-2.849819824207738042e+06,4.656285141561586410e+06,3.287274463582150638e+06,5.041045126500434570e+00,4.951590914927916920e+00,4.983536753114644391e+00
