accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
9.403101886772573248e-02,1.014290537449707708e-01,-9.692891981913691168e+00
1.048602859618306682e-01,8.730533776312880689e-02,-9.693805733368410671e+00
9.064264983590750169e-02,1.188919343385778093e-01,-9.697210217484769856e+00
9.807691847476011915e-02,9.786009933819952988e-02,-9.703042547861521427e+00
1.069850977945567827e-01,1.050357930464654449e-01,-9.699697328937773477e+00
9.393537541009794323e-02,8.553159468026588774e-02,-9.689085411434781747e+00
9.745396901000771828e-02,9.905948458192592732e-02,-9.692310764956683755e+00
1.005311957430713304e-01,8.466068366246207177e-02,-9.696985628627968978e+00
1.051799967494272126e-01,1.087902662078508859e-01,-9.690647112983766576e+00
1.009801036889195619e-01,9.740194670274067434e-02,-9.697741601136527834e+00
9.249061459514537620e-02,9.904721442485973915e-02,-9.698015490245413872e+00
1.049600157595169947e-01,1.007468061836800238e-01,-9.697649790285042926e+00
8.791092532636424206e-02,9.763482343428091237e-02,-9.694413472500846396e+00
9.841031291201739195e-02,9.969501751499801334e-02,-9.698049904090771278e+00
1.089695430972655033e-01,1.120578234718468263e-01,-9.680281900042794874e+00
1.007877952449816178e-01,1.067622032644509750e-01,-9.690933722353340940e+00
8.504594635031401118e-02,1.059400149912359812e-01,-9.702776373128818577e+00
9.932833064018074809e-02,9.415529537600653143e-02,-9.693239172383254498e+00
1.087137274648221352e-01,8.299746104556972315e-02,-9.693255266100093692e+00
9.781758951738651897e-02,1.060198510430051394e-01,-9.718344772156711997e+00
1.081559136199440330e-01,9.630058192412807583e-02,-9.687684415901081536e+00
9.504647360958472235e-02,1.004898808789336656e-01,-9.714052756951238266e+00
8.751522309379754228e-02,9.052498780247114629e-02,-9.701038422911114623e+00
1.003340234405821207e-01,1.094980997752169893e-01,-9.710410429217018802e+00
1.109364682375874045e-01,9.485432773742266677e-02,-9.713218204885556872e+00
9.452870819735008368e-02,1.014741358060987503e-01,-9.688690379696039301e+00
1.186986585751543533e-01,8.358837962901405350e-02,-9.701109972484479371e+00
8.555688097177630014e-02,9.875560124760926484e-02,-9.693443227066623535e+00
1.053324209082362878e-01,9.530099852183790410e-02,-9.693259264808061104e+00
1.113500018678017373e-01,9.798674094516025834e-02,-9.694803944479501112e+00
1.061432312489519886e-01,8.736758716850386020e-02,-9.687795620911067829e+00
1.020989521135100692e-01,1.023272444176875767e-01,-9.705487942530847789e+00
1.020511869093097823e-01,1.022088282473846144e-01,-9.697161427986621618e+00
9.796857118000495968e-02,1.093688611587626119e-01,-9.693241432237709176e+00
1.024133536775870823e-01,1.024649688963039096e-01,-9.685391663827717323e+00
1.021178978504264367e-01,1.074397991517454937e-01,-9.706300791667386463e+00
9.415674164407185354e-02,9.231428843654214400e-02,-9.703665908255157291e+00
8.985528102363846137e-02,8.122104806694395440e-02,-9.709880146294684877e+00
1.031265223122600910e-01,1.027459399768675535e-01,-9.682190292799242926e+00
1.031074084221048903e-01,1.177642622088197200e-01,-9.686579848773268608e+00
1.069138076549044497e-01,1.021564763513532481e-01,-9.693713198655897756e+00
9.636642398658155917e-02,1.101001734104904428e-01,-9.690571094216426928e+00
9.768227509281750265e-02,9.851508092119634630e-02,-9.691497202621727425e+00
1.089676646130434551e-01,9.490808409140769064e-02,-9.697253594934588605e+00
1.063935252981351720e-01,1.054592238607493099e-01,-9.700709945805174428e+00
1.272619429859776774e-01,9.437182763100661342e-02,-9.693650486382278331e+00
8.338900568072407649e-02,8.971895069563202985e-02,-9.703241305628530711e+00
1.024735170778565546e-01,1.130124081109296352e-01,-9.701581186709642424e+00
9.366076245190800564e-02,8.748732234103252792e-02,-9.695607909463447527e+00
1.022073452519510345e-01,1.061160139854579187e-01,-9.701244570213475527e+00
1.005300893248070593e-01,9.291065756032948486e-02,-9.700748924831259501e+00
1.053343704472508302e-01,9.391278667807644032e-02,-9.686236885507552685e+00
9.246288621939779961e-02,9.323228921757663323e-02,-9.699925429681536926e+00
1.207789821975578937e-01,9.909956532016357678e-02,-9.705469497951851210e+00
1.138761665814019275e-01,1.097496183479206855e-01,-9.708789778124785386e+00
1.042363566794722307e-01,9.950590836834861952e-02,-9.683427510920299852e+00
1.038693101855567569e-01,1.001310088280097099e-01,-9.715754582735261380e+00
9.890251819765161212e-02,8.978992386927341085e-02,-9.685198315022768512e+00
1.135212999883210422e-01,9.668617937914335270e-02,-9.696410298695569807e+00
1.104710236143544022e-01,9.728271221461784468e-02,-9.699198865222534494e+00
1.033063225309200639e-01,1.023737207581555397e-01,-9.696159490010112236e+00
9.949047855108116012e-02,1.097877505217420557e-01,-9.685967667875509335e+00
1.072760326498976152e-01,1.054643951649294753e-01,-9.700599193723503433e+00
8.956202782306177390e-02,1.142061672101833680e-01,-9.697787238768945883e+00
9.209364373150427663e-02,1.088773638825645401e-01,-9.692105263117070990e+00
9.545798945028545479e-02,9.289490938960465183e-02,-9.693032495060460718e+00
9.691392296529878492e-02,9.945040357768478168e-02,-9.686321715564982782e+00
8.698589401961448475e-02,1.054635679289192690e-01,-9.694294494300072174e+00
9.845776569266288802e-02,1.078404692456473857e-01,-9.690850645077517811e+00
8.954045951451142238e-02,1.046369757531084299e-01,-9.700834456883931978e+00
1.111056405156456012e-01,9.475944760947467571e-02,-9.706824414712738047e+00
8.941113918370029168e-02,8.810544501817924035e-02,-9.695777421973295063e+00
9.625609138653298813e-02,1.024371427028670234e-01,-9.698969561894493552e+00
1.008835413822907062e-01,9.270490537188294522e-02,-9.698290392009051075e+00
1.089168659457965538e-01,1.013300365106424017e-01,-9.681099989173572951e+00
9.408414438186715745e-02,1.023180297822068874e-01,-9.692575303001227383e+00
9.684921572090297859e-02,1.054258472199140623e-01,-9.695461970781810379e+00
1.002088845711590626e-01,9.241108327936159439e-02,-9.706315718161370398e+00
1.158542992736741606e-01,9.624121362438134430e-02,-9.701658797700035919e+00
9.120091344768034569e-02,9.025508426681351504e-02,-9.698015744753863743e+00
1.025525460991549148e-01,1.002419593072181592e-01,-9.690629164300677445e+00
1.088129765056567999e-01,9.538474347859016156e-02,-9.706540448240369656e+00
9.904514127230643061e-02,1.054822859215484993e-01,-9.700640868608179090e+00
1.216061423473836361e-01,8.543453494117950187e-02,-9.683665781335283995e+00
1.039143247024994360e-01,1.050105901548075982e-01,-9.692490848222169220e+00
9.388554463054323007e-02,1.028526142423375478e-01,-9.696435285613029365e+00
1.192261911087836440e-01,1.103735645888606898e-01,-9.691739470936077794e+00
1.140270213343992783e-01,9.857405835225659108e-02,-9.684889714436298647e+00
9.929314431459046464e-02,1.072497458792793790e-01,-9.684167964738577439e+00
1.034284322694616759e-01,9.873284685876429490e-02,-9.693684750083530588e+00
9.212436069198079447e-02,8.611838276364662537e-02,-9.700172754730289171e+00
9.854250352580069816e-02,9.149667309769236867e-02,-9.683312414016048919e+00
8.960976645868649892e-02,1.072524637377175738e-01,-9.691648617356714013e+00
1.023492142336531879e-01,1.123914979929293290e-01,-9.690528881698327268e+00
9.756451420728004531e-02,1.047204359557205172e-01,-9.692271682237578290e+00
1.106715187295598257e-01,8.013430339430144267e-02,-9.691749408445899050e+00
1.064005861011164122e-01,9.176019396246160031e-02,-9.697786636148604700e+00
1.034835815981601653e-01,1.076543904397500168e-01,-9.696612344545448181e+00
1.022674796268380620e-01,1.123611948721160159e-01,-9.698508805108595254e+00
9.277633392404747992e-02,9.563755094634351916e-02,-9.675638385855082291e+00
9.431750453369229514e-02,8.736500248341871888e-02,-9.698020825106432596e+00
9.743740440788366264e-02,1.018739318699487945e-01,-9.706522037388653601e+00
9.080261560521010744e-02,9.447540065689576105e-02,-9.676200482628834365e+00
1.132595269150113715e-01,1.143466936996087174e-01,-9.679688546141683503e+00
9.015836112248495904e-02,9.946449129960682756e-02,-9.699902320685117374e+00
1.005939863334534418e-01,8.693211277103962686e-02,-9.708716266426362651e+00
9.959528718098560607e-02,1.052746676613214721e-01,-9.698776674196201597e+00
8.832919762773748518e-02,9.862026797703289660e-02,-9.705275212730485990e+00
9.967812209306102511e-02,1.006087142869129120e-01,-9.684486131921920204e+00
9.367172484607094729e-02,9.926820008268988360e-02,-9.688975003491483662e+00
9.712026416531714668e-02,8.828880091596254254e-02,-9.691918629150499953e+00
1.127442226749394150e-01,9.975673583119271104e-02,-9.688218740855253586e+00
9.373256287577984291e-02,1.125253147261556924e-01,-9.684784186517831017e+00
9.952078123470094184e-02,9.593005159414674798e-02,-9.699692699559138376e+00
8.825984581878558444e-02,9.888003731375571981e-02,-9.680629215656715303e+00
9.035977918473356296e-02,8.378507902435301802e-02,-9.689022264642128235e+00
1.057268481199560017e-01,8.794193866226804324e-02,-9.698467772862127134e+00
1.031057413441537063e-01,1.009720506790672823e-01,-9.694758560515456480e+00
1.103486553155257899e-01,9.217742274182497142e-02,-9.697128112188893923e+00
1.022548656372451875e-01,1.006059586923212096e-01,-9.689172161345638301e+00
1.014590964533450546e-01,1.017129082129063361e-01,-9.694013696165262317e+00
1.025761296461125266e-01,9.070189394549543760e-02,-9.692842659732397337e+00
1.148184393201325953e-01,9.822871639962300894e-02,-9.691143552220527368e+00
1.103808637261819575e-01,1.006780300456677352e-01,-9.696607688162451666e+00
1.242735715203038549e-01,1.107699945617484499e-01,-9.703998202440711651e+00
8.747014387961314641e-02,9.785090474775949565e-02,-9.694177725652766142e+00
1.034256395057274597e-01,1.022184287205777503e-01,-9.689402120898760629e+00
9.971351849225226771e-02,8.998407641408838475e-02,-9.694553822325115533e+00
1.001060085181586512e-01,9.588314863961801271e-02,-9.704005333679784684e+00
1.097838490137764689e-01,1.084555428253213410e-01,-9.697683042308565149e+00
9.254465344735911259e-02,9.800685744236714569e-02,-9.696623001383123608e+00
1.069418379264649999e-01,9.836515846960171283e-02,-9.689280443051043079e+00
8.687085295161758869e-02,1.136765896751450594e-01,-9.690903010491298986e+00
9.000243866387108715e-02,1.039446569289973754e-01,-9.686913107748374330e+00
1.097669988816048908e-01,1.200950660764421030e-01,-9.692226158556389137e+00
9.659891774155457411e-02,1.018246167382591272e-01,-9.673803908890333147e+00
1.073205077708253713e-01,9.249465289027901382e-02,-9.690585771477257637e+00
9.257191650686778794e-02,1.091800341863845974e-01,-9.693895148520820015e+00
1.016828221801416715e-01,9.258626946504125432e-02,-9.691979898217452316e+00
1.071017221378866707e-01,1.007032014752441557e-01,-9.694813524978869168e+00
9.243125252178384377e-02,1.023311956604286699e-01,-9.680070354316097081e+00
9.930130844724580075e-02,1.017337603829386039e-01,-9.688736468047043360e+00
1.046432565427913575e-01,1.046625722614942383e-01,-9.687301190643701432e+00
1.020188266851214248e-01,1.018056203821154360e-01,-9.702604459611166021e+00
9.940800554763841446e-02,1.128427123118692227e-01,-9.682968601911841944e+00
9.150939226637354318e-02,9.912326193884997416e-02,-9.698428193611663417e+00
1.004963308904058134e-01,9.864609322196818408e-02,-9.676849128875570472e+00
9.182909454689267004e-02,1.041875640595146257e-01,-9.697625603262906679e+00
1.058906003441492799e-01,9.929208601922252797e-02,-9.715298981132646006e+00
1.103052323230437060e-01,1.048768263513579213e-01,-9.685798884455984137e+00
1.047796886745427369e-01,9.052010494967184517e-02,-9.698020907496402998e+00
1.007458220012538291e-01,1.072890149891202183e-01,-9.693657229553325649e+00
9.984819876850696552e-02,1.141022071959640199e-01,-9.680422857740829556e+00
1.049739577672239577e-01,9.118098734681069628e-02,-9.695224126936535569e+00
1.004464158925079398e-01,1.020860494132687507e-01,-9.687535012082689079e+00
1.082795161926072280e-01,1.082938064879308826e-01,-9.689841901470563457e+00
1.064060433928249311e-01,1.052036784079637133e-01,-9.684011162487616176e+00
1.014727120853711889e-01,9.547141971733281995e-02,-9.698352555524607510e+00
1.148803247578973202e-01,1.012705918239920483e-01,-9.686531049406458038e+00
1.010036695554048236e-01,1.001314897636984280e-01,-9.695326162281505233e+00
9.468315895907772339e-02,1.006797743272905554e-01,-9.692670293506692403e+00
9.492804925168561725e-02,1.001599664690700359e-01,-9.693091246568519281e+00
8.953245695125779113e-02,1.049595942977890328e-01,-9.678152656577321267e+00
1.068167445519657976e-01,1.088665229548928526e-01,-9.696681109462817361e+00
1.084841680914453710e-01,1.073714906342119330e-01,-9.679701129297752615e+00
9.592752986213154420e-02,1.017365743245447901e-01,-9.685792519018507463e+00
9.506066324669515399e-02,1.038665759177725689e-01,-9.703535424920625374e+00
9.969026760750820948e-02,1.021804577134091813e-01,-9.698626593483705705e+00
9.670399241696384096e-02,8.915005825269384232e-02,-9.703105135797184033e+00
9.558658919647280983e-02,1.102122611030736665e-01,-9.680643505955645267e+00
1.095494272830878774e-01,9.581975184926948275e-02,-9.689407310217207581e+00
1.014466204945985300e-01,9.351377242564709591e-02,-9.697815740935944007e+00
1.085098130451729592e-01,1.049458510068562861e-01,-9.707182753635860806e+00
8.825782450476671315e-02,1.184876317883769709e-01,-9.703812323136178364e+00
8.946255505843209166e-02,9.114507571163052435e-02,-9.696637980139644952e+00
9.995100476149439139e-02,1.086778794342827537e-01,-9.688351275010157693e+00
9.715763129213990379e-02,1.086063892368404338e-01,-9.696073281681128364e+00
1.030006188695891667e-01,1.073793408855420184e-01,-9.688476829581391669e+00
1.166549507046170941e-01,9.218108236336491901e-02,-9.680268108135239302e+00
9.067870600800360947e-02,1.093114267251724808e-01,-9.695620264221670226e+00
1.012983838318776697e-01,1.163353656154280658e-01,-9.706031245055642742e+00
9.008448747529408662e-02,9.247293267220189905e-02,-9.689987871499075922e+00
1.062317553130203568e-01,1.114968607275888118e-01,-9.702923319609253028e+00
9.455551885821819602e-02,9.135200465709769624e-02,-9.681289542498907608e+00
8.657039107461667049e-02,1.032485130445848914e-01,-9.684029684692177398e+00
1.054506084056861803e-01,1.132805784540167615e-01,-9.682783564110874153e+00
9.355467537689993174e-02,9.863422523425645350e-02,-9.687419075697331294e+00
1.003724100337025776e-01,9.732435161756329556e-02,-9.688446729136826363e+00
1.123480471031379768e-01,8.232871769999609846e-02,-9.700481532426099562e+00
1.025264392785390222e-01,1.084781554625120770e-01,-9.694662464551113246e+00
9.301886628759875597e-02,1.040481865337911926e-01,-9.694522326068312879e+00
1.112853056450287953e-01,1.071009308916898439e-01,-9.695767646139946905e+00
1.089845760637703220e-01,9.191001479720616041e-02,-9.677351456055298229e+00
9.819267018966701399e-02,1.087331735770808577e-01,-9.676010345311041760e+00
9.588307551918430482e-02,1.071149449525783948e-01,-9.694265703520411392e+00
1.019667930582114634e-01,1.016424720707808510e-01,-9.693972214712188062e+00
1.193628271216962133e-01,8.893981301614166390e-02,-9.702102439324749028e+00
1.035331781196925510e-01,9.169715719200442761e-02,-9.703332833107010558e+00
9.551956173851891552e-02,1.113659590331461807e-01,-9.696674295479194683e+00
1.033006514101609957e-01,9.649230876868780671e-02,-9.699190032596678890e+00
1.137541762280997043e-01,1.029812175637699334e-01,-9.695567313253997455e+00
1.000366933653595580e-01,8.456403907048692936e-02,-9.687020502677164302e+00
1.068610278544803588e-01,1.071736534512062883e-01,-9.691035699157236394e+00
8.790669944482369658e-02,1.004384956949767732e-01,-9.689821414768429619e+00
1.046220506009738482e-01,9.315677501543982719e-02,-9.683035070573074776e+00
9.428040755015254515e-02,1.086840595726303177e-01,-9.691989636216751691e+00
1.092319904349757370e-01,1.050950328617164947e-01,-9.696300521415977869e+00
9.813566225141820420e-02,9.100461209701678211e-02,-9.686181922046593229e+00
1.033807475038625995e-01,8.354634430847451831e-02,-9.700793691427669785e+00
1.160348084989973466e-01,9.844829855161221777e-02,-9.705069467111748338e+00
1.088987909885633376e-01,1.091270448808309423e-01,-9.695738823063384970e+00
8.440600335510330121e-02,9.669326101818742636e-02,-9.688576842029657854e+00
1.039514359763869245e-01,9.605840566041412565e-02,-9.681961872817828052e+00
1.033035598575276354e-01,9.958744582518659627e-02,-9.698484927932941702e+00
1.088888244008988093e-01,1.005760088452150453e-01,-9.690081560923220039e+00
9.631376778959653551e-02,9.912171187941450079e-02,-9.696001613280754938e+00
1.001716381677069528e-01,1.057818525835072937e-01,-9.696533637978630438e+00
9.766872018259076249e-02,1.205467341940344578e-01,-9.696028521238057252e+00
8.771595970961357236e-02,1.063016227577819328e-01,-9.682406536681794407e+00
1.058324681498809955e-01,1.030172732446086176e-01,-9.698324515336016916e+00
1.005682848699108317e-01,9.785682029371761681e-02,-9.706816294298970860e+00
8.602970874455545536e-02,9.693478750478957962e-02,-9.694874687307251548e+00
9.924594859620261555e-02,9.768133279557100757e-02,-9.681129810883980724e+00
9.168510408938518319e-02,1.110023517505325796e-01,-9.694734477055614974e+00
1.101620792206111366e-01,1.007234270997341835e-01,-9.695758046444851175e+00
1.032739408821337357e-01,1.057126732440116790e-01,-9.708442423406838273e+00
8.569233634577300140e-02,1.002991665113470432e-01,-9.699125470607706134e+00
8.121932570855773525e-02,1.112323796794492670e-01,-9.693283994925669944e+00
1.051687991775870912e-01,1.033309219350283664e-01,-9.684760922303210506e+00
9.278339449936423566e-02,9.820071931928900377e-02,-9.698686202507952103e+00
7.820897184887097564e-02,8.970344665798743455e-02,-9.685107945236879345e+00
1.101893843087503044e-01,8.731464595979313015e-02,-9.699608991902568533e+00
1.119320747449749076e-01,1.041025887723658894e-01,-9.695232570900722990e+00
9.990050522835532132e-02,1.006172672978946775e-01,-9.691789615683648051e+00
1.016640098306694495e-01,1.069878960583949962e-01,-9.691880702537702064e+00
1.089973352868325723e-01,1.085607046766363520e-01,-9.698821673774006058e+00
1.084348625178769149e-01,9.558304256945213129e-02,-9.694218382626688779e+00
9.749751002240988895e-02,1.055916948288396356e-01,-9.689797659957342546e+00
9.004448835792243366e-02,1.050281614343436393e-01,-9.702501908955321497e+00
9.249766005397966340e-02,9.784418855253419756e-02,-9.687970992824801897e+00
8.607211714246700007e-02,1.010127535980372693e-01,-9.700158494246046814e+00
1.086880664481487957e-01,1.023164967249353269e-01,-9.694520975241294636e+00
9.553986666949648709e-02,8.128252483867806633e-02,-9.704690387951421471e+00
9.839751791296939831e-02,9.924157179945050644e-02,-9.691845526387567133e+00
1.012610687802205506e-01,1.067691395232867879e-01,-9.682075621356183603e+00
1.099773895829377901e-01,9.314633084111395567e-02,-9.706774556047587765e+00
9.404844173723440892e-02,9.473433893893869195e-02,-9.699540308264735344e+00
1.111416647554354792e-01,9.229146808295154991e-02,-9.695712806186055133e+00
1.065759432854692101e-01,1.113147268776053106e-01,-9.683823104033685070e+00
9.676135342271939555e-02,1.036435449115282043e-01,-9.689733718683052999e+00
1.044798614138392756e-01,9.411324197543835535e-02,-9.696607130653946527e+00
1.055607671517836688e-01,1.042176633071326131e-01,-9.688561892858478686e+00
8.619052224577095078e-02,8.750367615902379659e-02,-9.709131064754760843e+00
1.079413450356834225e-01,8.970662270210603972e-02,-9.692170636352674506e+00
1.068017355386320782e-01,8.379955061398551563e-02,-9.695536825014213989e+00
1.002207585285509323e-01,1.002363316706341989e-01,-9.691948042592335000e+00
9.841311898295880545e-02,9.586011878010296250e-02,-9.680999994607995873e+00
9.737266280510338545e-02,9.126035173220686803e-02,-9.695584796939346717e+00
8.580489186558327985e-02,1.040319100866611696e-01,-9.679247909106578618e+00
1.008185921469632595e-01,9.326291686102530787e-02,-9.688229234345911323e+00
9.656431813237315032e-02,1.061500706416738937e-01,-9.688155298093564127e+00
