ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
4.648882429440698516e+00,-1.840622763424801356e+00,0.000000000000000000e+00
4.652087839909565758e+00,-1.832506133622899602e+00,0.000000000000000000e+00
4.655279079312086843e+00,-1.824383921689512800e+00,0.000000000000000000e+00
4.658456137927192486e+00,-1.816256152366307663e+00,0.000000000000000000e+00
4.661619006077010852e+00,-1.808122850411879146e+00,0.000000000000000000e+00
4.664767674126897745e+00,-1.799984040601675161e+00,0.000000000000000000e+00
4.667902132485463262e+00,-1.791839747727921761e+00,0.000000000000000000e+00
4.671022371604604650e+00,-1.783689996599547856e+00,0.000000000000000000e+00
4.674128381979531177e+00,-1.775534812042108612e+00,0.000000000000000000e+00
4.677220154148798770e+00,-1.767374218897710403e+00,0.000000000000000000e+00
4.680297678694330443e+00,-1.759208242024935309e+00,0.000000000000000000e+00
4.683360946241454492e+00,-1.751036906298764961e+00,0.000000000000000000e+00
4.686409947458925807e+00,-1.742860236610505043e+00,0.000000000000000000e+00
4.689444673058958735e+00,-1.734678257867709794e+00,0.000000000000000000e+00
4.692465113797252840e+00,-1.726490994994105188e+00,0.000000000000000000e+00
4.695471260473020436e+00,-1.718298472929513654e+00,0.000000000000000000e+00
4.698463103929019447e+00,-1.710100716629778583e+00,0.000000000000000000e+00
4.701440635051574723e+00,-1.701897751066686837e+00,0.000000000000000000e+00
4.704403844770610021e+00,-1.693689601227894581e+00,0.000000000000000000e+00
4.707352724059674642e+00,-1.685476292116849573e+00,0.000000000000000000e+00
4.710287263935970969e+00,-1.677257848752715441e+00,0.000000000000000000e+00
4.713207455460381112e+00,-1.669034296170296416e+00,0.000000000000000000e+00
4.716113289737497105e+00,-1.660805659419959612e+00,0.000000000000000000e+00
4.719004757915641335e+00,-1.652571963567559754e+00,0.000000000000000000e+00
4.721881851186901180e+00,-1.644333233694362129e+00,0.000000000000000000e+00
4.724744560787152992e+00,-1.636089494896967089e+00,0.000000000000000000e+00
4.727592877996085186e+00,-1.627840772287232118e+00,0.000000000000000000e+00
4.730426794137230218e+00,-1.619587090992197220e+00,0.000000000000000000e+00
4.733246300577987675e+00,-1.611328476154006983e+00,0.000000000000000000e+00
4.736051388729652700e+00,-1.603064952929834419e+00,0.000000000000000000e+00
4.738842050047439081e+00,-1.594796546491803912e+00,0.000000000000000000e+00
4.741618276030509449e+00,-1.586523282026916171e+00,0.000000000000000000e+00
4.744380058221998375e+00,-1.578245184736969398e+00,0.000000000000000000e+00
4.747127388209037235e+00,-1.569962279838483354e+00,0.000000000000000000e+00
4.749860257622782633e+00,-1.561674592562622532e+00,0.000000000000000000e+00
4.752578658138441270e+00,-1.553382148155119991e+00,0.000000000000000000e+00
4.755282581475292147e+00,-1.545084971876199642e+00,0.000000000000000000e+00
4.757972019396717656e+00,-1.536783089000499203e+00,0.000000000000000000e+00
4.760646963710223112e+00,-1.528476524816993365e+00,0.000000000000000000e+00
4.763307406267463406e+00,-1.520165304628917857e+00,0.000000000000000000e+00
4.765953338964269648e+00,-1.511849453753690398e+00,0.000000000000000000e+00
4.768584753740671367e+00,-1.503528997522834754e+00,0.000000000000000000e+00
4.771201642580923163e+00,-1.495203961281903693e+00,0.000000000000000000e+00
4.773803997513528685e+00,-1.486874370390401712e+00,0.000000000000000000e+00
4.776391810611261945e+00,-1.478540250221706653e+00,0.000000000000000000e+00
4.778965073991196633e+00,-1.470201626162994213e+00,0.000000000000000000e+00
4.781523779814726538e+00,-1.461858523615159333e+00,0.000000000000000000e+00
4.784067920287587761e+00,-1.453510967992739378e+00,0.000000000000000000e+00
4.786597487659889794e+00,-1.445158984723836415e+00,0.000000000000000000e+00
4.789112474226130622e+00,-1.436802599250039725e+00,0.000000000000000000e+00
4.791612872325225148e+00,-1.428441837026348749e+00,0.000000000000000000e+00
4.794098674340526500e+00,-1.420076723521095374e+00,0.000000000000000000e+00
4.796569872699850912e+00,-1.411707284215865776e+00,0.000000000000000000e+00
4.799026459875500805e+00,-1.403333544605423810e+00,0.000000000000000000e+00
4.801468428384283449e+00,-1.394955530197632410e+00,0.000000000000000000e+00
4.803895770787541153e+00,-1.386573266513376090e+00,0.000000000000000000e+00
4.806308479691167257e+00,-1.378186779086484570e+00,0.000000000000000000e+00
4.808706547745632776e+00,-1.369796093463652165e+00,0.000000000000000000e+00
4.811089967646005050e+00,-1.361401235204362736e+00,0.000000000000000000e+00
4.813458732131974394e+00,-1.353002229880810647e+00,0.000000000000000000e+00
4.815812833987873631e+00,-1.344599103077821933e+00,0.000000000000000000e+00
4.818152266042700305e+00,-1.336191880392779030e+00,0.000000000000000000e+00
4.820477021170138876e+00,-1.327780587435539950e+00,0.000000000000000000e+00
4.822787092288580268e+00,-1.319365249828361675e+00,0.000000000000000000e+00
4.825082472361150288e+00,-1.310945893205821999e+00,0.000000000000000000e+00
4.827363154395721168e+00,-1.302522543214741590e+00,0.000000000000000000e+00
4.829629131444939105e+00,-1.294095225514104941e+00,0.000000000000000000e+00
4.831880396606246464e+00,-1.285663965774983319e+00,0.000000000000000000e+00
4.834116943021900425e+00,-1.277228789680456167e+00,0.000000000000000000e+00
4.836338763878988978e+00,-1.268789722925532937e+00,0.000000000000000000e+00
4.838545852409463777e+00,-1.260346791217074047e+00,0.000000000000000000e+00
4.840738201890149028e+00,-1.251900020273714276e+00,0.000000000000000000e+00
4.842915805642768134e+00,-1.243449435825782157e+00,0.000000000000000000e+00
4.845078657033962344e+00,-1.234995063615224042e+00,0.000000000000000000e+00
4.847226749475312069e+00,-1.226536929395523501e+00,0.000000000000000000e+00
4.849360076423353760e+00,-1.218075058931624488e+00,0.000000000000000000e+00
4.851478631379604778e+00,-1.209609477999851634e+00,0.000000000000000000e+00
4.853582407890579375e+00,-1.201140212387832751e+00,0.000000000000000000e+00
4.855671399547808242e+00,-1.192667287894419781e+00,0.000000000000000000e+00
4.857745599987860707e+00,-1.184190730329610197e+00,0.000000000000000000e+00
4.859805002892364278e+00,-1.175710565514467953e+00,0.000000000000000000e+00
4.861849601988017966e+00,-1.167226819281045991e+00,0.000000000000000000e+00
4.863879391046620704e+00,-1.158739517472306746e+00,0.000000000000000000e+00
4.865894363885081120e+00,-1.150248685942043325e+00,0.000000000000000000e+00
4.867894514365444181e+00,-1.141754350554801123e+00,0.000000000000000000e+00
4.869879836394903627e+00,-1.133256537185798773e+00,0.000000000000000000e+00
4.871850323925824178e+00,-1.124755271720849770e+00,0.000000000000000000e+00
4.873805970955759292e+00,-1.116250580056282748e+00,0.000000000000000000e+00
4.875746771527468937e+00,-1.107742488098863554e+00,0.000000000000000000e+00
4.877672719728939121e+00,-1.099231021765715965e+00,0.000000000000000000e+00
4.879583809693395224e+00,-1.090716206984241987e+00,0.000000000000000000e+00
4.881480035599327749e+00,-1.082198069692044795e+00,0.000000000000000000e+00
4.883361391670502982e+00,-1.073676635836847471e+00,0.000000000000000000e+00
4.885227872175984309e+00,-1.065151931376415506e+00,0.000000000000000000e+00
4.887079471430148203e+00,-1.056623982278477092e+00,0.000000000000000000e+00
4.888916183792701986e+00,-1.048092814520643845e+00,0.000000000000000000e+00
4.890738003668701595e+00,-1.039558454090332651e+00,0.000000000000000000e+00
4.892544925508567566e+00,-1.031020926984685282e+00,0.000000000000000000e+00
4.894336943808103690e+00,-1.022480259210490017e+00,0.000000000000000000e+00
4.896114053108510333e+00,-1.013936476784101703e+00,0.000000000000000000e+00
4.897876247996403976e+00,-1.005389605731363600e+00,0.000000000000000000e+00
4.899623523103834088e+00,-9.968396720875273287e-01,0.000000000000000000e+00
4.901355873108298233e+00,-9.882867018971732698e-01,0.000000000000000000e+00
4.903073292732757160e+00,-9.797307212141320720e-01,0.000000000000000000e+00
4.904775776745651683e+00,-9.711717561014044930e-01,0.000000000000000000e+00
4.906463319960922220e+00,-9.626098326310829068e-01,0.000000000000000000e+00
4.908135917238018564e+00,-9.540449768842708123e-01,0.000000000000000000e+00
4.909793563481920309e+00,-9.454772149510043411e-01,0.000000000000000000e+00
4.911436253643147509e+00,-9.369065729301719880e-01,0.000000000000000000e+00
4.913063982717782885e+00,-9.283330769294360074e-01,0.000000000000000000e+00
4.914676745747480702e+00,-9.197567530651518108e-01,0.000000000000000000e+00
4.916274537819485424e+00,-9.111776274622893634e-01,0.000000000000000000e+00
4.917857354066644149e+00,-9.025957262543529147e-01,0.000000000000000000e+00
4.919425189667425258e+00,-8.940110755833020617e-01,0.000000000000000000e+00
4.920978039845929963e+00,-8.854237015994715909e-01,0.000000000000000000e+00
4.922515899871905631e+00,-8.768336304614916532e-01,0.000000000000000000e+00
4.924038765060766210e+00,-8.682408883362089380e-01,0.000000000000000000e+00
4.925546630773597556e+00,-8.596455013986058491e-01,0.000000000000000000e+00
4.927039492417181421e+00,-8.510474958317220118e-01,0.000000000000000000e+00
4.928517345444001663e+00,-8.424468978265731156e-01,0.000000000000000000e+00
4.929980185352260236e+00,-8.338437335820725327e-01,0.000000000000000000e+00
4.931428007685895842e+00,-8.252380293049503823e-01,0.000000000000000000e+00
4.932860808034588374e+00,-8.166298112096743722e-01,0.000000000000000000e+00
4.934278582033780225e+00,-8.080191055183698623e-01,0.000000000000000000e+00
4.935681325364686067e+00,-7.994059384607393737e-01,0.000000000000000000e+00
4.937069033754306169e+00,-7.907903362739837627e-01,0.000000000000000000e+00
4.938441702975440606e+00,-7.821723252027213968e-01,0.000000000000000000e+00
4.939799328846699922e+00,-7.735519314989085515e-01,0.000000000000000000e+00
4.941141907232521113e+00,-7.649291814217593632e-01,0.000000000000000000e+00
4.942469434043177401e+00,-7.563041012376660044e-01,0.000000000000000000e+00
4.943781905234791552e+00,-7.476767172201186362e-01,0.000000000000000000e+00
4.945079316809349201e+00,-7.390470556496249177e-01,0.000000000000000000e+00
4.946361664814709513e+00,-7.304151428136308466e-01,0.000000000000000000e+00
4.947628945344617613e+00,-7.217810050064398242e-01,0.000000000000000000e+00
4.948881154538717908e+00,-7.131446685291329413e-01,0.000000000000000000e+00
4.950118288582563864e+00,-7.045061596894888201e-01,0.000000000000000000e+00
4.951340343707629543e+00,-6.958655048019036782e-01,0.000000000000000000e+00
4.952547316191325599e+00,-6.872227301873107264e-01,0.000000000000000000e+00
4.953739202357001936e+00,-6.785778621731003435e-01,0.000000000000000000e+00
4.954915998573968139e+00,-6.699309270930395854e-01,0.000000000000000000e+00
4.956077701257497914e+00,-6.612819512871924710e-01,0.000000000000000000e+00
4.957224306868843300e+00,-6.526309611018390466e-01,0.000000000000000000e+00
4.958355811915246214e+00,-6.439779828893958946e-01,0.000000000000000000e+00
4.959472212949945558e+00,-6.353230430083351976e-01,0.000000000000000000e+00
4.960573506572188762e+00,-6.266661678231050248e-01,0.000000000000000000e+00
4.961659689427246001e+00,-6.180073837040481743e-01,0.000000000000000000e+00
4.962730758206415516e+00,-6.093467170273230149e-01,0.000000000000000000e+00
4.963786709647035167e+00,-6.006841941748218838e-01,0.000000000000000000e+00
4.964827540532495753e+00,-5.920198415340920395e-01,0.000000000000000000e+00
4.965853247692243677e+00,-5.833536854982539488e-01,0.000000000000000000e+00
4.966863828001798709e+00,-5.746857524659220173e-01,0.000000000000000000e+00
4.967859278382756649e+00,-5.660160688411235430e-01,0.000000000000000000e+00
4.968839595802803544e+00,-5.573446610332181139e-01,0.000000000000000000e+00
4.969804777275722785e+00,-5.486715554568178943e-01,0.000000000000000000e+00
4.970754819861403995e+00,-5.399967785317066893e-01,0.000000000000000000e+00
4.971689720665852796e+00,-5.313203566827593427e-01,0.000000000000000000e+00
4.972609476841199694e+00,-5.226423163398614680e-01,0.000000000000000000e+00
4.973514085585706290e+00,-5.139626839378289569e-01,0.000000000000000000e+00
4.974403544143778610e+00,-5.052814859163274885e-01,0.000000000000000000e+00
4.975277849805971542e+00,-4.965987487197915939e-01,0.000000000000000000e+00
4.976136999908999492e+00,-4.879144987973447201e-01,0.000000000000000000e+00
4.976980991835739943e+00,-4.792287626027181280e-01,0.000000000000000000e+00
4.977809823015249435e+00,-4.705415665941706238e-01,0.000000000000000000e+00
4.978623490922762684e+00,-4.618529372344077344e-01,0.000000000000000000e+00
4.979421993079705899e+00,-4.531629009905013827e-01,0.000000000000000000e+00
4.980205327053704778e+00,-4.444714843338090082e-01,0.000000000000000000e+00
4.980973490458587172e+00,-4.357787137398930755e-01,0.000000000000000000e+00
4.981726480954394631e+00,-4.270846156884403055e-01,0.000000000000000000e+00
4.982464296247386848e+00,-4.183892166631811849e-01,0.000000000000000000e+00
4.983186934090050535e+00,-4.096925431518091965e-01,0.000000000000000000e+00
4.983894392281106533e+00,-4.009946216458998847e-01,0.000000000000000000e+00
4.984586668665513365e+00,-3.922954786408308081e-01,0.000000000000000000e+00
4.985263761134477889e+00,-3.835951406357001048e-01,0.000000000000000000e+00
4.985925667625457969e+00,-3.748936341332460565e-01,0.000000000000000000e+00
4.986572386122172240e+00,-3.661909856397668195e-01,0.000000000000000000e+00
4.987203914654604553e+00,-3.574872216650387124e-01,0.000000000000000000e+00
4.987820251299009300e+00,-3.487823687222363356e-01,0.000000000000000000e+00
4.988421394177916746e+00,-3.400764533278513579e-01,0.000000000000000000e+00
4.989007341460142797e+00,-3.313695020016119708e-01,0.000000000000000000e+00
4.989578091360790779e+00,-3.226615412664018967e-01,0.000000000000000000e+00
4.990133642141255876e+00,-3.139525976481796210e-01,0.000000000000000000e+00
4.990673992109236679e+00,-3.052426976758977895e-01,0.000000000000000000e+00
4.991199139618730740e+00,-2.965318678814222730e-01,0.000000000000000000e+00
4.991709083070048791e+00,-2.878201347994512882e-01,0.000000000000000000e+00
4.992203820909814738e+00,-2.791075249674345726e-01,0.000000000000000000e+00
4.992683351630970989e+00,-2.703940649254927275e-01,0.000000000000000000e+00
4.993147673772784678e+00,-2.616797812163361159e-01,0.000000000000000000e+00
4.993596785920849435e+00,-2.529647003851842046e-01,0.000000000000000000e+00
4.994030686707090716e+00,-2.442488489796846296e-01,0.000000000000000000e+00
4.994449374809773801e+00,-2.355322535498323155e-01,0.000000000000000000e+00
4.994852848953500235e+00,-2.268149406478885965e-01,0.000000000000000000e+00
4.995241107909217604e+00,-2.180969368283003362e-01,0.000000000000000000e+00
4.995614150494223971e+00,-2.093782686476191868e-01,0.000000000000000000e+00
4.995971975572165213e+00,-2.006589626644203483e-01,0.000000000000000000e+00
4.996314582053043907e+00,-1.919390454392220224e-01,0.000000000000000000e+00
4.996641968893221986e+00,-1.832185435344043656e-01,0.000000000000000000e+00
4.996954135095422522e+00,-1.744974835141284708e-01,0.000000000000000000e+00
4.997251079708731503e+00,-1.657758919442556544e-01,0.000000000000000000e+00
4.997532801828606708e+00,-1.570537953922663821e-01,0.000000000000000000e+00
4.997799300596871497e+00,-1.483312204271793056e-01,0.000000000000000000e+00
4.998050575201726353e+00,-1.396081936194705497e-01,0.000000000000000000e+00
4.998286624877743556e+00,-1.308847415409925274e-01,0.000000000000000000e+00
4.998507448905876061e+00,-1.221608907648931430e-01,0.000000000000000000e+00
4.998713046613454836e+00,-1.134366678655347876e-01,0.000000000000000000e+00
4.998903417374193303e+00,-1.047120994184133902e-01,0.000000000000000000e+00
4.999078560608190003e+00,-9.598721200007752363e-02,0.000000000000000000e+00
4.999238475781927704e+00,-8.726203218804737261e-02,0.000000000000000000e+00
4.999383162408276959e+00,-7.853658656073375655e-02,0.000000000000000000e+00
4.999487946857501086e+00,-7.155605653308991232e-02,0.000000000000000000e+00
4.999562450873813013e+00,-6.614604910827368012e-02,0.000000000000000000e+00
4.999613728122408673e+00,-6.214957417351080898e-02,0.000000000000000000e+00
4.999646850703303613e+00,-5.942531659600899796e-02,0.000000000000000000e+00
4.999665371942676018e+00,-5.784607676675704996e-02,0.000000000000000000e+00
4.999671690427145876e+00,-5.729736417471876370e-02,0.000000000000000000e+00
4.999667335339812446e+00,-5.767612969070887857e-02,0.000000000000000000e+00
4.999653189198269843e+00,-5.888962336074409637e-02,0.000000000000000000e+00
4.999629660903495143e+00,-6.085436561169002556e-02,0.000000000000000000e+00
4.999596819437700290e+00,-6.349522083146195983e-02,0.000000000000000000e+00
4.999554496479831300e+00,-6.674456328647498937e-02,0.000000000000000000e+00
4.999502364543012334e+00,-7.054152627233598039e-02,0.000000000000000000e+00
4.999439995900610612e+00,-7.483132625649843717e-02,0.000000000000000000e+00
4.999366906493670548e+00,-7.956465456408853831e-02,0.000000000000000000e+00
4.999282588150998130e+00,-8.469712988204050608e-02,0.000000000000000000e+00
4.999186531762906505e+00,-9.018880551578564719e-02,0.000000000000000000e+00
4.999078243497233842e+00,-9.600372593088521422e-02,0.000000000000000000e+00
4.998957255704668867e+00,-1.021095276536344021e-01,0.000000000000000000e+00
4.998823133808016017e+00,-1.084770800944137858e-01,0.000000000000000000e+00
4.998675480189237241e+00,-1.150801622996078521e-01,0.000000000000000000e+00
4.998513935864751012e+00,-1.218951720367913993e-01,0.000000000000000000e+00
4.998338180562209132e+00,-1.289008639771957454e-01,0.000000000000000000e+00
4.998147931671587330e+00,-1.360781140633440522e-01,0.000000000000000000e+00
4.997942942432578306e+00,-1.434097074412399586e-01,0.000000000000000000e+00
4.997722999632985719e+00,-1.508801475989351992e-01,0.000000000000000000e+00
4.997487921024334590e+00,-1.584754845894921771e-01,0.000000000000000000e+00
4.997237552607424860e+00,-1.661831604289426279e-01,0.000000000000000000e+00
4.996971765898917006e+00,-1.739918699510275557e-01,0.000000000000000000e+00
4.996690455257891017e+00,-1.818914355726692911e-01,0.000000000000000000e+00
4.996393535326594026e+00,-1.898726945788077880e-01,0.000000000000000000e+00
4.996080938620764300e+00,-1.979273976746635799e-01,0.000000000000000000e+00
4.995752613290720845e+00,-2.060481176787081203e-01,0.000000000000000000e+00
4.995408521063827045e+00,-2.142281673424510646e-01,0.000000000000000000e+00
4.995048635371189150e+00,-2.224615253845455554e-01,0.000000000000000000e+00
4.994672939655863786e+00,-2.307427699180445158e-01,0.000000000000000000e+00
4.994281425856009093e+00,-2.390670185317728680e-01,0.000000000000000000e+00
4.993874093053795704e+00,-2.474298743606547224e-01,0.000000000000000000e+00
4.993450946279308411e+00,-2.558273775464283695e-01,0.000000000000000000e+00
4.993011995457783847e+00,-2.642559615499350811e-01,0.000000000000000000e+00
4.992557254488219520e+00,-2.727124138301180722e-01,0.000000000000000000e+00
4.992086740441427750e+00,-2.811938404532984270e-01,0.000000000000000000e+00
4.991600472865973082e+00,-2.896976342398983051e-01,0.000000000000000000e+00
4.991098473190939799e+00,-2.982214460951317370e-01,0.000000000000000000e+00
4.990580764215156506e+00,-3.067631592053740031e-01,0.000000000000000000e+00
4.990047369673194844e+00,-3.153208658139010634e-01,0.000000000000000000e+00
4.989498313869234813e+00,-3.238928463181379169e-01,0.000000000000000000e+00
4.988933621370651217e+00,-3.324775504564437267e-01,0.000000000000000000e+00
4.988353316753915578e+00,-3.410735803755765017e-01,0.000000000000000000e+00
4.987757424396111361e+00,-3.496796753908873456e-01,0.000000000000000000e+00
4.987145968306077037e+00,-3.582946982700693228e-01,0.000000000000000000e+00
4.986518971989789328e+00,-3.669176228881514401e-01,0.000000000000000000e+00
4.985876458345202877e+00,-3.755475231167181294e-01,0.000000000000000000e+00
4.985218449582311528e+00,-3.841835628239917422e-01,0.000000000000000000e+00
4.984544967164695528e+00,-3.928249868746915840e-01,0.000000000000000000e+00
4.983856031769237305e+00,-4.014711130298092012e-01,0.000000000000000000e+00
4.983151663261130793e+00,-4.101213246562868675e-01,0.000000000000000000e+00
4.982431880681664538e+00,-4.187750641656767803e-01,0.000000000000000000e+00
4.981696702246571462e+00,-4.274318271088749510e-01,0.000000000000000000e+00
4.980946145353039256e+00,-4.360911568613846101e-01,0.000000000000000000e+00
4.980180226593745374e+00,-4.447526398400271086e-01,0.000000000000000000e+00
4.979398961776489330e+00,-4.534159011980269938e-01,0.000000000000000000e+00
4.978602365948213482e+00,-4.620806009505799006e-01,0.000000000000000000e+00
4.977790453422368699e+00,-4.707464304879275252e-01,0.000000000000000000e+00
4.976963237808755380e+00,-4.794131094371454349e-01,0.000000000000000000e+00
4.976120732045083095e+00,-4.880803828378172948e-01,0.000000000000000000e+00
4.975262948429640453e+00,-4.967480186001796971e-01,0.000000000000000000e+00
4.974389898654540509e+00,-5.054158052175191651e-01,0.000000000000000000e+00
4.973501593839119828e+00,-5.140835497073755755e-01,0.000000000000000000e+00
4.972598044563137698e+00,-5.227510757586871781e-01,0.000000000000000000e+00
4.971679260899483310e+00,-5.314182220642866827e-01,0.000000000000000000e+00
4.970745252446178597e+00,-5.400848408201925910e-01,0.000000000000000000e+00
4.969796028357477802e+00,-5.487507963750396511e-01,0.000000000000000000e+00
4.968831597373940312e+00,-5.574159640146141292e-01,0.000000000000000000e+00
4.967851967851373729e+00,-5.660802288679920302e-01,0.000000000000000000e+00
4.966857147788571680e+00,-5.747434849231202181e-01,0.000000000000000000e+00
4.965847144853801964e+00,-5.834056341408953017e-01,0.000000000000000000e+00
4.964821966410017495e+00,-5.920665856578651853e-01,0.000000000000000000e+00
4.963781619538786494e+00,-6.007262550687336722e-01,0.000000000000000000e+00
4.962726111062938372e+00,-6.093845637806409865e-01,0.000000000000000000e+00
4.961655447567961730e+00,-6.180414384320632726e-01,0.000000000000000000e+00
4.960569635422148238e+00,-6.266968103698733472e-01,0.000000000000000000e+00
4.959468680795556139e+00,-6.353506151787298162e-01,0.000000000000000000e+00
4.958352589677791578e+00,-6.440027922575639607e-01,0.000000000000000000e+00
4.957221367894691255e+00,-6.526532844384433929e-01,0.000000000000000000e+00
4.956075021123913515e+00,-6.613020376436168357e-01,0.000000000000000000e+00
4.954913554909518680e+00,-6.699490005768458101e-01,0.000000000000000000e+00
4.953736974675565286e+00,-6.785941244456641375e-01,0.000000000000000000e+00
4.952545285738782610e+00,-6.872373627114314321e-01,0.000000000000000000e+00
4.951338493320365686e+00,-6.958786708644064678e-01,0.000000000000000000e+00
4.950116602556945189e+00,-7.045180062213395322e-01,0.000000000000000000e+00
4.948879618510767742e+00,-7.131553277433434479e-01,0.000000000000000000e+00
4.947627546179155011e+00,-7.217905958719862403e-01,0.000000000000000000e+00
4.946360390503257598e+00,-7.304237723817990080e-01,0.000000000000000000e+00
4.945078156376180090e+00,-7.390548202475673012e-01,0.000000000000000000e+00
4.943780848650481730e+00,-7.476837035249059848e-01,0.000000000000000000e+00
4.942468472145134406e+00,-7.563103872427898722e-01,0.000000000000000000e+00
4.941141031651931748e+00,-7.649348373068671769e-01,0.000000000000000000e+00
4.939798531941422155e+00,-7.735570204124414539e-01,0.000000000000000000e+00
4.938440977768375539e+00,-7.821769039661913281e-01,0.000000000000000000e+00
4.937068373876830840e+00,-7.907944560157115221e-01,0.000000000000000000e+00
4.935680725004744751e+00,-7.994096451861438801e-01,0.000000000000000000e+00
4.934278035888272740e+00,-8.080224406231327761e-01,0.000000000000000000e+00
4.932860311265713449e+00,-8.166328119415284803e-01,0.000000000000000000e+00
4.931427555881135127e+00,-8.252407291791989952e-01,0.000000000000000000e+00
4.929979774487710742e+00,-8.338461627555188160e-01,0.000000000000000000e+00
4.928516971850787520e+00,-8.424490834339726231e-01,0.000000000000000000e+00
4.927039152750701589e+00,-8.510494622885601546e-01,0.000000000000000000e+00
4.925546321985364351e+00,-8.596472706735300839e-01,0.000000000000000000e+00
4.924038484372638358e+00,-8.682424801961794447e-01,0.000000000000000000e+00
4.922515644752511577e+00,-8.768350626923857583e-01,0.000000000000000000e+00
4.920977807989101116e+00,-8.854249902045802090e-01,0.000000000000000000e+00
4.919424978972476659e+00,-8.940122349619422648e-01,0.000000000000000000e+00
4.917857162620343559e+00,-9.025967693625873700e-01,0.000000000000000000e+00
4.916274363879576725e+00,-9.111785659575539764e-01,0.000000000000000000e+00
4.914676587727624835e+00,-9.197575974363862983e-01,0.000000000000000000e+00
4.913063839173799963e+00,-9.283338366141770104e-01,0.000000000000000000e+00
4.911436123260454423e+00,-9.369072564199267816e-01,0.000000000000000000e+00
4.909793445064056350e+00,-9.454778298860465613e-01,0.000000000000000000e+00
4.908135809696169360e+00,-9.540455301389598741e-01,0.000000000000000000e+00
4.906463222304356719e+00,-9.626103303906246023e-01,0.000000000000000000e+00
4.904775688073000239e+00,-9.711722039309160781e-01,0.000000000000000000e+00
4.903073212224043687e+00,-9.797311241207978805e-01,0.000000000000000000e+00
4.901355800017682895e+00,-9.882870643861617621e-01,0.000000000000000000e+00
4.899623456752984829e+00,-9.968399982123165026e-01,0.000000000000000000e+00
4.897876187768455125e+00,-1.005389899139008669e+00,0.000000000000000000e+00
4.896113998442555015e+00,-1.013936740755978283e+00,0.000000000000000000e+00
4.894336894194173837e+00,-1.022480496698951580e+00,0.000000000000000000e+00
4.892544880483052694e+00,-1.031021140646045442e+00,0.000000000000000000e+00
4.890737962810180584e+00,-1.039558646314543200e+00,0.000000000000000000e+00
4.888916146718143452e+00,-1.048092987457993175e+00,0.000000000000000000e+00
4.887079437791445713e+00,-1.056624137863623414e+00,0.000000000000000000e+00
4.885227841656805126e+00,-1.065152071349998453e+00,0.000000000000000000e+00
4.883361363983413028e+00,-1.073676761764946530e+00,0.000000000000000000e+00
4.881480010483175924e+00,-1.082198182983674428e+00,0.000000000000000000e+00
4.879583786910934862e+00,-1.090716308907106580e+00,0.000000000000000000e+00
4.877672699064653727e+00,-1.099231113460372944e+00,0.000000000000000000e+00
4.875746752785607541e+00,-1.107742570591473630e+00,0.000000000000000000e+00
4.873805953958529003e+00,-1.116250654270085851e+00,0.000000000000000000e+00
4.871850308511763927e+00,-1.124755338486476575e+00,0.000000000000000000e+00
4.869879822417393811e+00,-1.133256597250566156e+00,0.000000000000000000e+00
4.867894501691353959e+00,-1.141754404591059036e+00,0.000000000000000000e+00
4.865894352393535627e+00,-1.150248734554700336e+00,0.000000000000000000e+00
4.863879380627883720e+00,-1.158739561205584412e+00,0.000000000000000000e+00
4.861849592542472287e+00,-1.167226858624575092e+00,0.000000000000000000e+00
4.859804994329583572e+00,-1.175710600908760117e+00,0.000000000000000000e+00
4.857745592225771958e+00,-1.184190762170981071e+00,0.000000000000000000e+00
4.855671392511919926e+00,-1.192667316539424593e+00,0.000000000000000000e+00
4.853582401513292233e+00,-1.201140238157253792e+00,0.000000000000000000e+00
4.851478625599574990e+00,-1.209609501182285829e+00,0.000000000000000000e+00
4.849360071184917409e+00,-1.218075079786713033e+00,0.000000000000000000e+00
4.847226744727965553e+00,-1.226536948156854212e+00,0.000000000000000000e+00
4.845078652731885427e+00,-1.234995080492946595e+00,0.000000000000000000e+00
4.842915801744391402e+00,-1.243449451008959095e+00,0.000000000000000000e+00
4.840738198357763977e+00,-1.251900033932434875e+00,0.000000000000000000e+00
4.838545849208864880e+00,-1.260346803504364344e+00,0.000000000000000000e+00
4.836338760979151274e+00,-1.268789733979057033e+00,0.000000000000000000e+00
4.834116940394684647e+00,-1.277228799624066991e+00,0.000000000000000000e+00
4.831880394226136133e+00,-1.285663974720099523e+00,0.000000000000000000e+00
4.829629129288789180e+00,-1.294095233560965230e+00,0.000000000000000000e+00
4.827363152442546657e+00,-1.302522550453527383e+00,0.000000000000000000e+00
4.825082470591922856e+00,-1.310945899717661289e+00,0.000000000000000000e+00
4.822787090686047051e+00,-1.319365255686238969e+00,0.000000000000000000e+00
4.820477019718657274e+00,-1.327780592705110951e+00,0.000000000000000000e+00
4.818152264728088774e+00,-1.336191885133115598e+00,0.000000000000000000e+00
4.815812832797277565e+00,-1.344599107342060229e+00,0.000000000000000000e+00
4.813458731053738227e+00,-1.353002233716755764e+00,0.000000000000000000e+00
4.811089966669566564e+00,-1.361401238655024271e+00,0.000000000000000000e+00
4.808706546861415632e+00,-1.369796096567717392e+00,0.000000000000000000e+00
4.806308478890495728e+00,-1.378186781878758316e+00,0.000000000000000000e+00
