gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.849883318022510502e+06,4.656215364493226632e+06,3.287188058052230626e+06,4.942963513384735386e+00,1.978397155274616293e-01,-1.142821921090656778e-01
-2.849884929130434059e+06,4.656203938308347017e+06,3.287193908638658933e+06,5.000761238950693688e+00,2.584397004784664276e-01,-1.125759783450500234e-01
-2.849881906207737979e+06,4.656217961490334943e+06,3.287180461430184543e+06,5.046516467158217445e+00,2.678663383874616555e-01,3.795074271876738414e-03
-2.849896660469586030e+06,4.656216880475475453e+06,3.287191913621352054e+06,4.978641853838710496e+00,2.901880054743208870e-01,1.391807482649219749e-03
-2.849890457948697265e+06,4.656212461447635666e+06,3.287188161320050713e+06,4.960577207751462048e+00,2.439197280481053554e-01,1.136325252727874990e-01
-2.849888942811311223e+06,4.656213294279022142e+06,3.287167825609451160e+06,5.023152876591484350e+00,2.177192850061435980e-01,2.790071308310646675e-02
-2.849871165718397126e+06,4.656208427854129113e+06,3.287182612893667538e+06,5.005396438078750343e+00,3.703268264320823677e-01,-1.287987585064050838e-02
-2.849886636914060917e+06,4.656214611660347320e+06,3.287184105885098223e+06,5.037170211015846277e+00,2.757174084190647245e-01,-2.781719118280025563e-02
-2.849888926173116546e+06,4.656223253877456300e+06,3.287191094037983567e+06,4.974884060541041819e+00,2.693699369878154726e-01,1.062988162274815587e-02
-2.849882238816093653e+06,4.656218953064934351e+06,3.287180111623129807e+06,4.982429689067106260e+00,3.541394317083237375e-01,7.702240214119282502e-02
-2.849887739927717485e+06,4.656219408692536876e+06,3.287188535809719935e+06,4.943444044187772946e+00,3.637939784944980159e-01,-2.705732649160197401e-02
-2.849883032178747468e+06,4.656215968420379795e+06,3.287192551318806130e+06,4.987774975555349322e+00,4.257853691210232161e-01,7.579240315460450406e-02
-2.849895289872761816e+06,4.656225501445489004e+06,3.287193428840650711e+06,4.971693497914535520e+00,2.717504370752684695e-01,-7.503042422348127349e-02
-2.849886455324219074e+06,4.656213349778491072e+06,3.287188889339637011e+06,4.949739906502213849e+00,3.562104515714630271e-01,-8.384043092986048773e-02
-2.849875555765917525e+06,4.656211630425005220e+06,3.287182577562955208e+06,4.992660171377560907e+00,4.329330646571655228e-01,-5.759787717501387017e-02
-2.849886926330214366e+06,4.656211918498372659e+06,3.287196706051037647e+06,4.912091146692342924e+00,3.732861412897532372e-01,6.656375838988161375e-02
-2.849881169540001545e+06,4.656217442670337856e+06,3.287184617419520393e+06,5.018402779929398427e+00,3.749081361158159709e-01,1.991530832483835375e-02
-2.849886480655155610e+06,4.656210263197026215e+06,3.287187955593110062e+06,4.990027660328157921e+00,4.050688697841403618e-01,-9.733007990730824233e-02
