ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,8.315609990173556954e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.356713617153366247e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.393706881435194500e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.427000819288841260e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.456965363357121790e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.483933453018575044e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.508204733713882195e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.530048886339658409e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.549708623702857446e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.567402387329736690e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.583326774593926789e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.597658723131700320e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.610557476815694500e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.622166355131289928e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.632614345615325924e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.642017537050958875e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.650480409343026533e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.658096994405889424e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.664951920962465914e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.671121354863384756e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.676673845374210936e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.681671086833954165e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.686168604147723737e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.690216369730114909e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.693859358754268962e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.697138048876007499e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.700088869985571627e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.702744608984179786e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.705134774082925464e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.707285922671798017e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.709221956401782538e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.710964386758769384e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.712532574080057435e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.713943942669216680e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.715214174399460445e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.716357382956679833e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.717386270658177283e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.718312269589524321e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.719145668627736878e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.719895727762128068e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.720570780983081249e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.721178328881937780e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.721725121990908658e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.722217235788982670e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.722660138207249947e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.723058750383689830e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.723417501342485281e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.723740377205402297e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.724030965482026945e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.724292494930989683e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.724527871435054927e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.724739710288713646e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.724930365257006493e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725101954728470277e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725256385252788682e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725395372724674692e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725520461449371989e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725633041301600334e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725734363168604624e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725825552848909261e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725907623561182103e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.725981487202228992e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726047964479171082e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726107794028419296e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726161640622741578e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726210102557631076e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726253718299032958e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726292972466294096e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726328301216829120e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726360097092311641e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726388713380245354e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726414468039385142e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726437647232611061e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726458508506516054e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726477283653029104e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726494181284891738e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726509389153567220e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726523076235375154e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726535394609001850e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726546481145265322e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726556459027903223e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726565439122279111e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726573521207215967e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726580795083659359e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726587341572457079e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726593233412376360e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726598536068302936e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726603308458636965e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726607603609938257e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726611469246109420e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726614948318662801e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726618079483960955e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726620897532730847e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726623433776621308e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726625716396124721e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726627770753676572e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726629619675474459e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726631283705090780e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726632781331746802e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726634129195737222e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726635342273327822e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726636434043160140e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726637416636008338e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726638300969571382e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726639096869780454e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726639813179966065e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726640457859135003e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726641038070386269e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726641560260511854e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726642030231624991e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726642453205626371e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726642833882229944e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726643176491171161e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726643484839218257e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726643762352460643e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726644012114379567e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726644236900106266e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726644439207260628e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726644621283698999e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726644785152494199e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726644932634409768e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645065368133780e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645184828485391e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645292342802840e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645389105687212e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645476192284034e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645554570220398e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645625110363014e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645688596491590e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645745734007420e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645797157771556e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645843439158057e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645885092407795e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645922580331671e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645956319463160e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726645986684682388e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646014013378361e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646038609204847e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646060745448796e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646080668070127e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646098598427326e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646114735748805e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646129259338913e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646142330569678e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646154094677144e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646164682374529e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646174211303286e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646182787336503e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646190505769063e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646197452356812e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646203704285787e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646209331022641e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646214395085144e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646218952740508e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646223054632667e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646226746332946e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646230068864085e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646233059143221e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646235750392666e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646238172518499e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646240352431416e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646242314353152e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646244080082937e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646245669239521e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646247099479892e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646248386695781e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646249545191303e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646250587837272e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646251526217757e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646252370761081e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646253130849740e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646253814929199e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646254430601157e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646254984705697e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646255483400116e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646255932224427e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646256336166863e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646256699714943e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646257026908771e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646257321382105e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646257586410105e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646257824933750e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646258039605364e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646258232808595e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646258406693946e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646258563188763e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646258704034986e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646258830795810e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646258944881218e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259047556864e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259139967388e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259223135305e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259297986541e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259365351543e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259425980823e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259480547174e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259529657890e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259573856979e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259613636269e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259649437631e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259681658524e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259710657549e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259736756672e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259760245661e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259781385417e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259800412420e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259817536500e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259832947505e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259846816411e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259859299759e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259870535216e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259880646017e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259889746515e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259897936631e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259905307401e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259911940984e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259917911763e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259923285243e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259928121374e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259932473448e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259936390315e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259939917494e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259943089401e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259945946005e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259948516171e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259950829876e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259952910434e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259954784490e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259956470919e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259957988594e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259959354168e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259960584295e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259961690077e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259962687058e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259963583008e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259964389030e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259965115116e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259965769037e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259966357455e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259966885921e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259967362207e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259967790753e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259968176000e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259968523500e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259968835473e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259969117470e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259969370600e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259969597086e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259969803587e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259969987884e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259970154418e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259970304298e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259970438635e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259970559649e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259970667341e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259970766151e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259970854969e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259970933794e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971004849e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971069242e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971126973e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971180264e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971226893e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971269082e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971305719e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971340136e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971371222e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971398978e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971424513e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971446717e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971466701e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971484465e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971502229e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971516661e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971528874e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971542197e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971553299e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971562181e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971571062e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971579944e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971586606e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971592157e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971597708e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971603259e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971606590e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971611030e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971615471e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971617692e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971621022e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971624353e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971626574e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971628794e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971631014e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971632125e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971633235e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971635455e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971636566e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971637676e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971638786e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971639896e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
0.000000000000000000e+00,8.726646259971642117e-01,-9.794216470399355501e+00
