ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
3.839999999999800906e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.849999999999801048e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.859999999999801190e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.869999999999801332e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.879999999999801474e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.889999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.899999999999801048e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.909999999999801190e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.919999999999801332e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.929999999999801474e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.939999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.949999999999801048e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.959999999999801190e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.969999999999801332e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.979999999999801474e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.989999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.999999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.009999999999801190e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.019999999999801332e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.029999999999801474e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.039999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.049999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.059999999999801190e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.069999999999801332e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.079999999999801474e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.089999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.099999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.109999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.119999999999801332e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.129999999999801474e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.139999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.149999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.159999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.169999999999801332e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.179999999999801474e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.189999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.209999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.219999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.229999999999801474e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.239999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.249999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.259999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.269999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.279999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.289999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.299999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.309999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.319999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.329999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.339999999999801616e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.349999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.359999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.369999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.379999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.389999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.399999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.409999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.419999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.429999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.439999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.449999999999801759e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.459999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.469999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.479999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.489999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.509999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.519999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.529999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.539999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.549999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.559999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.569999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.579999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.589999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.599999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.609999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.619999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.629999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.639999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.649999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.659999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.669999999999802043e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.679999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.689999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.699999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.709999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.719999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.729999999999802185e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.739999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.749999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.759999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.769999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.779999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.789999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.809999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.819999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.829999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.839999999999802327e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.859999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.869999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.879999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.889999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.899999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.909999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.919999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.929999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.939999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.949999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.959999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.969999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.979999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.989999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.999999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.009999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.019999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.029999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.039999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.049999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.059999999999802611e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.069999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.079999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.089999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.099999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.109999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.119999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.129999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.139999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.149999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.159999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.169999999999802753e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.179999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.189999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.199999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.209999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.219999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.229999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.239999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.249999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.259999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.269999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.279999999999802895e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.289999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.299999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.309999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.319999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.329999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.339999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.349999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.359999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.369999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.379999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.389999999999803748e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.399999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.409999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.419999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.429999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.439999999999803748e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.449999999999803180e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.459999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.469999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.479999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.489999999999803748e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.499999999999803890e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.509999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.519999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.529999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.539999999999803748e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.549999999999803890e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.559999999999803322e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.569999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.579999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.589999999999803748e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.599999999999803890e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.609999999999804032e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.619999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.629999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.639999999999803748e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.649999999999803890e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.659999999999804032e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.669999999999803464e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.679999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.689999999999803748e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.699999999999803890e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.709999999999804032e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.719999999999804174e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.729999999999803606e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.739999999999803038e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.749999999999802469e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.759999999999801901e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.769999999999801332e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.779999999999800764e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.789999999999800195e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.799999999999799627e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.809999999999799059e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.819999999999798490e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.829999999999797922e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.839999999999797353e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.849999999999796074e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.859999999999795506e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.869999999999794937e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999794369e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.889999999999793800e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.899999999999793232e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.909999999999792664e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.919999999999792095e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.929999999999791527e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.939999999999790958e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.949999999999790390e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.959999999999789821e+01,0.000000000000000000e+00,0.000000000000000000e+00
