accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
9.897367069653416338e-02,9.697425018064309565e-01,-9.683277716130751500e+00
1.001246133339992045e-01,9.516275501174866758e-01,-9.686647511138504640e+00
9.672270391469253714e-02,9.705999582404395420e-01,-9.685971468343129942e+00
9.885129947972069731e-02,9.756492560544941517e-01,-9.693949842195495492e+00
1.062340476487547841e-01,9.746598982523032584e-01,-9.698199142528267203e+00
1.030028433410545563e-01,9.790700812530139796e-01,-9.688614566487530055e+00
9.136321640539366018e-02,9.703174340074169901e-01,-9.702919845201009252e+00
9.946719735718198563e-02,9.733829059753678070e-01,-9.695450628311578001e+00
9.718545176573052669e-02,9.748340769413957885e-01,-9.693081764848583859e+00
9.694353931086391318e-02,9.624122793396168163e-01,-9.696994285881846309e+00
9.265991419175925725e-02,9.661829816684149863e-01,-9.693720941907429278e+00
1.023662739531901872e-01,9.853682368924812085e-01,-9.707181519207294329e+00
8.900499060686650754e-02,9.829477126776546836e-01,-9.697912594132642283e+00
1.109282860462701276e-01,9.684641546942687196e-01,-9.702148625151391315e+00
1.041286696557473940e-01,9.727389959831636013e-01,-9.696123503395476462e+00
9.691566377267091248e-02,9.664458195919338745e-01,-9.698993948453685121e+00
7.856069135286085359e-02,9.860193172667901518e-01,-9.690559373207376481e+00
1.017977209133215377e-01,9.801123302247432001e-01,-9.714996596959373676e+00
1.064809104657424149e-01,9.740493420965222748e-01,-9.692779243121778521e+00
1.089617826369269488e-01,9.668333401104834968e-01,-9.680343601050607205e+00
1.071868517332530413e-01,9.867908430686833654e-01,-9.703869962703869589e+00
1.077383096756134445e-01,9.708547600701490365e-01,-9.699139238042954858e+00
1.096715556166245192e-01,9.580822795727192975e-01,-9.696675602738087818e+00
1.050294367065132684e-01,9.617733986614687147e-01,-9.690422572883869989e+00
1.025891837534937956e-01,9.802557815072282521e-01,-9.693515383664923490e+00
8.653853255798821253e-02,9.566665300843467667e-01,-9.687240570418401475e+00
1.003925093358505743e-01,9.818953311046750843e-01,-9.687281465202632447e+00
9.477654664406336138e-02,9.874155047078307934e-01,-9.695180642260799786e+00
1.031160989896257041e-01,9.731813254635706123e-01,-9.692386909407481710e+00
9.197535779456508798e-02,9.737649207988463562e-01,-9.683561824311848198e+00
1.039272777516218188e-01,9.724237011490283189e-01,-9.704031072835238803e+00
1.090431920578413261e-01,9.691015689833857305e-01,-9.708810007099687667e+00
1.054215124433143386e-01,9.645835690809865248e-01,-9.686090453362011132e+00
8.756950743319294461e-02,9.556761072750785679e-01,-9.720025636460523089e+00
9.580378597000244190e-02,9.575719799071367166e-01,-9.692379677428009543e+00
8.826815533592101415e-02,9.655502443284647018e-01,-9.708859961934225069e+00
9.319573942187334148e-02,9.746897982292908047e-01,-9.695655820055813834e+00
1.071208978963268249e-01,9.770428563546039724e-01,-9.694709012364862488e+00
1.102775121727139901e-01,9.753062831279647460e-01,-9.695471064307842113e+00
1.070713319855962908e-01,9.579589045924147284e-01,-9.691671059073540206e+00
1.142122495583361985e-01,9.817209781016116299e-01,-9.704397153829839695e+00
8.527058654291204409e-02,9.676490097719305794e-01,-9.684591042709529418e+00
7.858831861830489762e-02,9.714296346145459005e-01,-9.702510415769351582e+00
1.026918417892280916e-01,9.659563350095206058e-01,-9.703642279106528434e+00
1.051785399229921425e-01,9.857059404383097245e-01,-9.690533266643512889e+00
1.011309165873222060e-01,9.738326225411069181e-01,-9.689610879098234264e+00
9.186469664847073113e-02,9.627145426520996585e-01,-9.686905880275746838e+00
9.728167542385982025e-02,9.635578085444359564e-01,-9.692197544278515764e+00
1.058149090651211710e-01,9.725674835222157810e-01,-9.699709961728018470e+00
1.083798276935057647e-01,9.711474107493696106e-01,-9.696734946763996277e+00
1.066834421256614707e-01,9.732017496485168007e-01,-9.702008444931950137e+00
1.005234240141854585e-01,9.627742354753860976e-01,-9.681244100212426318e+00
1.012917181639789999e-01,9.617254817567881808e-01,-9.692984941772555985e+00
9.873950302465320239e-02,9.766731631614464781e-01,-9.700039633213439316e+00
1.022652143538218539e-01,9.771172132552574663e-01,-9.689275614314524887e+00
1.105378706327258542e-01,9.704591895704387516e-01,-9.680857991338790214e+00
1.027346363443614186e-01,9.636481119798602224e-01,-9.707604299410627746e+00
1.027481498224721429e-01,9.780712955528088060e-01,-9.690460051453495538e+00
9.522471247770115943e-02,9.689004216931883517e-01,-9.704931546282251631e+00
9.560178193941415437e-02,9.675223528183145572e-01,-9.700537449493163322e+00
9.860048131287542372e-02,9.634894165163772062e-01,-9.687471038673065138e+00
9.728865818620248407e-02,9.660534675531101678e-01,-9.693758578221020272e+00
1.030457891244059981e-01,9.827422831008670867e-01,-9.695568306399218628e+00
1.097886432641180798e-01,9.682713797150467316e-01,-9.698024096788172344e+00
1.023449214149425440e-01,9.691683371393321478e-01,-9.696799924921302605e+00
9.984906375288531144e-02,9.661199702419461799e-01,-9.687125972595639567e+00
8.808210177307983224e-02,9.895898801529252609e-01,-9.702483298238835374e+00
1.041969479958745060e-01,9.588317884680435110e-01,-9.671817914196395805e+00
9.980093860601292610e-02,9.761938026517048561e-01,-9.695532767024522158e+00
9.657515770347122053e-02,9.679482751426692344e-01,-9.679630314519172885e+00
9.715638036297387370e-02,9.698884821788236188e-01,-9.687720637754024366e+00
1.161500362728550423e-01,9.712792764274308377e-01,-9.684995850337539736e+00
1.050436092034842672e-01,9.835916731047478212e-01,-9.699379392696460656e+00
1.039302679286817771e-01,9.726208940948798398e-01,-9.686553044351098762e+00
1.083004453732396566e-01,9.702981023295551566e-01,-9.686196769546778995e+00
9.685456172212363046e-02,9.642408020048623962e-01,-9.686954809665239807e+00
1.073995054556536460e-01,9.645218202391845352e-01,-9.709691163723199736e+00
9.706787466502088402e-02,9.692030993819514828e-01,-9.700254986616489106e+00
1.077873319810490893e-01,9.638572859961627159e-01,-9.683536870198006241e+00
9.229246449962270893e-02,9.569609632571144386e-01,-9.701770346413312041e+00
1.114892905890971647e-01,9.744862804716776239e-01,-9.694978163336445576e+00
1.002500988115253566e-01,9.853857139876486260e-01,-9.686018597796421048e+00
1.088267140634715108e-01,9.665892336755578240e-01,-9.698687019117658181e+00
1.010292901531661125e-01,9.702607296611668319e-01,-9.702794158636312005e+00
1.028293638785633402e-01,9.735409340007820100e-01,-9.689149841074359060e+00
1.240525567570822663e-01,9.914848078362178407e-01,-9.676994127676387336e+00
8.802562602186635166e-02,9.711772715642418285e-01,-9.698609645378613919e+00
8.474140882029480848e-02,9.691662870487024461e-01,-9.704473531745664516e+00
9.126378770572629584e-02,9.795790313668075733e-01,-9.676773229078984073e+00
1.052054486679520895e-01,9.707443009482975560e-01,-9.704789481306310250e+00
1.040117004490222763e-01,9.774176876886569998e-01,-9.688838805863619896e+00
9.950784331685418038e-02,9.759998850261111247e-01,-9.692061505390119791e+00
9.410845284787366927e-02,9.689332528607716988e-01,-9.693380671536223403e+00
1.107575668291058274e-01,9.818098516846196500e-01,-9.698644070294481168e+00
9.561431524887817335e-02,9.891982914335263333e-01,-9.697961861850568965e+00
7.520925449591807366e-02,9.668155610244069109e-01,-9.692687973453269379e+00
8.900788762990666236e-02,9.665365443294122727e-01,-9.698640706109143750e+00
8.100924444205490071e-02,9.627713312450723038e-01,-9.702455388313589779e+00
1.211545086783616249e-01,9.789783149947386409e-01,-9.693782428377060612e+00
1.079970039476888105e-01,9.627327341216942447e-01,-9.692344674609252309e+00
8.493218313469194647e-02,9.799516942266310870e-01,-9.682026734435764226e+00
1.254420894473564363e-01,9.775864651599568411e-01,-9.693594366863980127e+00
1.130895972857751952e-01,9.591706922594821494e-01,-9.682830998576799075e+00
1.029742978855061192e-01,9.736285391743566553e-01,-9.688138620854280347e+00
1.013015290974608879e-01,9.669328417578633150e-01,-9.700750432153228076e+00
1.133024949936371900e-01,9.657486107525150576e-01,-9.706603585343041019e+00
1.015658536109174670e-01,9.742169034144638751e-01,-9.696609019481126523e+00
8.702000369457824069e-02,9.683447476393608477e-01,-9.690186490626970794e+00
9.367281848167022251e-02,9.751493826620210026e-01,-9.701770651311736771e+00
1.093737587062915406e-01,9.823149431473776616e-01,-9.696143427572600615e+00
9.523170709648165477e-02,9.832221841874118073e-01,-9.705950851926678169e+00
1.041413294406198509e-01,9.806579408770830231e-01,-9.710469766135032543e+00
1.021799913703650975e-01,9.843407966575873358e-01,-9.696963611600805777e+00
1.088552182410774394e-01,9.771645343920655202e-01,-9.691634217508754645e+00
9.403417748191886250e-02,9.753524805961927280e-01,-9.705640009895036613e+00
9.405859371006189407e-02,9.646493634851344146e-01,-9.687032001061576025e+00
9.063587508983961261e-02,9.796148500028097894e-01,-9.683808660205672325e+00
9.665541913251356199e-02,9.646112375130888594e-01,-9.694419886590122104e+00
8.173867803630663342e-02,9.791494089677186263e-01,-9.694874403201245272e+00
8.823496546058476331e-02,9.742049030912048879e-01,-9.695728385185439890e+00
9.182475754845664806e-02,9.717710904335125077e-01,-9.696070857657741016e+00
1.052864735176949201e-01,9.673604964115608551e-01,-9.688562953558719215e+00
9.134352401813981837e-02,9.729550940096777234e-01,-9.695883951858611738e+00
9.746822876309545192e-02,9.666763178693008607e-01,-9.679525847339514044e+00
1.059136820253834543e-01,9.822381388895431442e-01,-9.689758021988021497e+00
9.257976810364200448e-02,9.726660809307793309e-01,-9.699310629022305008e+00
9.780327674925783088e-02,9.686957418742345727e-01,-9.701971936383600337e+00
9.247482997718232955e-02,9.691461526559727035e-01,-9.691571053928965895e+00
9.936387792863796142e-02,9.731779341877870859e-01,-9.689979162651965794e+00
1.019706814278438095e-01,9.685051518090571632e-01,-9.701911711547355210e+00
8.941257525754268964e-02,9.473707037637357775e-01,-9.687370895858730790e+00
9.903209852636382649e-02,9.907668211020431714e-01,-9.704579601652188359e+00
8.684664908735521827e-02,9.764050728151414393e-01,-9.677756409483079025e+00
8.300246993825738384e-02,9.750698702643858518e-01,-9.690608921611808313e+00
1.035168991331043148e-01,9.718641942399006695e-01,-9.703775754297737421e+00
1.123375204199552613e-01,9.784690199422941825e-01,-9.686615305032097112e+00
1.000318705264020558e-01,9.759855208701290197e-01,-9.680845344645341299e+00
1.040484353816374941e-01,9.588591376339627992e-01,-9.697124232971727764e+00
1.014027968879138430e-01,9.636933714568086673e-01,-9.685399005113326965e+00
8.848296949647063703e-02,9.661905303489616292e-01,-9.698524829766888899e+00
9.583213387498883129e-02,9.877339664748978620e-01,-9.690106279815545065e+00
1.000748082349012802e-01,9.843600743989288082e-01,-9.691227661093721579e+00
1.026855134403309028e-01,9.910147294649156446e-01,-9.698129160410154270e+00
1.013497147474571869e-01,9.701755290190448022e-01,-9.686923895468904533e+00
1.052720149204435518e-01,9.617691020726104600e-01,-9.699108138469274110e+00
1.049591278909505349e-01,9.713517186493347833e-01,-9.687852601007717723e+00
1.117885217417476512e-01,9.905715039110307707e-01,-9.685110501152770723e+00
1.030678801330259103e-01,9.710146729990127845e-01,-9.694467201355386976e+00
1.025699242032221264e-01,9.667480154842076345e-01,-9.695433453268901047e+00
1.076763873383835418e-01,9.739662146131178311e-01,-9.684447388016909741e+00
1.013378533946008575e-01,9.512293093620838302e-01,-9.700978351111976039e+00
9.126559902713912709e-02,9.492245425729527453e-01,-9.681645089827974004e+00
8.652987296419434315e-02,9.688591142219653563e-01,-9.701057928444688727e+00
9.416554112541267174e-02,9.575134302337765524e-01,-9.693965050417585161e+00
1.000846546922286445e-01,9.766313123557509579e-01,-9.693973237968094736e+00
8.667711361749580457e-02,9.699193580717666574e-01,-9.694819389582969293e+00
1.214487132552485998e-01,9.599287377702797608e-01,-9.693552436077434109e+00
8.098698627593682586e-02,9.816979594675022680e-01,-9.689287121524470692e+00
1.040839616155170705e-01,9.670678244117291156e-01,-9.684634575204221107e+00
1.083919146643234077e-01,9.666765359627653709e-01,-9.691867708347430721e+00
9.606739699441373126e-02,9.708715531530675014e-01,-9.692619127994449357e+00
9.647776198288107730e-02,9.739163689896692677e-01,-9.686065579853730512e+00
9.655290798129825824e-02,9.810368710779681090e-01,-9.715934115058036724e+00
1.153938611907897593e-01,9.748975316704752148e-01,-9.678014315701805259e+00
1.085361762604959701e-01,9.586876855772902273e-01,-9.700524068808000777e+00
9.945670260154937381e-02,9.792731669464951327e-01,-9.701220198753814472e+00
8.565411234050411549e-02,9.744972383977482666e-01,-9.689076044908208729e+00
1.060314226286109968e-01,9.623944752732662700e-01,-9.687960097017352723e+00
1.027705419346025412e-01,9.728245633791285929e-01,-9.686670447372412340e+00
1.107515244064223026e-01,9.690876643423111947e-01,-9.692569201636759502e+00
9.634933964652801774e-02,9.634359465225921237e-01,-9.705352360305314008e+00
1.143691379320798118e-01,9.757463017619216750e-01,-9.691647050694378152e+00
9.541117898554288268e-02,9.582630829082815493e-01,-9.688317944258230341e+00
9.908635226130531326e-02,9.609295273319989894e-01,-9.702039175900674550e+00
1.030651159218023138e-01,9.754573195530839014e-01,-9.697745701967386722e+00
9.900614590669541693e-02,9.708596443025863110e-01,-9.699855645137052562e+00
1.074572435748592791e-01,9.669205409156912401e-01,-9.687378840774380606e+00
9.743475638672080552e-02,9.794540278588561577e-01,-9.707166310459612646e+00
1.010456427122129880e-01,9.801195539827179948e-01,-9.693143172396037954e+00
1.106149989446882781e-01,9.797102853324114458e-01,-9.709068512839539977e+00
9.266558094299678916e-02,9.833747076166620138e-01,-9.690822108786477429e+00
1.012293630320353494e-01,9.678211094999422670e-01,-9.704743169685185578e+00
1.018232305483919992e-01,9.616665952382611460e-01,-9.686233307268411252e+00
9.300300750687215401e-02,9.653243634626829106e-01,-9.691848621384826501e+00
1.060537324426871070e-01,9.669867287288328450e-01,-9.698527415473131796e+00
1.101405290293650252e-01,9.636141097067477679e-01,-9.687706550138237560e+00
8.348809081098806928e-02,9.861077882141194850e-01,-9.693258126755624815e+00
9.934585392602597598e-02,9.777447358227464580e-01,-9.690946921711173445e+00
1.053700352433832726e-01,9.780845958088714154e-01,-9.683781788593931239e+00
1.016301286424437511e-01,9.599959523049933496e-01,-9.699977033601459908e+00
8.993581178137899368e-02,9.638347010469294762e-01,-9.686344686749862376e+00
1.092190880387297058e-01,9.755457431554322989e-01,-9.693973884018623366e+00
9.909663244348680677e-02,9.617379143000094333e-01,-9.684609372284189277e+00
9.522499479148266444e-02,9.565500086868117258e-01,-9.687213596892622292e+00
1.157249508930081605e-01,9.658236205399975960e-01,-9.685961518968930761e+00
1.120752233289310923e-01,9.850644058160124006e-01,-9.687682729812035376e+00
1.066748253486832360e-01,9.659274813884607402e-01,-9.673174611626468078e+00
9.170996498171969658e-02,9.694198152631448018e-01,-9.699360288483109827e+00
1.007436979864253235e-01,9.566707943515442292e-01,-9.694820142923290973e+00
1.123406029078579810e-01,9.791920461846581603e-01,-9.712304895216625766e+00
1.064199111703627021e-01,9.555419344702709150e-01,-9.689478139588221239e+00
9.199592790212993143e-02,9.522499603323847372e-01,-9.697624452287248786e+00
1.004453503404140191e-01,9.598213601967221509e-01,-9.706578529949940304e+00
9.598448900309505816e-02,9.661861028468093915e-01,-9.701845023193078177e+00
1.000233764209258192e-01,9.741349718690300863e-01,-9.708804379610576518e+00
1.046376355534620883e-01,9.770062804250951860e-01,-9.689143555648531247e+00
1.116365784751245371e-01,9.770158528251592367e-01,-9.681596666980933463e+00
9.597095362285047726e-02,9.774241832991829027e-01,-9.697179300000119184e+00
8.682686328474990833e-02,9.602961744330414939e-01,-9.703229342339534824e+00
1.021014595294594263e-01,9.686024217071036446e-01,-9.687757499282506402e+00
1.076195904049690594e-01,9.771100298522708005e-01,-9.717354316354400723e+00
1.107094639396245250e-01,9.833261717048814576e-01,-9.677030328870612763e+00
1.127934215256473360e-01,9.668408303001715387e-01,-9.694758827983445570e+00
8.996514944716860196e-02,9.681120492283940004e-01,-9.710933768765356078e+00
9.426675645165460971e-02,9.651211134219866983e-01,-9.690201338098919592e+00
1.092838149551733223e-01,9.850632020894890539e-01,-9.702539104373403944e+00
9.719748405587635975e-02,9.767667666853756536e-01,-9.686764874371979417e+00
8.426845653474031306e-02,9.745190246921572319e-01,-9.678865396398876442e+00
1.112636186778390573e-01,9.736656196331188173e-01,-9.685118261372958059e+00
1.056570952873944480e-01,9.671488159328295309e-01,-9.702653362621974864e+00
9.929461352003292329e-02,9.593611663898070629e-01,-9.679174337514432125e+00
1.009614381654079796e-01,9.588349509610852861e-01,-9.697775663722101314e+00
9.630626868497468851e-02,9.780474887665083772e-01,-9.698599507262068542e+00
1.009856688430366967e-01,9.739030453675490140e-01,-9.696493905356422971e+00
9.844775387878344775e-02,9.743708264077066694e-01,-9.690563005478429304e+00
7.708108778737055022e-02,9.664836596281012326e-01,-9.708598690324649283e+00
9.639614239526590744e-02,9.792931879742399204e-01,-9.693078136170933945e+00
8.518654023997782043e-02,9.834669328813501199e-01,-9.690960913326707171e+00
1.054917985790084362e-01,9.682022706664604739e-01,-9.692549609958792445e+00
1.021742692162694865e-01,9.817198932420064805e-01,-9.698102231787100180e+00
1.097138469878366912e-01,9.664970256779329416e-01,-9.701906531200895856e+00
8.750809909714586665e-02,9.729760169419715554e-01,-9.696983309707794874e+00
9.367917680354351240e-02,9.691949994186469519e-01,-9.699829645354631324e+00
1.015499136618824433e-01,9.654960050621902434e-01,-9.692761294865826827e+00
9.092427606153430375e-02,9.777050261747273208e-01,-9.703102353105824918e+00
1.074956795306243190e-01,9.818564809236570712e-01,-9.707132503686686675e+00
9.969651665204033730e-02,9.809272016599203114e-01,-9.688526662416771629e+00
1.141803752860352794e-01,9.617521399828519169e-01,-9.699659471956570300e+00
1.067515762765854220e-01,9.659883600824130667e-01,-9.691822253738763493e+00
1.177046930613712128e-01,9.742591150077599682e-01,-9.704272983653929430e+00
8.951119988113885595e-02,9.604449227179558957e-01,-9.704328586451747896e+00
1.001539684761507676e-01,9.707577469761961009e-01,-9.685784742630913158e+00
1.064758348568862478e-01,9.779678362928240221e-01,-9.699001032418889778e+00
