ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.849881341083652340e+06,4.656214682221082039e+06,3.287190600463123061e+06
-2.849881291798480786e+06,4.656214690645562485e+06,3.287190600463123061e+06
-2.849881242528087460e+06,4.656214699156046845e+06,3.287190600463123061e+06
-2.849881193272622768e+06,4.656214707752510905e+06,3.287190600463123061e+06
-2.849881144032236654e+06,4.656214716434927657e+06,3.287190600463123061e+06
-2.849881094807078596e+06,4.656214725203271024e+06,3.287190600463123061e+06
-2.849881045597299468e+06,4.656214734057514928e+06,3.287190600463123061e+06
-2.849880996403048746e+06,4.656214742997631431e+06,3.287190600463123061e+06
-2.849880947224475909e+06,4.656214752023593523e+06,3.287190600463123061e+06
-2.849880898061731365e+06,4.656214761135374196e+06,3.287190600463123061e+06
-2.849880848914965056e+06,4.656214770332946442e+06,3.287190600463123061e+06
-2.849880799784325995e+06,4.656214779616280459e+06,3.287190600463123061e+06
-2.849880750669964124e+06,4.656214788985350169e+06,3.287190600463123061e+06
-2.849880701572028920e+06,4.656214798440124840e+06,3.287190600463123061e+06
-2.849880652490670327e+06,4.656214807980577461e+06,3.287190600463123061e+06
-2.849880603426037356e+06,4.656214817606678233e+06,3.287190600463123061e+06
-2.849880554378280416e+06,4.656214827318398282e+06,3.287190600463123061e+06
-2.849880505347547587e+06,4.656214837115707807e+06,3.287190600463123061e+06
-2.849880456333989277e+06,4.656214846998576075e+06,3.287190600463123061e+06
-2.849880407337754499e+06,4.656214856966975145e+06,3.287190600463123061e+06
-2.849880358358992264e+06,4.656214867020872422e+06,3.287190600463123061e+06
-2.849880309397852048e+06,4.656214877160238102e+06,3.287190600463123061e+06
-2.849880260454482865e+06,4.656214887385042384e+06,3.287190600463123061e+06
-2.849880211529033724e+06,4.656214897695252672e+06,3.287190600463123061e+06
-2.849880162621654104e+06,4.656214908090838231e+06,3.287190600463123061e+06
-2.849880113732492086e+06,4.656214918571767397e+06,3.287190600463123061e+06
-2.849880064861697610e+06,4.656214929138007574e+06,3.287190600463123061e+06
-2.849880016009419225e+06,4.656214939789528027e+06,3.287190600463123061e+06
-2.849879967175805476e+06,4.656214950526294298e+06,3.287190600463123061e+06
-2.849879918361005373e+06,4.656214961348275654e+06,3.287190600463123061e+06
-2.849879869565166999e+06,4.656214972255438566e+06,3.287190600463123061e+06
-2.849879820788440295e+06,4.656214983247749507e+06,3.287190600463123061e+06
-2.849879772030972410e+06,4.656214994325174950e+06,3.287190600463123061e+06
-2.849879723292912822e+06,4.656215005487680435e+06,3.287190600463123061e+06
-2.849879674574409612e+06,4.656215016735233366e+06,3.287190600463123061e+06
-2.849879625875611324e+06,4.656215028067799285e+06,3.287190600463123061e+06
-2.849879577196666505e+06,4.656215039485342801e+06,3.287190600463123061e+06
-2.849879528537722770e+06,4.656215050987830386e+06,3.287190600463123061e+06
-2.849879479898928665e+06,4.656215062575225718e+06,3.287190600463123061e+06
-2.849879431280432735e+06,4.656215074247494340e+06,3.287190600463123061e+06
-2.849879382682383060e+06,4.656215086004599929e+06,3.287190600463123061e+06
-2.849879334104926791e+06,4.656215097846507095e+06,3.287190600463123061e+06
-2.849879285548212938e+06,4.656215109773180448e+06,3.287190600463123061e+06
-2.849879237012389116e+06,4.656215121784582734e+06,3.287190600463123061e+06
-2.849879188497602474e+06,4.656215133880677633e+06,3.287190600463123061e+06
-2.849879140004002023e+06,4.656215146061427891e+06,3.287190600463123061e+06
