q0 (),q1,q2,q3
9.690157314068286176e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.469990127229034216e-01
9.692309097067135504e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.461532930291536470e-01
9.694453498950982295e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.453073858789632800e-01
9.696590518086769528e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.444612919165274068e-01
9.698720152847063458e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.436150117861833886e-01
9.700842401610056953e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.427685461324103899e-01
9.702957262759562829e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.419218955998287679e-01
9.705064734685023842e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.410750608331997946e-01
9.707164815781508249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.402280424774249357e-01
9.709257504449713139e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.393808411775455725e-01
9.711342799095964429e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.385334575787422806e-01
9.713420698132219089e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.376858923263345802e-01
9.715491199976067360e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.368381460657802695e-01
9.717554303050732756e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.359902194426749811e-01
9.719610005785070950e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.351421131027517653e-01
9.721658306613576439e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.342938276918804796e-01
9.723699203976376992e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.334453638560673450e-01
9.725732696319242532e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.325967222414544733e-01
9.727758782093579581e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.317479034943194238e-01
9.729777459756434599e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.308989082610745647e-01
9.731788727770498415e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.300497371882666842e-01
9.733792584604101794e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.292003909225765190e-01
9.735789028731222094e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.283508701108181715e-01
9.737778058631477718e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.275011753999387487e-01
9.739759672790138101e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.266513074370176684e-01
9.741733869698115944e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.258012668692663816e-01
9.743700647851976093e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.249510543440277899e-01
9.745660005753931099e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.241006705087756623e-01
9.747611941911844546e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.232501160111143301e-01
9.749556454839232167e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.223993914987779930e-01
9.751493543055261837e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.215484976196304134e-01
9.753423205084758019e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.206974350216643066e-01
9.755345439458198431e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.198462043530008125e-01
9.757260244711717379e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.189948062618891633e-01
9.759167619387109083e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.181432413967060169e-01
9.761067562031823241e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.172915104059550684e-01
9.762960071198970580e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.164396139382665230e-01
9.764845145447325070e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.155875526423965682e-01
9.766722783341318381e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.147353271672270136e-01
9.768592983451049871e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.138829381617645686e-01
9.770455744352278815e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.130303862751405652e-01
9.772311064626432175e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.121776721566103197e-01
9.774158942860603494e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.113247964555527991e-01
9.775999377647552890e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.104717598214699004e-01
9.777832367585709283e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.096185629039861165e-01
9.779657911279171500e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.087652063528480373e-01
9.781476007337707168e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.079116908179238221e-01
9.783286654376757152e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.070580169492026446e-01
9.785089851017436668e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.062041853967942762e-01
9.786885595886531952e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.053501968109286424e-01
9.788673887616505809e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.044960518419551565e-01
9.790454724845495393e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.036417511403423863e-01
9.792228106217316652e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.027872953566774716e-01
9.793994030381460991e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.019326851416656521e-01
9.795752495993101938e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.010779211461298233e-01
9.797503501713090701e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.002230040210098982e-01
9.799247046207959499e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.993679344173625023e-01
9.800983128149924895e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.985127129863603068e-01
9.802711746216884459e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.976573403792916406e-01
9.804432899092420106e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.968018172475599625e-01
9.806146585465799204e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.959461442426833344e-01
9.807852804031974570e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.950903220162939766e-01
9.809551553491587805e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.942343512201377964e-01
9.811242832550964854e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.933782325060736940e-01
9.812926639922125993e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.925219665260733959e-01
9.814602974322776952e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.916655539322206780e-01
9.816271834476316682e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.908089953767109492e-01
9.817933219111835141e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.899522915118508348e-01
9.819587126964116619e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.890954429900575939e-01
9.821233556773636408e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.882384504638586475e-01
9.822872507286569688e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.873813145858910789e-01
9.824503977254781528e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.865240360089011618e-01
9.826127965435836886e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.856666153857438328e-01
9.827744470592999493e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.848090533693821647e-01
9.829353491495230744e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.839513506128869491e-01
9.830955026917188588e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.830935077694361424e-01
9.832549075639236413e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.822355254923143930e-01
9.834135636447436379e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.813774044349125425e-01
9.835714708133552753e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.805191452507270700e-01
9.837286289495054126e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.796607485933597315e-01
9.838850379335112306e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.788022151165168661e-01
9.840406976462605648e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.779435454740091183e-01
9.841956079692117942e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.770847403197507164e-01
9.843497687843939525e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.762258003077591673e-01
9.845031799744067280e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.753667260921547011e-01
9.846558414224211297e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.745075183271596331e-01
9.848077530121784884e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.736481776670980859e-01
9.849589146279916774e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.727887047663953513e-01
9.851093261547446689e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.719291002795774459e-01
9.852589874778923118e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.710693648612705564e-01
9.854078984834611088e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.702094991662006229e-01
9.855560590580488833e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.693495038491927562e-01
9.857034690888247797e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.684893795651707937e-01
9.858501284635298179e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.676291269691568553e-01
9.859960370704764498e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.667687467162706494e-01
9.861411947985488924e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.659082394617291678e-01
9.862856015372032381e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.650476058608461860e-01
9.864292571764674555e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.641868465690315415e-01
9.865721616069415001e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.633259622417909396e-01
9.867143147197975361e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.624649535347252316e-01
9.868557164067796039e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.616038211035299710e-01
9.869963665602043967e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.607425656039950246e-01
9.871362650729605948e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.598811876920038511e-01
9.872754118385093092e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.590196880235332511e-01
9.874138067508843042e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.581580672546527011e-01
9.875514497046918860e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.572963260415238540e-01
9.876883405951109030e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.564344650404001780e-01
9.878244793178929672e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.555724849076262906e-01
9.879598657693625663e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.547103862996375423e-01
9.880944998464169515e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.538481698729595726e-01
9.882283814465265825e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.529858362842076713e-01
9.883615104677345720e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.521233861900863904e-01
9.884938868086575736e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.512608202473889607e-01
9.886255103684851164e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.503981391129969314e-01
9.887563810469801595e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.495353434438794482e-01
9.888864987444789811e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.486724338970929760e-01
9.890158633618914008e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.478094111297806879e-01
9.891444748007005572e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.469462757991719382e-01
9.892723329629632412e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.460830285625818459e-01
9.893994377513097849e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.452196700774107119e-01
9.895257890689446167e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.443562010011435748e-01
9.896513868196454844e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.434926219913497392e-01
9.897762309077643428e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.426289337056821649e-01
9.899003212382270211e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.417651368018770508e-01
9.900236577165332230e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.409012319377533351e-01
9.901462402487569703e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.400372197712121125e-01
9.902680687415462701e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.391731009602362734e-01
9.903891431021234482e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.383088761628898378e-01
9.905094632382851483e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.374445460373176220e-01
9.906290290584022218e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.365801112417446284e-01
9.907478404714201714e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.357155724344755177e-01
9.908658973868589293e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.348509302738941928e-01
9.909831997148130789e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.339861854184633272e-01
9.910997473659517443e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.331213385267236982e-01
9.912155402515188118e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.322563902572938543e-01
9.913305782833330415e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.313913412688695326e-01
9.914448613737878446e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.305261922202231584e-01
9.915583894358517281e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.296609437702033740e-01
9.916711623830680722e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.287955965777344836e-01
9.917831801295555749e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.279301513018160641e-01
9.918944425900075856e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.270646086015223275e-01
9.920049496796931043e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.261989691360016763e-01
9.921147013144561155e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.253332335644762596e-01
9.922236974107159213e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.244674025462413069e-01
9.923319378854672523e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.236014767406648507e-01
9.924394226562803789e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.227354568071870600e-01
9.925461516413008889e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.218693434053197688e-01
9.926521247592500208e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.210031371946460321e-01
9.927573419294246637e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.201368388348195287e-01
9.928618030716973575e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.192704489855641870e-01
9.929655081065164035e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.184039683066735182e-01
9.930684569549058649e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.175373974580102981e-01
9.931706495384657885e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.166707370995058862e-01
9.932720857793719826e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.158039878911598791e-01
9.933727656003764617e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.149371504930394722e-01
9.934726889248070014e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.140702255652790847e-01
9.935718556765678056e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.132032137680797357e-01
9.936702657801389504e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.123361157617086270e-01
9.937679191605769402e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.114689322064986166e-01
9.938648157435144848e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.106016637628477184e-01
9.939609554551606108e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.097343110912185615e-01
9.940563382223006617e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.088668748521379320e-01
9.941509639722965197e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.079993557061962872e-01
9.942448326330867170e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.071317543140471590e-01
9.943379441331861024e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.062640713364067790e-01
9.944302984016860636e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.053963074340534684e-01
9.945218953682550822e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.045284632678271791e-01
9.946127349631378456e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.036605394986290229e-01
9.947028171171562461e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.027925367874206741e-01
9.947921417617086037e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.019244557952239671e-01
9.948807088287705547e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.010562971831203416e-01
9.949685182508941628e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.001880616122503426e-01
9.950555699612089189e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.931974974381314880e-02
9.951418638934210747e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.845136223906598982e-02
9.952273999818140870e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.758289975932374349e-02
9.953121781612485064e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.671436296595836701e-02
9.953961983671619773e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.584575252039839732e-02
9.954794605355695714e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.497706908412849314e-02
9.955619646030635650e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.410831331868886596e-02
9.956437105068133286e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.323948588567482210e-02
9.957246981845658818e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.237058744673626309e-02
9.958049275746456708e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.150161866357713059e-02
9.958843986159544581e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.063258019795496223e-02
9.959631112479715442e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.976347271168036435e-02
9.960410654107539896e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.889429686661647068e-02
9.961182610449361707e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.802505332467851218e-02
9.961946980917302241e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.715574274783326192e-02
9.962703764929261574e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.628636579809853546e-02
9.963452961908914052e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.541692313754269128e-02
9.964194571285714952e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.454741542828414502e-02
9.964928592494896042e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.367784333249084217e-02
9.965655024977467802e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.280820751237977229e-02
9.966373868180221640e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.193850863021641395e-02
9.967085121555725458e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.106874734831433227e-02
9.967788784562330306e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.019892432903454049e-02
9.968484856664164839e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.932904023478513922e-02
9.969173337331141971e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.845909572802070575e-02
9.969854226038951106e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.758909147124180838e-02
9.970527522269067022e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.671902812699453456e-02
9.971193225508745428e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.584890635786997737e-02
9.971851335251025183e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.497872682650372211e-02
9.972501850994726080e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.410849019557531892e-02
9.973144772244452172e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.323819712780783864e-02
9.973780098510590664e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.236784828596730390e-02
9.974407829309313023e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.149744433286220335e-02
9.975027964162576088e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.062698593134303371e-02
9.975640502598118742e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.975647374430171688e-02
9.976245444149467456e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.888590843467115588e-02
9.976842788355932967e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.801529066542470747e-02
9.977432534762610272e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.714462109957568259e-02
9.978014682920383072e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.627390040017681894e-02
9.978589232385919328e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.540312923031980918e-02
9.979156182721675705e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.453230825313477359e-02
9.979715533495894242e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.366143813178977429e-02
9.980267284282604567e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.279051952949030180e-02
9.980811434661625015e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.191955310947874769e-02
9.981347984218561509e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.104853953503392577e-02
9.981876932544807568e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.017747946947057253e-02
9.982398279237547634e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.930637357613880584e-02
9.982912023899751519e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.843522251842367399e-02
9.983418166140181071e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.756402695974459360e-02
9.983916705573387951e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.669278756355487781e-02
9.984407641819710300e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.582150499334123661e-02
9.984890974505281624e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.495017991262324264e-02
9.985366703262021915e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.407881298495285233e-02
9.985834827727642082e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.320740487391388551e-02
9.986295347545645074e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.233595624312151889e-02
9.986748262365326978e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.146446775622180031e-02
9.987193571841771478e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.059294007689112832e-02
9.987631275635857619e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.972137386883573179e-02
9.988061373414253152e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.884976979579119805e-02
9.988483864849421190e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.797812852152194552e-02
9.988898749619615769e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.710645070982071719e-02
9.989306027408884070e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.623473702450809492e-02
9.989705697907066417e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.536298812943195813e-02
9.990097760809795169e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.449120468846702592e-02
9.990482215818500267e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.361938736551430190e-02
9.990859062640399246e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.274753682450060932e-02
9.991228300988508337e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.187565372937805674e-02
9.991589930581636914e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.100373874412354541e-02
9.991943951144388603e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.013179253273827657e-02
9.992290362407159066e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.925981575924721717e-02
9.992629164106143769e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.838780908769860722e-02
9.992960355983327991e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.751577318216346019e-02
9.993283937786496818e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.664370870673506336e-02
9.993599909269227366e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.577161632552843668e-02
9.993908270190894338e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.489949670267988163e-02
9.994209020316667802e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.402735050234641234e-02
9.994502159417512077e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.315517838870530448e-02
9.994787687270190180e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.228298102595356794e-02
9.995065603657259379e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.141075907830744030e-02
9.995335908367074529e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.053851321000186289e-02
9.995598601193786958e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.966624408529001944e-02
9.995853681937345581e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.879395236844278783e-02
9.996101150403493563e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.792163872374826133e-02
9.996341006403773877e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.704930381551122129e-02
9.996573249755525969e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.617694830805265133e-02
9.996797880281885762e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.530457286570921699e-02
9.997014897811787870e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.443217815283276612e-02
9.997224302179963384e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.355976483378982578e-02
9.997426093226942090e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.268733357296108880e-02
9.997620270799051356e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.181488503474091067e-02
9.997806834748417248e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.094241988353680653e-02
9.997985784932962305e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.006993878376894108e-02
9.998157121216407761e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.919744239986962558e-02
9.998320843468274655e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.832493139628281476e-02
9.998476951563880499e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.745240643746358636e-02
9.998625445384343724e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.657986818787765895e-02
9.998766324816578122e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.570731731200086453e-02
9.998899589753298400e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.483475447431864894e-02
9.999025240093016853e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.396218033932557397e-02
9.999143275740046688e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.308959557152479872e-02
9.999253696604497588e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.221700083542758344e-02
9.999356502602280150e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.134439679555277955e-02
9.999451693655102558e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.047178411642631958e-02
9.999539269690472798e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.599163462580722825e-03
9.999619230641697554e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.726535498554573167e-03
9.999691576447883312e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.853900888892028156e-03
9.999743970151184769e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.155788862880702386e-03
9.999781223043737732e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.614749626323975819e-03
9.999806862196092272e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.215077454009778832e-03
9.999823423792693067e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.942636592441629013e-03
9.999832684571614561e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.784704463723888170e-03
9.999835843866209384e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.729830476171341065e-03
9.999833666286559453e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.767708905532557655e-03
