mag_x (uT),mag_y (uT),mag_z (uT)
3.276959297658724068e+01,-2.980394120039572048e+00,3.628749941033627380e+01
3.291788202319327183e+01,-3.126922803992960631e+00,3.635082155474306376e+01
3.313704270056209822e+01,-3.084024758870576477e+00,3.633403787077091351e+01
3.290936358870875722e+01,-3.115879055427030142e+00,3.630874201175431892e+01
3.292711122163602511e+01,-3.204817523249965827e+00,3.629627063451679447e+01
3.293548247111109362e+01,-3.319488124831423637e+00,3.629101930882801241e+01
3.293529457376403258e+01,-3.356988312786999273e+00,3.623497132861567849e+01
3.281707861535801385e+01,-3.511101201151094031e+00,3.634245309962872028e+01
3.269235412725054601e+01,-3.548345323276703489e+00,3.630901410922557204e+01
3.278777157942658960e+01,-3.485219714080246334e+00,3.625937575702550930e+01
3.286605512089637671e+01,-3.546813833388340331e+00,3.628007804306154327e+01
3.297041767179656802e+01,-3.610187520584589471e+00,3.615832420076759490e+01
3.297826439229312001e+01,-3.658411359995843881e+00,3.629989941254435593e+01
3.289171021325876154e+01,-3.811655642092995677e+00,3.622434612827864697e+01
3.277632913874283105e+01,-3.980223928687507406e+00,3.626973144351376988e+01
3.311620599710845170e+01,-3.820835268373679039e+00,3.616939040409080519e+01
3.315057536085608803e+01,-3.836065071649993552e+00,3.609695538621347310e+01
3.299730137688850107e+01,-3.982226822020038082e+00,3.624033026874502639e+01
3.299732440601180627e+01,-4.022710800508310314e+00,3.643121020878587757e+01
3.282720142179487510e+01,-4.098628614084825372e+00,3.630791425944289585e+01
3.276550317318240957e+01,-4.242919573454898341e+00,3.638719487458501334e+01
3.283153047622967335e+01,-4.193210155023320951e+00,3.630613386033444812e+01
3.293985818247526254e+01,-4.102887145011175463e+00,3.607799606875129683e+01
3.279335923615817450e+01,-4.294801901861758253e+00,3.621352407786896777e+01
3.280834909639586527e+01,-4.286752311208205768e+00,3.611960046559347148e+01
3.306815973018394317e+01,-4.383143553805433079e+00,3.638844782503471009e+01
3.288510139432145962e+01,-4.496447289138694181e+00,3.628760447586575566e+01
3.286451589089700320e+01,-4.485815757925507796e+00,3.617331278466033950e+01
3.287252780337976077e+01,-4.542457022019086743e+00,3.623209048804530141e+01
3.291503976986530233e+01,-4.611490513736107744e+00,3.629948182984579574e+01
3.286940953368262086e+01,-4.718378896287670266e+00,3.631286334979849784e+01
3.289722761586554611e+01,-4.961413352127699739e+00,3.633707777333516731e+01
3.287495614887465223e+01,-4.672290387984290305e+00,3.618250027524415202e+01
3.278517324304645797e+01,-4.856736648680174184e+00,3.624076370263180991e+01
3.272292660938595787e+01,-4.880134006157827109e+00,3.635743714540767257e+01
3.294563641736446158e+01,-4.967509527070451014e+00,3.625545552252545178e+01
3.278004520955322931e+01,-4.942031017710780461e+00,3.637292272082883215e+01
3.257838862685927239e+01,-5.167819556969394768e+00,3.613710939121701671e+01
3.283628385020145402e+01,-5.219902814980886596e+00,3.629927312850069399e+01
3.260381054156204073e+01,-5.307758604179424466e+00,3.636502190244137012e+01
3.287687247818568892e+01,-5.293554332604134771e+00,3.632903315358286278e+01
3.266255486516308792e+01,-5.268287286931354174e+00,3.643971726295600178e+01
3.259683026130900885e+01,-5.385936608806978221e+00,3.632155551750592082e+01
3.266018374975980265e+01,-5.225960263808352657e+00,3.643840657965512264e+01
3.270710966443962775e+01,-5.455227510156951176e+00,3.628873385035830523e+01
3.270279427075236356e+01,-5.658393607817147064e+00,3.615043603535278294e+01
3.279844097309703699e+01,-5.598177394422071629e+00,3.622693850615564060e+01
3.263418961704957155e+01,-5.770276386121633294e+00,3.644099438221158493e+01
3.269641997286168333e+01,-5.693618206326596543e+00,3.608651303492906237e+01
3.254245418353974628e+01,-5.863406027033891021e+00,3.621417639458287852e+01
3.258551110161726427e+01,-5.923424138010116025e+00,3.617176445494567361e+01
3.246645021929810326e+01,-6.016368671000919655e+00,3.639437092659650119e+01
