ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
3.137212691405866849e+01,-1.067994316087787432e+01,3.626507057775879872e+01
3.135343912386048260e+01,-1.073468155735236351e+01,3.626507057775879872e+01
3.133465582564779695e+01,-1.078938725412999133e+01,3.626507057775879872e+01
3.131577707663793575e+01,-1.084406008456723214e+01,3.626507057775879872e+01
3.129680293433896310e+01,-1.089869988212073260e+01,3.626507057775879872e+01
3.127773345654951953e+01,-1.095330648034779486e+01,3.626507057775879872e+01
3.125856870135865506e+01,-1.100787971290690237e+01,3.626507057775879872e+01
3.123930872714562668e+01,-1.106241941355820479e+01,3.626507057775879872e+01
3.121995359257973846e+01,-1.111692541616403318e+01,3.626507057775879872e+01
3.120050335662016394e+01,-1.117139755468939200e+01,3.626507057775879872e+01
3.118095807851576851e+01,-1.122583566320246717e+01,3.626507057775879872e+01
3.116131781780492105e+01,-1.128023957587513770e+01,3.626507057775879872e+01
3.114158263431532347e+01,-1.133460912698345879e+01,3.626507057775879872e+01
3.112175258816380818e+01,-1.138894415090818235e+01,3.626507057775879872e+01
3.110182773975618531e+01,-1.144324448213525258e+01,3.626507057775879872e+01
3.108180814978704376e+01,-1.149750995525630515e+01,3.626507057775879872e+01
3.106169387923956648e+01,-1.155174040496918053e+01,3.626507057775879872e+01
3.104148498938534217e+01,-1.160593566607840721e+01,3.626507057775879872e+01
3.102118154178418408e+01,-1.166009557349572567e+01,3.626507057775879872e+01
3.100078359828394170e+01,-1.171421996224057871e+01,3.626507057775879872e+01
3.098029122102031607e+01,-1.176830866744060700e+01,3.626507057775879872e+01
3.095970447241667145e+01,-1.182236152433216603e+01,3.626507057775879872e+01
3.093902341518382570e+01,-1.187637836826081283e+01,3.626507057775879872e+01
3.091824811231989045e+01,-1.193035903468181225e+01,3.626507057775879872e+01
3.089737862711005434e+01,-1.198430335916064493e+01,3.626507057775879872e+01
3.087641502312640895e+01,-1.203821117737349411e+01,3.626507057775879872e+01
3.085535736422773923e+01,-1.209208232510775360e+01,3.626507057775879872e+01
3.083420571455933512e+01,-1.214591663826253054e+01,3.626507057775879872e+01
3.081296013855281046e+01,-1.219971395284913029e+01,3.626507057775879872e+01
3.079162070092587911e+01,-1.225347410499157519e+01,3.626507057775879872e+01
3.077018746668217730e+01,-1.230719693092709122e+01,3.626507057775879872e+01
3.074866050111106475e+01,-1.236088226700660719e+01,3.626507057775879872e+01
3.072703986978741852e+01,-1.241452994969525747e+01,3.626507057775879872e+01
3.070532563857144126e+01,-1.246813981557287754e+01,3.626507057775879872e+01
3.068351787360844440e+01,-1.252171170133449962e+01,3.626507057775879872e+01
3.066161664132867770e+01,-1.257524544379085185e+01,3.626507057775879872e+01
3.063962200844709471e+01,-1.262874087986885741e+01,3.626507057775879872e+01
3.061753404196316097e+01,-1.268219784661212657e+01,3.626507057775879872e+01
3.059535280916066569e+01,-1.273561618118145589e+01,3.626507057775879872e+01
3.057307837760748725e+01,-1.278899572085532377e+01,3.626507057775879872e+01
3.055071081515541920e+01,-1.284233630303038431e+01,3.626507057775879872e+01
3.052825018993992856e+01,-1.289563776522196648e+01,3.626507057775879872e+01
3.050569657037998539e+01,-1.294889994506456610e+01,3.626507057775879872e+01
3.048305002517782469e+01,-1.300212268031233798e+01,3.626507057775879872e+01
3.046031062331875461e+01,-1.305530580883959324e+01,3.626507057775879872e+01
3.043747843407094322e+01,-1.310844916864129317e+01,3.626507057775879872e+01
3.041455352698519121e+01,-1.316155259783354303e+01,3.626507057775879872e+01
3.039153597189475065e+01,-1.321461593465408590e+01,3.626507057775879872e+01
3.036842583891508340e+01,-1.326763901746278762e+01,3.626507057775879872e+01
3.034522319844366578e+01,-1.332062168474214126e+01,3.626507057775879872e+01
3.032192812115976821e+01,-1.337356377509774852e+01,3.626507057775879872e+01
3.029854067802423145e+01,-1.342646512725881891e+01,3.626507057775879872e+01
3.027506094027927119e+01,-1.347932558007865644e+01,3.626507057775879872e+01
3.025148897944823290e+01,-1.353214497253515169e+01,3.626507057775879872e+01
3.022782486733540708e+01,-1.358492314373127385e+01,3.626507057775879872e+01
3.020406867602577350e+01,-1.363765993289555745e+01,3.626507057775879872e+01
3.018022047788482354e+01,-1.369035517938259616e+01,3.626507057775879872e+01
3.015628034555829728e+01,-1.374300872267352780e+01,3.626507057775879872e+01
3.013224835197199170e+01,-1.379562040237652631e+01,3.626507057775879872e+01
3.010812457033152967e+01,-1.384819005822729032e+01,3.626507057775879872e+01
3.008390907412213267e+01,-1.390071753008953159e+01,3.626507057775879872e+01
3.005960193710840045e+01,-1.395320265795546000e+01,3.626507057775879872e+01
3.003520323333408726e+01,-1.400564528194627023e+01,3.626507057775879872e+01
3.001071303712188509e+01,-1.405804524231263564e+01,3.626507057775879872e+01
2.998613142307316792e+01,-1.411040237943518960e+01,3.626507057775879872e+01
2.996145846606780339e+01,-1.416271653382501050e+01,3.626507057775879872e+01
2.993669424126389345e+01,-1.421498754612411197e+01,3.626507057775879872e+01
2.991183882409756123e+01,-1.426721525710592431e+01,3.626507057775879872e+01
2.988689229028272365e+01,-1.431939950767578118e+01,3.626507057775879872e+01
2.986185471581084272e+01,-1.437154013887140636e+01,3.626507057775879872e+01
2.983672617695071594e+01,-1.442363699186339332e+01,3.626507057775879872e+01
2.981150675024823116e+01,-1.447568990795569199e+01,3.626507057775879872e+01
2.978619651252613920e+01,-1.452769872858609368e+01,3.626507057775879872e+01
2.976079554088380519e+01,-1.457966329532670891e+01,3.626507057775879872e+01
2.973530391269699891e+01,-1.463158344988445947e+01,3.626507057775879872e+01
2.970972170561764258e+01,-1.468345903410154563e+01,3.626507057775879872e+01
2.968404899757356930e+01,-1.473528988995594169e+01,3.626507057775879872e+01
2.965828586676830625e+01,-1.478707585956187387e+01,3.626507057775879872e+01
2.963243239168081899e+01,-1.483881678517029812e+01,3.626507057775879872e+01
2.960648865106526628e+01,-1.489051250916937974e+01,3.626507057775879872e+01
2.958045472395079400e+01,-1.494216287408497656e+01,3.626507057775879872e+01
2.955433068964125098e+01,-1.499376772258112211e+01,3.626507057775879872e+01
2.952811662771497936e+01,-1.504532689746049812e+01,3.626507057775879872e+01
2.950181261802456234e+01,-1.509684024166491412e+01,3.626507057775879872e+01
2.947541874069656131e+01,-1.514830759827579243e+01,3.626507057775879872e+01
2.944893507613132044e+01,-1.519972881051463887e+01,3.626507057775879872e+01
2.942236170500266468e+01,-1.525110372174351880e+01,3.626507057775879872e+01
2.939569870825769371e+01,-1.530243217546554924e+01,3.626507057775879872e+01
2.936894616711651906e+01,-1.535371401532535529e+01,3.626507057775879872e+01
2.934210416307202252e+01,-1.540494908510955696e+01,3.626507057775879872e+01
2.931517277788960385e+01,-1.545613722874725227e+01,3.626507057775879872e+01
2.928815209360692862e+01,-1.550727829031047200e+01,3.626507057775879872e+01
2.926104219253369010e+01,-1.555837211401467712e+01,3.626507057775879872e+01
2.923384315725134641e+01,-1.560941854421921882e+01,3.626507057775879872e+01
2.920655507061288247e+01,-1.566041742542781634e+01,3.626507057775879872e+01
2.917917801574253645e+01,-1.571136860228903664e+01,3.626507057775879872e+01
2.915171207603556525e+01,-1.576227191959675622e+01,3.626507057775879872e+01
2.912415733515798877e+01,-1.581312722229064427e+01,3.626507057775879872e+01
2.909651387704632342e+01,-1.586393435545662634e+01,3.626507057775879872e+01
2.906878178590733697e+01,-1.591469316432736747e+01,3.626507057775879872e+01
2.904096114621778923e+01,-1.596540349428273053e+01,3.626507057775879872e+01
2.901305204272416560e+01,-1.601606519085025582e+01,3.626507057775879872e+01
2.898505456044244966e+01,-1.606667809970563354e+01,3.626507057775879872e+01
2.895696878465782120e+01,-1.611724206667315684e+01,3.626507057775879872e+01
2.892879480092442535e+01,-1.616775693772622091e+01,3.626507057775879872e+01
2.890053269506509537e+01,-1.621822255898776532e+01,3.626507057775879872e+01
2.887218255317111471e+01,-1.626863877673075720e+01,3.626507057775879872e+01
2.884374446160193273e+01,-1.631900543737865661e+01,3.626507057775879872e+01
2.881521850698490184e+01,-1.636932238750587132e+01,3.626507057775879872e+01
2.878660477621503588e+01,-1.641958947383825063e+01,3.626507057775879872e+01
2.875790335645471529e+01,-1.646980654325353655e+01,3.626507057775879872e+01
2.872911433513344193e+01,-1.651997344278181856e+01,3.626507057775879872e+01
2.870023779994756907e+01,-1.657009001960602390e+01,3.626507057775879872e+01
2.867127383886002789e+01,-1.662015612106236873e+01,3.626507057775879872e+01
2.864222254010007163e+01,-1.667017159464082354e+01,3.626507057775879872e+01
2.861308399216298781e+01,-1.672013628798558571e+01,3.626507057775879872e+01
2.858385828380985672e+01,-1.677005004889553419e+01,3.626507057775879872e+01
2.855454550406724223e+01,-1.681991272532468784e+01,3.626507057775879872e+01
2.852514574222696808e+01,-1.686972416538269570e+01,3.626507057775879872e+01
2.849565908784580159e+01,-1.691948421733527397e+01,3.626507057775879872e+01
2.846608563074520148e+01,-1.696919272960466429e+01,3.626507057775879872e+01
2.843642546101105140e+01,-1.701884955077013473e+01,3.626507057775879872e+01
2.840667866899337213e+01,-1.706845452956837761e+01,3.626507057775879872e+01
2.837684534530604807e+01,-1.711800751489403538e+01,3.626507057775879872e+01
2.834692558082656078e+01,-1.716750835580011980e+01,3.626507057775879872e+01
2.831691946669570115e+01,-1.721695690149848801e+01,3.626507057775879872e+01
2.828682709431729592e+01,-1.726635300136028661e+01,3.626507057775879872e+01
2.825664855535792341e+01,-1.731569650491643486e+01,3.626507057775879872e+01
2.822638394174665777e+01,-1.736498726185805452e+01,3.626507057775879872e+01
2.819603334567475983e+01,-1.741422512203696726e+01,3.626507057775879872e+01
2.816559685959539650e+01,-1.746340993546609965e+01,3.626507057775879872e+01
2.813507457622339913e+01,-1.751254155231998411e+01,3.626507057775879872e+01
2.810446658853492607e+01,-1.756161982293519230e+01,3.626507057775879872e+01
2.807377298976721747e+01,-1.761064459781080771e+01,3.626507057775879872e+01
2.804299387341830041e+01,-1.765961572760885190e+01,3.626507057775879872e+01
2.801212933324669763e+01,-1.770853306315478548e+01,3.626507057775879872e+01
2.798117946327115746e+01,-1.775739645543790957e+01,3.626507057775879872e+01
2.795014435777034478e+01,-1.780620575561186314e+01,3.626507057775879872e+01
2.791902411128257100e+01,-1.785496081499504584e+01,3.626507057775879872e+01
2.788781881860551692e+01,-1.790366148507110111e+01,3.626507057775879872e+01
2.785652857479590239e+01,-1.795230761748933546e+01,3.626507057775879872e+01
2.782515347516924109e+01,-1.800089906406519802e+01,3.626507057775879872e+01
2.779369361529952798e+01,-1.804943567678071048e+01,3.626507057775879872e+01
2.776214909101895500e+01,-1.809791730778493957e+01,3.626507057775879872e+01
2.773051999841761273e+01,-1.814634380939441982e+01,3.626507057775879872e+01
2.769880643384319541e+01,-1.819471503409363677e+01,3.626507057775879872e+01
2.766700849390073458e+01,-1.824303083453544616e+01,3.626507057775879872e+01
2.763512627545225442e+01,-1.829129106354154288e+01,3.626507057775879872e+01
2.760315987561653017e+01,-1.833949557410290154e+01,3.626507057775879872e+01
2.757110939176875775e+01,-1.838764421938022409e+01,3.626507057775879872e+01
2.753897492154026949e+01,-1.843573685270438034e+01,3.626507057775879872e+01
2.750675656281823223e+01,-1.848377332757687697e+01,3.626507057775879872e+01
2.747445441374535946e+01,-1.853175349767027313e+01,3.626507057775879872e+01
2.744206857271959521e+01,-1.857967721682865303e+01,3.626507057775879872e+01
2.740959913839382622e+01,-1.862754433906805929e+01,3.626507057775879872e+01
2.737704620967558711e+01,-1.867535471857693707e+01,3.626507057775879872e+01
2.734440988572673703e+01,-1.872310820971657463e+01,3.626507057775879872e+01
2.731169026596318261e+01,-1.877080466702155448e+01,3.626507057775879872e+01
2.727888745005456173e+01,-1.881844394520020103e+01,3.626507057775879872e+01
2.724600153792393087e+01,-1.886602589913500694e+01,3.626507057775879872e+01
2.721303262974749515e+01,-1.891355038388309495e+01,3.626507057775879872e+01
2.717998082595425657e+01,-1.896101725467663712e+01,3.626507057775879872e+01
2.714684622722574403e+01,-1.900842636692331666e+01,3.626507057775879872e+01
2.711362893449569356e+01,-1.905577757620675072e+01,3.626507057775879872e+01
2.708032904894973925e+01,-1.910307073828694868e+01,3.626507057775879872e+01
2.704694667202510772e+01,-1.915030570910073848e+01,3.626507057775879872e+01
2.701348190541030547e+01,-1.919748234476219650e+01,3.626507057775879872e+01
2.697993485104481692e+01,-1.924460050156312008e+01,3.626507057775879872e+01
2.694630561111878819e+01,-1.929166003597343249e+01,3.626507057775879872e+01
2.691259428807271448e+01,-1.933866080464162351e+01,3.626507057775879872e+01
2.687880098459713452e+01,-1.938560266439520419e+01,3.626507057775879872e+01
2.684492580363230729e+01,-1.943248547224112954e+01,3.626507057775879872e+01
2.681096884836791716e+01,-1.947930908536623207e+01,3.626507057775879872e+01
2.677693022224272568e+01,-1.952607336113767289e+01,3.626507057775879872e+01
2.674281002894430515e+01,-1.957277815710335389e+01,3.626507057775879872e+01
2.670860837240867269e+01,-1.961942333099236535e+01,3.626507057775879872e+01
2.667432535682000960e+01,-1.966600874071542293e+01,3.626507057775879872e+01
2.663996108661032380e+01,-1.971253424436528334e+01,3.626507057775879872e+01
