accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.100900025647788771e+00,1.092821376578351877e+00,-8.685306245582678386e+00
1.103909628943964938e+00,1.102276163872776271e+00,-8.688921145857101180e+00
1.102587671923899393e+00,1.094321422105104968e+00,-8.694742573227644655e+00
1.101106217295467982e+00,1.108481062255504135e+00,-8.694735243363124866e+00
1.087467478746711569e+00,1.113480434120305285e+00,-8.696420102731686086e+00
1.095355441416028697e+00,1.107497071670567435e+00,-8.701864727373717301e+00
1.096130087161997890e+00,1.104614919222241420e+00,-8.705176765679302875e+00
1.094906977772325929e+00,1.091331223514229176e+00,-8.692275276983240317e+00
1.074390557996427242e+00,1.102365203059114229e+00,-8.704496958388848071e+00
1.089704863978995464e+00,1.111637591175498763e+00,-8.689848354426310095e+00
1.100528867250921472e+00,1.106079495347980224e+00,-8.688996904475382976e+00
1.102275376650418526e+00,1.106514424622000226e+00,-8.700291258852377752e+00
1.101297706488330919e+00,1.114796616811606800e+00,-8.689696801372397417e+00
1.110278918707523044e+00,1.104047249809120945e+00,-8.692568360703385011e+00
1.098588127153151239e+00,1.110518886218628820e+00,-8.689773756845344366e+00
1.086943982063299563e+00,1.119479942709429299e+00,-8.691480652790186667e+00
1.098443465419159271e+00,1.092464874593244595e+00,-8.708373768297096973e+00
1.118125365441730246e+00,1.104630665859270833e+00,-8.690203337129297267e+00
1.100690870980397973e+00,1.105867755287181620e+00,-8.690631483169337201e+00
1.097486489659997400e+00,1.104466293952573341e+00,-8.685500905983573716e+00
1.091479169425752849e+00,1.098486592384345872e+00,-8.682281274355100109e+00
1.079424394897077422e+00,1.100132607144180152e+00,-8.692611545294829156e+00
1.099553205165481717e+00,1.103494517571782962e+00,-8.692550765045083949e+00
1.102866386832002776e+00,1.103831606415794475e+00,-8.692135576160797683e+00
1.092730743393711013e+00,1.101554212895229590e+00,-8.673955723824757769e+00
1.111163061310765254e+00,1.103399372302484416e+00,-8.694624035650178939e+00
1.108207071264558863e+00,1.106438819849259181e+00,-8.689673803037685218e+00
1.111920373273848073e+00,1.095533361511658699e+00,-8.682207849865198668e+00
1.106261498093196627e+00,1.098697557248651480e+00,-8.694620959669641991e+00
1.104784784995094249e+00,1.099112905767522852e+00,-8.699301438878384474e+00
1.107226809577519067e+00,1.097461311506468862e+00,-8.694798697610199412e+00
1.087427235018874283e+00,1.107228658251010023e+00,-8.695493641833010656e+00
1.100779205182494502e+00,1.094787043317763331e+00,-8.705293920686564491e+00
1.110397860943098447e+00,1.092826194277396468e+00,-8.689933006849807740e+00
1.111264682870549692e+00,1.094969090353896668e+00,-8.685589193017140275e+00
1.091964166944267678e+00,1.113735292318182024e+00,-8.706599688136346771e+00
1.101487512769615540e+00,1.095477406414286259e+00,-8.706756351643162972e+00
1.112079676221856328e+00,1.104721363196316863e+00,-8.684616948030832617e+00
1.103173385614845126e+00,1.093166450645387311e+00,-8.696812327432127177e+00
1.101650498111520937e+00,1.094572509564518237e+00,-8.690026588245400418e+00
1.094576235556978139e+00,1.102402998316405647e+00,-8.693962768587072176e+00
1.100625848238839355e+00,1.103739842545642613e+00,-8.708430592162507367e+00
1.099838445039454493e+00,1.108435348785442587e+00,-8.688762771227583670e+00
1.091423617389882361e+00,1.090209013139940009e+00,-8.689758613796383813e+00
1.108532977406559539e+00,1.101840622558888816e+00,-8.710091370046653125e+00
1.099303248453952886e+00,1.111358568948012771e+00,-8.692215321002137784e+00
1.097983055494350824e+00,1.102913066930492292e+00,-8.695472986454944930e+00
1.106250468439313517e+00,1.099285370196362743e+00,-8.693710949306135305e+00
1.107592495219443807e+00,1.099029538792713590e+00,-8.689509593106963692e+00
1.096932160839550141e+00,1.103812354899578185e+00,-8.693992347046137326e+00
1.116613388738167956e+00,1.106980173938777900e+00,-8.693138039133859962e+00
1.108573094194785558e+00,1.112962913682885358e+00,-8.699475464022118132e+00
1.090223610338696636e+00,1.097678062280193378e+00,-8.695468062193567604e+00
1.105039216401096258e+00,1.097992115773984256e+00,-8.680500201908218472e+00
1.091554977660348813e+00,1.115885769896431512e+00,-8.693652005308495134e+00
1.113973208134501069e+00,1.087748412390329156e+00,-8.692135950616878048e+00
1.095821787089460431e+00,1.098467831426741315e+00,-8.685449512276864681e+00
1.098764972030382703e+00,1.104320789508717482e+00,-8.706486225440897897e+00
1.102435889369593358e+00,1.078474400005796197e+00,-8.703337254673225942e+00
1.101094737016679481e+00,1.104074769191537575e+00,-8.690802996012704895e+00
1.091042464684665925e+00,1.094203302993670190e+00,-8.682794116765721881e+00
1.110943290088951985e+00,1.112800720586816672e+00,-8.683548627160117661e+00
1.103052419555534458e+00,1.112408072692756322e+00,-8.686206697486998252e+00
1.102816514449644458e+00,1.099408709706950704e+00,-8.690549995068193923e+00
1.096209358056592142e+00,1.103658567706356619e+00,-8.697231915756024279e+00
1.122610486093922111e+00,1.105587293057695319e+00,-8.685637515311560364e+00
1.100639274015731361e+00,1.108616185059815074e+00,-8.685485559167908320e+00
1.120178071624017724e+00,1.098795071513896326e+00,-8.675749918429728424e+00
1.087682911909052974e+00,1.096231936502454207e+00,-8.693759265933104885e+00
1.094258516221430000e+00,1.098464885229449184e+00,-8.687350472227036491e+00
1.097309699328508747e+00,1.113253912582257366e+00,-8.691546696576278208e+00
1.098261789404622490e+00,1.105589923161659049e+00,-8.696668133065278639e+00
1.097020053284117669e+00,1.099151780756146168e+00,-8.694467695858635992e+00
1.099411774454170487e+00,1.110493687819643860e+00,-8.693623233245677540e+00
1.093111191515949265e+00,1.094869314607562316e+00,-8.688925080693595149e+00
1.088966714913578659e+00,1.093238449393496348e+00,-8.705089792555529726e+00
1.092866108930474089e+00,1.100771586500448151e+00,-8.695303818236405746e+00
1.105532076833401156e+00,1.104163832469567286e+00,-8.685250127679966070e+00
1.112901102874582104e+00,1.100417313489088222e+00,-8.701240172526331307e+00
1.102856371088036358e+00,1.102635409871093986e+00,-8.683889070064886084e+00
1.117913574415389633e+00,1.095844317500378695e+00,-8.696549631151858861e+00
1.112114995451929156e+00,1.110169078610376170e+00,-8.688712746110788032e+00
1.118731825163578719e+00,1.095175567177751441e+00,-8.697244278444593135e+00
1.089674398238030140e+00,1.088143004100856848e+00,-8.706285515566795752e+00
1.096194975434563457e+00,1.094846855623817117e+00,-8.704224924018850729e+00
1.111002645704386005e+00,1.097869738760123060e+00,-8.697225277828740886e+00
1.105905923434843841e+00,1.099972704822880898e+00,-8.714523375813667982e+00
1.108028693079780691e+00,1.085764101253998248e+00,-8.704961994672093084e+00
1.110998087795026068e+00,1.105513548476055652e+00,-8.688882533755009518e+00
1.088661362394877763e+00,1.101876566509718991e+00,-8.695406078646728432e+00
1.095348650882125296e+00,1.091450002725473656e+00,-8.714056140730885858e+00
1.091262612732895931e+00,1.089639078603966915e+00,-8.699079800474896373e+00
1.108853042075274242e+00,1.099303144964388412e+00,-8.698707591301459985e+00
1.098934076216564248e+00,1.089434022225942433e+00,-8.689257912651497051e+00
1.087773948057187967e+00,1.112548695925291264e+00,-8.702813996108982764e+00
1.095788326017400838e+00,1.103644016186336119e+00,-8.691194787036986114e+00
1.087234607842676892e+00,1.101661844048502203e+00,-8.700391917520660101e+00
1.101349887671144723e+00,1.093485079931432180e+00,-8.690682779244269796e+00
1.087790223572902892e+00,1.088657534114985781e+00,-8.679448449313147407e+00
1.089914329911033208e+00,1.085047456012489420e+00,-8.683419950925769015e+00
1.103031118768017516e+00,1.105264701420248352e+00,-8.695058514426964535e+00
1.109356620509724056e+00,1.106054939617205024e+00,-8.690832620233512884e+00
1.104657950395385502e+00,1.098368270891791454e+00,-8.680601176538070618e+00
1.097611830596902038e+00,1.097294632186814223e+00,-8.696872013425616998e+00
1.103653760310786325e+00,1.105330032621487213e+00,-8.690179691258473227e+00
1.106728842405272362e+00,1.091034752236707872e+00,-8.699137514540989713e+00
1.092494118059480046e+00,1.088483740199501337e+00,-8.701652435860740553e+00
1.104846513245322681e+00,1.101361914418102605e+00,-8.701330351240367023e+00
1.109124504475044848e+00,1.093405089298274735e+00,-8.699558946708853213e+00
1.099613314603478775e+00,1.094443051934554267e+00,-8.691536611344311325e+00
1.099423992736024536e+00,1.107296660244780684e+00,-8.692930438528655657e+00
1.099375559498119825e+00,1.116200054608951886e+00,-8.697483605529292561e+00
1.101839385672850780e+00,1.078865163945570194e+00,-8.700691918101849609e+00
1.099779844501701742e+00,1.107641822857995617e+00,-8.694386020960376271e+00
1.108302247530314810e+00,1.081675567617227163e+00,-8.698062622317822346e+00
1.084970079687591848e+00,1.105113356346302478e+00,-8.699716921556088778e+00
1.103938764468812117e+00,1.102938158030886129e+00,-8.689033242033357141e+00
1.101776455488822082e+00,1.102655148102465343e+00,-8.690701761383033741e+00
1.092246699956846534e+00,1.093806689281569655e+00,-8.702038372185654680e+00
1.103101456278567927e+00,1.100999254740374633e+00,-8.677250931216725860e+00
1.111708905114890289e+00,1.101300715418794596e+00,-8.689828018342472760e+00
1.104145716345437123e+00,1.102435849810424973e+00,-8.689043760604269195e+00
1.101584136948507764e+00,1.098401675878406092e+00,-8.695059944124555074e+00
1.098440517046299414e+00,1.104241261978454514e+00,-8.689018737882145516e+00
1.094338089617836518e+00,1.097907270382333156e+00,-8.676874611234058676e+00
1.088138250381786243e+00,1.098887287497960719e+00,-8.701334836203441725e+00
1.096846133215518826e+00,1.098838161167953631e+00,-8.700106748889183450e+00
1.108168884590038372e+00,1.106396263438179428e+00,-8.684581399823725789e+00
1.106430039919823027e+00,1.115145700892788305e+00,-8.691944826962499704e+00
1.091336503412021708e+00,1.093521893294916003e+00,-8.692624484053144585e+00
1.101039398184968876e+00,1.110602140961228335e+00,-8.690766561803629386e+00
1.099465169361931727e+00,1.114518850299649477e+00,-8.678785416888922910e+00
1.096031820524297151e+00,1.109974097684845784e+00,-8.686696855884054713e+00
1.107067518755936897e+00,1.101575832859545523e+00,-8.700946276820243241e+00
1.096801871322772071e+00,1.100738636728895603e+00,-8.709147548794764049e+00
1.102220762789388964e+00,1.096109119171714497e+00,-8.677861181643203636e+00
1.104687707494957927e+00,1.109524387483206143e+00,-8.688728860946039134e+00
1.100326490494725418e+00,1.113886506197533377e+00,-8.691337130242169806e+00
1.116140087215677923e+00,1.101054977526202183e+00,-8.702712518975385336e+00
1.099439653253397431e+00,1.079614963001324091e+00,-8.692991378434204108e+00
1.080326007144554179e+00,1.108622665549016562e+00,-8.696572954029521796e+00
1.095264590621687129e+00,1.096786896502842001e+00,-8.700381289755487302e+00
1.093517751034363661e+00,1.096791646653602514e+00,-8.699424384247162578e+00
1.106746932728686739e+00,1.086018973551122757e+00,-8.686938265813116899e+00
1.103262143386931626e+00,1.107212395737916522e+00,-8.691272542501424780e+00
1.102897593130618414e+00,1.106864855864460928e+00,-8.679201477380578567e+00
1.099746395317639180e+00,1.092963666760684571e+00,-8.694908244649656837e+00
1.102172208077712323e+00,1.097906959226972790e+00,-8.678469461954238184e+00
1.110208906599109646e+00,1.107705709793021853e+00,-8.699339545235952542e+00
1.101772185061240750e+00,1.106576635236522721e+00,-8.707979648787988580e+00
1.092370622101941580e+00,1.095737954307233197e+00,-8.705746947675782721e+00
1.112238865110605879e+00,1.099338694628844371e+00,-8.696769509080320759e+00
1.100708901667391881e+00,1.107430759046191815e+00,-8.694101664647595484e+00
1.107745924339037957e+00,1.089049029616734554e+00,-8.705873528438033304e+00
1.113007299154379792e+00,1.093300279311025580e+00,-8.682416690208428989e+00
1.101236659959152542e+00,1.085596343551609611e+00,-8.695712176778105373e+00
1.102633378480708748e+00,1.102262500108249332e+00,-8.697332509406022538e+00
1.112204512014891122e+00,1.117261630698218156e+00,-8.708586834729905135e+00
1.108633725576237516e+00,1.098040981549783801e+00,-8.688704127981395686e+00
1.100486398172360714e+00,1.092827015801542290e+00,-8.693296564163633278e+00
1.093434207996918595e+00,1.092474126330973849e+00,-8.704991434645274140e+00
1.102354273879474933e+00,1.096021200623923386e+00,-8.699900889064881682e+00
1.100197518016315046e+00,1.101159927992503285e+00,-8.700275499420728309e+00
1.085546414695620854e+00,1.104762583888025729e+00,-8.698583887616322841e+00
1.104733511517461908e+00,1.104482761556202064e+00,-8.669618045058896882e+00
1.097827324322134590e+00,1.102576431686185243e+00,-8.708722900795208943e+00
1.116033920311259475e+00,1.088801889180462723e+00,-8.689825885125740612e+00
1.097581852295412608e+00,1.110522029539630307e+00,-8.686389660431252935e+00
1.105457232485127284e+00,1.109319034710313678e+00,-8.687825541602721913e+00
1.101135081820422190e+00,1.090096524502096598e+00,-8.696320687452331555e+00
1.099668389501180732e+00,1.097658410503782545e+00,-8.695402471189982663e+00
1.089212894855509095e+00,1.093975372567024928e+00,-8.689591198623237034e+00
1.102110605503296759e+00,1.092102508825723906e+00,-8.695095612290408837e+00
1.099503177416757183e+00,1.101743796293032318e+00,-8.697486650920518869e+00
1.089513038292971636e+00,1.109570643890195552e+00,-8.686543553836804321e+00
1.078575670181266544e+00,1.105676282481854678e+00,-8.691065367296264554e+00
1.115167313174587616e+00,1.118036954212618728e+00,-8.693513256057732619e+00
1.110096391897751333e+00,1.108386804580554275e+00,-8.709942333983120122e+00
1.085862559103282665e+00,1.097725399627021092e+00,-8.684142824309930120e+00
1.086816126763792134e+00,1.097455194964971792e+00,-8.704002502420655318e+00
1.081717149903660413e+00,1.098810709156560872e+00,-8.705779453038106297e+00
1.086040589086757269e+00,1.100078644471745859e+00,-8.691977556123259063e+00
1.090475339383645492e+00,1.102670170215571899e+00,-8.688607860705184649e+00
1.092636769023776377e+00,1.102059124238480292e+00,-8.689310135654347178e+00
1.099734410729761303e+00,1.091891141588003933e+00,-8.687380912733555505e+00
1.118527530742489784e+00,1.102706506379000029e+00,-8.714585140869173685e+00
1.108875286830530049e+00,1.100911169925061550e+00,-8.692164518186139333e+00
1.114255339982457738e+00,1.113209326441717772e+00,-8.696199832254734474e+00
1.101127425852347796e+00,1.101212656849013927e+00,-8.692458641871549929e+00
1.094668888096882675e+00,1.099573570554631896e+00,-8.694314629917959891e+00
1.102866895549790893e+00,1.085401377834450898e+00,-8.689831682331726981e+00
1.093643627081017033e+00,1.108752715149474488e+00,-8.701803591217078804e+00
1.113342745229741748e+00,1.100577284478369000e+00,-8.689174325794949638e+00
1.104421389212315141e+00,1.090598243317200566e+00,-8.694174581455085260e+00
1.104707318079711564e+00,1.114353247188155205e+00,-8.701853887449370717e+00
1.099342381907723487e+00,1.093168455874721445e+00,-8.690802286200556281e+00
1.094329240086800548e+00,1.102310021222710601e+00,-8.689463940654347240e+00
1.103836952958958895e+00,1.104265997543563360e+00,-8.694401521959324697e+00
1.105018209501405391e+00,1.093381150306457883e+00,-8.696749573980884662e+00
1.095948167447647448e+00,1.105028227804805141e+00,-8.691859079419439027e+00
1.099307003474977451e+00,1.098902917347364339e+00,-8.710040556232506503e+00
