mag_x (uT),mag_y (uT),mag_z (uT)
3.332344784658001657e+01,-2.644105950162754515e-01,3.593913339279420427e+01
3.308801612388926117e+01,1.295717990684024379e-01,3.584806632409775773e+01
3.337610952978357659e+01,1.113649481368816918e-01,3.642441814518709009e+01
3.314479877243211092e+01,-7.549197877273870760e-02,3.647275732523718972e+01
3.266971076323067535e+01,-1.722129446989425008e-02,3.648033990518803193e+01
3.329321977135387556e+01,-2.224513623543748417e-02,3.623435131736845705e+01
3.333733307145046609e+01,3.186966632345594047e-02,3.678985095983343001e+01
3.308353847772200851e+01,-2.114690537405577442e-01,3.622356894272607519e+01
3.311954774336388141e+01,-1.022317166916829195e-01,3.629505561542026015e+01
3.297459217326673553e+01,1.786720664628570210e-01,3.589893009977947713e+01
3.347235837189291630e+01,-1.003906904213117540e-01,3.619876591872156268e+01
3.290188236316835457e+01,2.982676923700449123e-01,3.621553823085177726e+01
3.332745494736021641e+01,9.408975189739030021e-02,3.656171323481869706e+01
3.319275475837680034e+01,1.891017151188565670e-01,3.597615240902626965e+01
3.313312001457427414e+01,3.816416349476718373e-01,3.619783136425530756e+01
3.322707611759874879e+01,-5.027949050644512502e-02,3.643164757210949034e+01
3.325745531704865243e+01,-8.884420489907689233e-02,3.663041728449272227e+01
3.298867837659894064e+01,-4.762569448875866862e-02,3.650366289882216364e+01
3.337584756567063948e+01,2.867582543472645962e-01,3.608612472028538321e+01
3.300052799247533386e+01,6.597766742614315227e-02,3.658253326240972569e+01
3.290481892822639054e+01,-4.287134379453362287e-01,3.654630124188003748e+01
3.270107270295703472e+01,-1.510478839069114843e-01,3.624266036816872116e+01
3.310500758716973024e+01,1.080384424746635708e-01,3.637911094061048800e+01
3.340152398288131508e+01,-9.251222230837463645e-03,3.607810980340751428e+01
3.307506313319802160e+01,1.231566240295423748e-01,3.668022305663838978e+01
3.312230584655800669e+01,-2.124457074892196207e-01,3.643113414025784635e+01
3.292849194396281121e+01,-9.634251886178410440e-02,3.652879496434231044e+01
3.305737433024653171e+01,-3.726426008696429124e-03,3.600648094154461631e+01
3.301352808482173629e+01,-4.959845262686753131e-02,3.599281564602857486e+01
3.302857324438611641e+01,6.699485582870309819e-02,3.614227185511253282e+01
3.331912506337748425e+01,-1.385964787899309769e-01,3.636243438392030214e+01
3.322177190482048559e+01,-5.349388179980509028e-02,3.590084293141354976e+01
3.317384826477795201e+01,-3.355124346897984111e-01,3.651796953976256788e+01
3.347725355738266728e+01,-1.151142122603748263e-01,3.614871184301335205e+01
3.321040738216534294e+01,8.754829808366809685e-02,3.617850150468128589e+01
3.295708553821594933e+01,-4.560474210038101273e-02,3.633898026175664597e+01
3.341870929714419702e+01,1.321218194159985426e-01,3.637715367186743975e+01
3.291352040231206644e+01,1.191219941304756669e-01,3.614662579867265180e+01
3.287381719266866043e+01,1.744823266487853797e-01,3.580365985713947197e+01
3.326459589792575855e+01,-2.458142189440566117e-01,3.622032947178009721e+01
3.307478723237775142e+01,-1.900423245919357074e-01,3.615722567020734601e+01
3.342939808784607436e+01,-2.668324544667382003e-01,3.608416731035199376e+01
3.317265105326736574e+01,-7.476114033736150355e-02,3.626805899426130964e+01
3.297547380432997954e+01,-9.959477933271404515e-02,3.624541333897204964e+01
3.320927903129692282e+01,1.250973963351992013e-01,3.617295297002256405e+01
3.296423905145048394e+01,-5.473423814860198938e-02,3.657786139531410186e+01
3.289904564594289837e+01,-4.620559701928085572e-02,3.634420522758734506e+01
3.297458662006418706e+01,-2.314276206678130832e-01,3.625066879972283829e+01
3.294747259290329566e+01,1.929573609757103125e-01,3.645814505301982678e+01
3.367325320264245647e+01,4.873214072340654734e-01,3.621760122198418230e+01
3.302666301988395503e+01,4.121348444066336159e-02,3.615201910490691972e+01
3.310257458002016051e+01,-1.463570486814958771e-01,3.653974515562342162e+01
3.345727737637388799e+01,-2.003598446869187255e-01,3.608013854370381779e+01
3.314536931035453904e+01,-1.031219841474570881e-01,3.610792969087732729e+01
3.302021219808304409e+01,-2.311628528945371408e-01,3.625720650809368806e+01
3.336736207705848756e+01,1.966387617052353654e-02,3.597379719583528868e+01
3.305030794708205377e+01,-6.446483009292318378e-02,3.651153659193399648e+01
3.327620537969708892e+01,-1.155980768780368040e-01,3.629521591280205683e+01
3.328809457654469384e+01,-3.628969601736022343e-01,3.608735082211362055e+01
3.296608512259113155e+01,-8.786878209530990524e-02,3.614043479970774086e+01
3.312320005679902124e+01,-1.085437764443255432e-01,3.625691259631290109e+01
3.326387018231638848e+01,-2.058539047800415078e-01,3.610695078193383267e+01
3.319924289569734555e+01,8.467207058508049132e-04,3.633536203429954980e+01
3.291278066107274469e+01,-2.359503978277068814e-01,3.649285718174463256e+01
3.322945629505922227e+01,-1.128021743597680121e-01,3.669280272647301189e+01
3.282106056834797414e+01,-1.200137819080397822e-01,3.606264427896984159e+01
3.312435217026769152e+01,-1.266218146617423546e-01,3.632680970830146805e+01
3.311898437709682952e+01,1.120668582122937018e-01,3.639262162242634702e+01
3.339022204126770532e+01,2.692195136101055986e-01,3.606403131007526497e+01
3.286109922362845026e+01,1.536010305797084197e-01,3.624560285400842474e+01
3.308000001174110594e+01,8.603829908456749054e-02,3.655671802368082268e+01
3.348263724620636594e+01,1.069237774639359428e-01,3.601785189640304452e+01
