gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.472956825128736089e-02,-1.210322258864231573e-02,5.138391877208035169e-02
6.381036006467881438e-02,2.120518432473709330e-02,-6.259175787894041831e-02
-1.035524993665366648e-02,3.675848356656712113e-02,-3.307967016144101879e-02
-2.659763668049425558e-02,5.411740533033926326e-02,5.641894084317396977e-04
-1.193255120610991690e-02,-3.171458504324420162e-03,4.099799399554512197e-02
-2.527863619142870985e-02,2.577528065909742705e-02,-3.863613016857617155e-02
1.005704915842644750e-02,7.678365627456410110e-03,1.716542857620968754e-02
9.774418092756377574e-02,4.445820817477560104e-03,-4.728932058931741012e-02
-1.645061684229977284e-02,-2.505413954487007225e-02,7.387460453294097951e-02
-5.637248609656724495e-03,-3.431654111503747162e-02,1.372668081411959444e-02
-1.473593337220314818e-02,3.043567876986475948e-02,-1.919109517407343105e-02
2.264204146158809230e-02,-1.417159938107032460e-02,6.990918743059934548e-02
-9.897493899624458524e-03,-2.650811220508855065e-02,-1.700066138673531416e-02
3.298030242849119692e-02,5.863842553300395444e-02,7.395009877055859493e-02
-7.824023847083437511e-03,-8.617719390902349799e-03,-4.429767129129704578e-02
8.794922311739390708e-02,6.471078228077632721e-02,-6.612602549284486361e-03
-2.008406020529763386e-02,-1.332912551729155968e-03,-4.019682829894773157e-02
-5.594894211803808776e-02,4.701067644108776478e-02,6.045982955811526199e-02
-2.932958080507076792e-02,2.183552373192623394e-02,-2.763499762088047693e-02
2.134015563600341267e-02,5.515296707975208407e-02,1.289279576124096813e-02
5.036120669155732393e-02,3.943266382714089718e-02,-5.570738439026604039e-02
3.843027913370068716e-02,6.052875537258815136e-02,-6.165298310389762809e-02
-2.727921342636701468e-02,-2.720130091660654184e-03,4.128051428519210336e-02
8.031468668249872045e-03,4.441147282161179988e-02,8.875186985933471162e-02
-4.881691926516190660e-02,-5.890468272704746377e-02,1.394329938845285943e-02
3.080940021605896306e-02,-6.638572706522738454e-02,-1.667184766599460327e-02
