gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.849855981564116664e+06,4.656213082755943760e+06,3.287189782418923918e+06,8.609916004174600346e+00,7.848395852045741972e-02,-1.001652394640003552e-01
-2.849844200197861530e+06,4.656214666970402002e+06,3.287183156272490043e+06,8.738394363867888259e+00,7.350635818006569233e-02,1.380380438631212577e-03
-2.849848450187288225e+06,4.656214591558090411e+06,3.287191657632586081e+06,8.788224461347066807e+00,1.425027910434114621e-02,-1.913517472861665791e-02
-2.849845684990099631e+06,4.656214160569685511e+06,3.287187937829778995e+06,8.879785039353690124e+00,6.033492094656262537e-03,-6.569500804612797562e-02
-2.849847942578147165e+06,4.656220791794709861e+06,3.287201125835922081e+06,9.048444569262732884e+00,-2.648444733724890365e-02,2.192906741917089591e-02
-2.849831287809363101e+06,4.656220560189311393e+06,3.287179610284158029e+06,9.107191601740154852e+00,-3.273469313908514144e-02,8.405533490697092436e-02
-2.849843254234427121e+06,4.656214815819624811e+06,3.287186639878668822e+06,9.132910357691734760e+00,2.350326407846327001e-02,1.360907956433053678e-02
-2.849843033091322519e+06,4.656215514736991376e+06,3.287189161901098210e+06,9.298254199559860211e+00,2.562179066156456981e-03,-2.136863528901102299e-03
-2.849849864883031230e+06,4.656210388464186341e+06,3.287191815657887608e+06,9.374918945978452101e+00,3.459982515768841166e-02,1.499449540931228377e-02
-2.849841752411922906e+06,4.656205452636535279e+06,3.287197152578125708e+06,9.564213175021006208e+00,-2.076628776698056025e-02,3.347127173752009125e-05
-2.849834669501429889e+06,4.656215524124101736e+06,3.287192477827777155e+06,9.543564278039433191e+00,3.517571903889007284e-02,-8.099246710790644621e-02
-2.849841193423321936e+06,4.656216282597487792e+06,3.287198212014627643e+06,9.692299502126548560e+00,3.734452946955033048e-02,8.525674207518455991e-03
-2.849835994603344239e+06,4.656221512583975680e+06,3.287183693908274174e+06,9.817706221533931910e+00,-1.147883392773568594e-03,-5.538706213709356646e-03
-2.849836404356755782e+06,4.656217950196653605e+06,3.287184685380592011e+06,9.903327463109324214e+00,1.251280368100063656e-01,-5.427733093544968856e-02
-2.849832978206282947e+06,4.656211256244008429e+06,3.287190664781286381e+06,9.963401788476870635e+00,1.203214729129057498e-02,-7.958433231517707263e-02
-2.849831409342829138e+06,4.656210018624576740e+06,3.287188975118150935e+06,9.919860453741028650e+00,-8.345771495484188840e-02,1.275456616678639389e-02
-2.849838456496289466e+06,4.656211392244628631e+06,3.287194160446217284e+06,9.751634803684023467e+00,7.896969483462092099e-02,-1.838505944067144924e-04
-2.849835724412201904e+06,4.656212897817761637e+06,3.287182143182000611e+06,9.707216021811118978e+00,1.660173595048694550e-02,-4.530754484908990250e-03
-2.849838182908068877e+06,4.656217612623295747e+06,3.287183921581204515e+06,9.628496059689487296e+00,5.394850575345612465e-02,-5.385692417428337639e-03
-2.849827051908309571e+06,4.656221593348776922e+06,3.287185605556820519e+06,9.546603423548289058e+00,1.391690323638367643e-01,7.232633352540138172e-03
-2.849827222169396933e+06,4.656213173036852852e+06,3.287192859461287037e+06,9.372342751310048570e+00,3.331679997867858373e-02,4.813040435568440890e-03
-2.849839440375894774e+06,4.656212161388773471e+06,3.287187923902987037e+06,9.298487109983405219e+00,4.356934803616993590e-02,-9.506069538500627747e-02
-2.849833018997899722e+06,4.656217367301553488e+06,3.287199229438489303e+06,9.188683314534454638e+00,-3.836891977392869330e-02,-1.976788266217548509e-02
-2.849834655360721517e+06,4.656211720717881806e+06,3.287195541029076558e+06,9.137531866013056003e+00,5.500783889734028181e-02,-2.909345535781582975e-02
-2.849828399665277451e+06,4.656213343666183762e+06,3.287195328317740466e+06,9.044375702822005536e+00,-1.286272984385242353e-03,-1.348281575826586936e-03
-2.849828507024114486e+06,4.656215091858516447e+06,3.287193604429823812e+06,8.874423851182157819e+00,-1.068587118031185529e-01,6.363281775649574923e-02
-2.849820154083062895e+06,4.656218066672305577e+06,3.287193462960195728e+06,8.794619981722698654e+00,-3.777435774208887792e-02,-1.906799471108559449e-02
-2.849825901470445562e+06,4.656213999154290184e+06,3.287187901109131984e+06,8.658614453302314828e+00,-3.719509147768947782e-02,-6.137657994089906061e-02
-2.849817221517026424e+06,4.656212011026254855e+06,3.287180709470570087e+06,8.653219925694827452e+00,-6.759576033826582286e-02,2.880906290813967791e-02
-2.849821762492862996e+06,4.656212937399970368e+06,3.287193932345099747e+06,8.540003270259420631e+00,9.262966443245304257e-03,-7.873984284330177996e-02
-2.849816485404341482e+06,4.656212393458462320e+06,3.287190694156403188e+06,8.425552868162455411e+00,4.722903076615514451e-02,1.477926519482322155e-02
-2.849824201151218731e+06,4.656219423374638893e+06,3.287186670370911714e+06,8.253066335904630790e+00,-5.309545245370977939e-02,4.567255797155564748e-03
-2.849822392558123451e+06,4.656210806742392480e+06,3.287190676164007280e+06,8.268346888432857256e+00,3.680495586213011761e-02,-1.229361899766181696e-02
-2.849821856008517556e+06,4.656216584329670295e+06,3.287196924194865860e+06,8.138114399476823024e+00,-3.104729183107822390e-03,-6.517690670941665709e-02
-2.849805884145036805e+06,4.656220813639748842e+06,3.287184510197070427e+06,7.988610410694601427e+00,-1.117629035939080896e-02,7.744193364648595257e-02
-2.849824128493524622e+06,4.656219182731710374e+06,3.287187324871864635e+06,7.863925517374013907e+00,4.459511105455994662e-02,4.590213603459617452e-03
-2.849812832026178483e+06,4.656219265432213433e+06,3.287185415188034996e+06,7.849487827026701225e+00,-2.820261554840795826e-02,-3.005329409128199708e-02
-2.849814195013201796e+06,4.656216853571359999e+06,3.287196797745305579e+06,7.751508396911860110e+00,-7.015345848756159020e-02,7.975727873278368185e-03
-2.849815051625850145e+06,4.656213384564530104e+06,3.287202049692700151e+06,7.569197578828816830e+00,1.026723755467183127e-02,-4.739269323004023649e-02
-2.849819813660652377e+06,4.656215141030268744e+06,3.287189982809822541e+06,7.557184369176842331e+00,-2.065259426916588731e-02,4.237872775972659212e-02
-2.849814721869242378e+06,4.656215678113437258e+06,3.287188742416398600e+06,7.423470416425449692e+00,5.090489146834736162e-02,2.411945187974678592e-02
-2.849804563171787187e+06,4.656214926605070010e+06,3.287191253075458575e+06,7.403156389206055898e+00,-6.538636481630522024e-02,2.854569078227549295e-02
-2.849817120921749622e+06,4.656213053902952000e+06,3.287185039645460434e+06,7.159518562977914335e+00,4.379546969063211059e-02,-2.783680641368091110e-02
-2.849817034417065792e+06,4.656204481542293914e+06,3.287184594805472996e+06,7.118512572360500279e+00,1.026667168542526043e-01,-2.237841218706725435e-02
-2.849809364759930409e+06,4.656210686282238923e+06,3.287193866774099879e+06,6.974542634047842249e+00,-9.543776678604698471e-02,7.808044060312444370e-03
-2.849818871430244762e+06,4.656211660275314935e+06,3.287207153192023747e+06,6.924378935959686565e+00,9.755523587105031924e-02,1.013070385919579569e-02
-2.849822809404768515e+06,4.656209041402211413e+06,3.287189610349440482e+06,6.798025789092536186e+00,2.776186888052458238e-02,3.903622893528847955e-03
-2.849805033255343791e+06,4.656204913946501911e+06,3.287207805967427325e+06,6.690171626980215613e+00,5.389424711646376154e-02,-9.207026559462472282e-02
-2.849813621240843087e+06,4.656217561165397987e+06,3.287187231656318996e+06,6.626684073719713020e+00,5.179085534184033057e-02,2.401284795449180887e-02
-2.849806910535830073e+06,4.656217657046625391e+06,3.287197114158270881e+06,6.528262826964602361e+00,9.462963266995525966e-03,1.340136373216997516e-02
-2.849806460755096748e+06,4.656215796716771089e+06,3.287187393216292374e+06,6.400288209769414927e+00,-1.529503614138134904e-02,-1.955326658028063574e-02
-2.849797600648896303e+06,4.656220038169132546e+06,3.287171901239790488e+06,6.329645465122614389e+00,-2.811465303179777608e-02,5.415094923381397196e-02
-2.849807707164592110e+06,4.656220595805297606e+06,3.287195875681498088e+06,6.250481686558523542e+00,4.816164368081914809e-02,-3.240629746452460686e-02
-2.849804085218419787e+06,4.656209544182588346e+06,3.287179725780641660e+06,6.125798906070200722e+00,-2.511416145735954203e-02,-1.184344994822360414e-01
-2.849808662585318554e+06,4.656207620597139932e+06,3.287196106751176529e+06,5.972576186685397914e+00,-6.131871925895043818e-02,-5.057945078256834842e-02
-2.849800765721003991e+06,4.656215534392002039e+06,3.287195947247530334e+06,5.938630468260980955e+00,-1.051501912524685500e-01,2.825288064720164055e-02
-2.849803145808852278e+06,4.656205750929678790e+06,3.287202696087693796e+06,5.808327510917806968e+00,4.575892790482642691e-03,-7.349213018049637058e-02
-2.849803442523827311e+06,4.656211065958123654e+06,3.287178953687613830e+06,5.724601477371531466e+00,4.092707670269217501e-02,-1.673167201699791995e-02
-2.849808459181134123e+06,4.656208884365873411e+06,3.287186625901652500e+06,5.601646296871139796e+00,5.838053248750667973e-02,-2.879687208391754072e-02
-2.849808814132662024e+06,4.656223781968545169e+06,3.287191671167471446e+06,5.527186949644095293e+00,-2.682405808447017176e-02,2.769419072049550401e-02
-2.849800587542840745e+06,4.656210185711434111e+06,3.287180597375342157e+06,5.380427651339754647e+00,1.038878514825678501e-01,2.733767859226525487e-02
-2.849801564382067882e+06,4.656212507914705202e+06,3.287183374657754321e+06,5.306570911886141495e+00,4.052166664375294464e-02,2.633383882932999187e-02
-2.849798128477508202e+06,4.656211258784366772e+06,3.287199069374804851e+06,5.324412275074928758e+00,-7.501233424241686432e-02,-3.275502508318701295e-02
-2.849803092826156411e+06,4.656203783151032403e+06,3.287196643169095274e+06,5.079243930324653711e+00,-9.510764915561672160e-04,4.372193066121134869e-02
-2.849799273382868152e+06,4.656213826103270985e+06,3.287192658969050739e+06,4.982506304037452871e+00,-1.204228863569130163e-02,1.176937544752088179e-02
-2.849796067918555811e+06,4.656220808209748939e+06,3.287189576154375449e+06,4.854643405152180513e+00,3.497789070001366268e-02,1.059216008070799353e-01
-2.849801397062587552e+06,4.656209269046389498e+06,3.287194762120110448e+06,4.891489442194340675e+00,1.371215990670810641e-03,7.723107617036205873e-03
-2.849790392511283513e+06,4.656214259280814789e+06,3.287196706852870062e+06,4.772965356855646490e+00,-5.523055684792819303e-02,-8.591144313968612778e-02
-2.849798993744652718e+06,4.656218645046168938e+06,3.287192436983834486e+06,4.605701374908084844e+00,2.860531525215222193e-02,2.476222237620516117e-02
-2.849801502624729183e+06,4.656216444648829289e+06,3.287183470512947999e+06,4.446840348856098579e+00,-7.782822699589941884e-02,-1.170957288415604147e-02
-2.849795180838757195e+06,4.656215398375533521e+06,3.287199551490001846e+06,4.410647442846946653e+00,2.081411624627908102e-02,6.560521328569983435e-02
-2.849802027827423066e+06,4.656211456271077506e+06,3.287192532874065917e+06,4.326449991821324836e+00,-6.933774690316510392e-02,-2.272211836657535636e-02
-2.849800567912872881e+06,4.656215571247653104e+06,3.287192638758186251e+06,4.211750061069625239e+00,6.480796184777329327e-02,7.064650694688059951e-02
-2.849794698790017050e+06,4.656211918117281049e+06,3.287183971639339346e+06,4.122652028905520183e+00,6.765599927787442625e-02,5.842192835923717964e-02
-2.849793546013731509e+06,4.656213447152010165e+06,3.287187232285872567e+06,4.068939365177261180e+00,-1.163719539381409540e-02,-5.556951429824466548e-02
-2.849788034179816023e+06,4.656210417450463399e+06,3.287196070666013286e+06,3.954894500154610970e+00,7.679161269896905839e-02,1.296374446792248475e-02
-2.849800655417910311e+06,4.656214009091711603e+06,3.287180784951982088e+06,3.826269445257311386e+00,1.887457663947460923e-02,-4.273148317426002374e-02
-2.849791362131612841e+06,4.656211295905797742e+06,3.287190679832853843e+06,3.831827335733973161e+00,6.657703062088758672e-02,5.945374523973798175e-02
-2.849793036366177723e+06,4.656223288370878436e+06,3.287190762363768183e+06,3.578642297187907495e+00,1.744304688730257541e-02,4.766084181648731072e-02
-2.849798163555640727e+06,4.656217784648492001e+06,3.287196042862537783e+06,3.415457036731743834e+00,2.689056056356325941e-02,-3.891967832791471543e-02
-2.849797439955184236e+06,4.656227419782890938e+06,3.287188310206258204e+06,3.339146833022506033e+00,-1.012950297357027712e-01,4.850092285881092008e-02
-2.849793303244282492e+06,4.656212654572208412e+06,3.287191470258158166e+06,3.398159801957015169e+00,1.027924638671586996e-02,8.453009133174968492e-03
-2.849794600577350706e+06,4.656214694467657246e+06,3.287185082203919534e+06,3.178121943905798830e+00,6.478846997436478461e-02,7.456894310427540640e-02
-2.849791849822697695e+06,4.656218452899313532e+06,3.287184468241579365e+06,3.057611966601974540e+00,-2.198833763157043847e-02,1.126413940832175602e-02
-2.849778565004673786e+06,4.656219384464317001e+06,3.287181979725506622e+06,3.016684478620564214e+00,-2.971841315331583133e-02,-7.837243030314422487e-02
-2.849799230423936155e+06,4.656218582077433355e+06,3.287180705704471096e+06,2.970006702576744040e+00,9.015531848466278031e-02,1.349857163256343584e-01
-2.849787254700194579e+06,4.656223912850179709e+06,3.287203803998889402e+06,2.781904373185166257e+00,-5.130085367243835542e-02,-2.187447500406088097e-02
-2.849793193081795704e+06,4.656220751755779609e+06,3.287198514332120772e+06,2.704649915103440438e+00,9.780693085937397502e-02,-2.851731247782673603e-02
-2.849782999157520942e+06,4.656212149209378287e+06,3.287198667201756500e+06,2.668138598020622698e+00,-1.944887491930639978e-02,-9.627685856623137417e-02
-2.849784883329221513e+06,4.656220886651342735e+06,3.287191365328122396e+06,2.469138990452001803e+00,5.752957697048957653e-02,5.383494758751460746e-02
-2.849794917987881228e+06,4.656213290423250757e+06,3.287181552426845301e+06,2.505478450335475671e+00,6.777616957667122188e-02,1.024802649827869366e-01
-2.849786241658041719e+06,4.656217749177091755e+06,3.287185703748652246e+06,2.324822676194392201e+00,3.787541124972788192e-02,-1.709678387948042680e-02
-2.849788754130816553e+06,4.656216081207078882e+06,3.287189501418738626e+06,2.208125360403951465e+00,-6.567722566556011277e-02,-3.067891865571054089e-02
-2.849791637067318428e+06,4.656212418924263678e+06,3.287192120644213166e+06,2.135806812713050284e+00,-3.827343935609547193e-02,-5.229647886447489485e-02
-2.849796446328929625e+06,4.656211916209454648e+06,3.287193371905861888e+06,2.076723384380314119e+00,-5.195002338638700368e-02,-2.157512153389559619e-03
-2.849790933188251685e+06,4.656218483010855503e+06,3.287176912886276376e+06,1.925357922564265190e+00,3.097777097283955366e-02,-5.099017959524165811e-02
-2.849798701495071407e+06,4.656212045993251726e+06,3.287188766852708068e+06,1.742782324503191926e+00,4.328964159795439803e-02,-1.745533261465743308e-02
-2.849782543279122561e+06,4.656219454067741521e+06,3.287185198052354157e+06,1.739571130568927870e+00,-4.511051814669744114e-02,3.091073181605402675e-02
-2.849788238724031020e+06,4.656212677437040955e+06,3.287185833471031860e+06,1.545190000379021322e+00,9.009800170261768326e-02,-9.250913203997290779e-02
-2.849779397092542145e+06,4.656216083034882322e+06,3.287179968633642886e+06,1.553666162179060617e+00,2.496860481657255451e-02,6.348634600158675929e-03
-2.849788352175839711e+06,4.656206332968142815e+06,3.287195715970770456e+06,1.428210781853815448e+00,-1.550730089814012294e-02,1.549141287355593026e-02
-2.849782741660654545e+06,4.656221650352421217e+06,3.287189651941551827e+06,1.309716801413531639e+00,2.335910619120831061e-02,-6.121093933002861448e-02
-2.849783413823387586e+06,4.656214947814726271e+06,3.287198711314085405e+06,1.190740997959549130e+00,5.965198228017122226e-03,-4.402955780479164694e-02
-2.849783447596185841e+06,4.656210681835545227e+06,3.287193793521054555e+06,1.054446965642835909e+00,-5.026999235192552984e-02,1.720755628779321172e-02
-2.849787357955708634e+06,4.656218623934290372e+06,3.287182490810131654e+06,9.641942059973724888e-01,-1.605804086799164296e-02,3.850714455214113846e-02
-2.849787349515058566e+06,4.656215622913863510e+06,3.287189294554421213e+06,9.134030178922893928e-01,-3.661408308856942129e-02,-5.643372077123990499e-02
-2.849784971185089089e+06,4.656219760956780054e+06,3.287183787177708000e+06,8.458183411761349690e-01,-7.160082762341467288e-02,2.152618656852673187e-02
-2.849789650777834933e+06,4.656205868556159548e+06,3.287186730098953005e+06,7.079823276156547163e-01,5.507011435695646079e-02,-4.555730748068750197e-02
-2.849799667745781597e+06,4.656219597699595615e+06,3.287192657514779828e+06,6.457259510104988998e-01,-6.662720911538262680e-02,4.948119580297951486e-02
-2.849790478496256284e+06,4.656218783294072375e+06,3.287190226732759271e+06,4.787328351899275969e-01,-6.070594964196843885e-02,3.462339661265952800e-02
-2.849787255397751927e+06,4.656203332709616050e+06,3.287189980828902684e+06,3.538604249999544038e-01,1.133771756776757872e-01,-1.149139153465213821e-03
-2.849783387567558791e+06,4.656208348346950486e+06,3.287196043887737673e+06,2.846010599985448475e-01,-4.136926698935798619e-02,-7.201719545308948867e-02
-2.849796580519165844e+06,4.656215204259576276e+06,3.287193184325959999e+06,2.620632596021058580e-01,3.846581825042083222e-03,3.898710788969271535e-02
-2.849788520531820133e+06,4.656214489436936565e+06,3.287195739422081038e+06,1.151722385252775399e-01,-1.732981203209480944e-02,-2.386654516855139796e-02
-2.849802051145075355e+06,4.656214932977086864e+06,3.287192837001116481e+06,6.482770609386584448e-02,-1.597438444543384517e-01,3.552359511751475990e-02
-2.849790255538348574e+06,4.656216469535045326e+06,3.287190771573891398e+06,2.980043364925062666e-02,5.421185675528567005e-02,3.169020569053596775e-02
-2.849784393638124224e+06,4.656214999570984393e+06,3.287192558019492775e+06,3.538825284415799723e-03,1.612958073943406567e-01,-4.343862864963931453e-02
-2.849795731790810358e+06,4.656214187009301037e+06,3.287192828263778239e+06,-7.314132411089190045e-02,3.460500185650117744e-01,9.716173428663350820e-02
-2.849794300161809660e+06,4.656212237988374196e+06,3.287192941773288418e+06,1.691327016428437885e-02,3.650734154619069693e-01,6.885042895671901475e-02
-2.849801336010410450e+06,4.656210926397764124e+06,3.287191313514892943e+06,1.929721925868611160e-02,4.895155037020377242e-01,2.588853194763889379e-02
-2.849789604145523626e+06,4.656217815503334627e+06,3.287182240546433721e+06,9.040705226006418883e-04,6.118592616476216106e-01,-2.542778298000859111e-02
-2.849780457184472121e+06,4.656213463524466380e+06,3.287201004936377984e+06,-2.016583800107969379e-02,6.265480821476031581e-01,2.320000341221013784e-02
-2.849787150825613644e+06,4.656215718189755455e+06,3.287174829472374171e+06,-3.121813920153954786e-02,8.050910063923832904e-01,-2.784684073038817473e-02
-2.849787740147398319e+06,4.656216739152797498e+06,3.287185472964773886e+06,-3.740828231477588001e-02,8.658636806298498634e-01,-2.233152211712910104e-02
-2.849783781069217715e+06,4.656219902030014433e+06,3.287187079320859630e+06,-7.907721929300012831e-02,1.054230158611297652e+00,-5.531883217668351338e-02
-2.849783640133905690e+06,4.656224222772375681e+06,3.287187978152250871e+06,5.578054748165792165e-02,1.136130355234505229e+00,-3.199195580959475482e-02
-2.849789768980743363e+06,4.656211190781412646e+06,3.287206052327231038e+06,-7.508128682923140285e-02,1.200803469734990525e+00,-1.065790031189044751e-01
-2.849786741230193991e+06,4.656220611757292412e+06,3.287189777570698876e+06,8.728530674268280068e-03,1.235106332998596512e+00,-4.048191317182012888e-03
-2.849786434242084157e+06,4.656210551399627700e+06,3.287187350703436881e+06,3.766400183320689488e-02,1.383722026112916614e+00,-1.484091241266726618e-02
-2.849787219140705653e+06,4.656221079862180166e+06,3.287192971950117964e+06,-1.684092205246318086e-02,1.365210852307005229e+00,-2.070032039609111599e-02
-2.849784634763227310e+06,4.656215983206517994e+06,3.287186869968054350e+06,3.752131028700675386e-02,1.701590138102428984e+00,2.952746465763625427e-02
-2.849791605227041990e+06,4.656212512595396489e+06,3.287182655178698245e+06,-2.293413380556071773e-02,1.658123086068936658e+00,-1.110482947535542525e-03
-2.849785915417602286e+06,4.656211323668606579e+06,3.287183660199325532e+06,9.128776127874820012e-02,1.774915966542785162e+00,3.484875987415817639e-02
-2.849791491758416407e+06,4.656226027046910487e+06,3.287188589152926113e+06,6.632716494570826959e-02,1.888582040464230394e+00,4.809275857701968832e-02
-2.849790117018848192e+06,4.656215984604959376e+06,3.287196452485853806e+06,1.766446081934747725e-01,1.954586345080282284e+00,8.199477244281784538e-02
-2.849787389341574162e+06,4.656213779031158425e+06,3.287192992013464682e+06,-1.045742675002081096e-01,2.137981179433997347e+00,-8.928891883486232695e-02
-2.849783132560698316e+06,4.656223933581536636e+06,3.287195275089775212e+06,-1.917808053621602310e-02,2.218018517545365942e+00,-3.730278705030867087e-02
-2.849783222838370129e+06,4.656221616453215480e+06,3.287193465667852666e+06,3.976247961692386257e-02,2.260573711790915929e+00,-9.110845393823977997e-03
-2.849788920107447077e+06,4.656221452766699716e+06,3.287192056774021126e+06,9.789863174960979075e-03,2.291672753223519710e+00,5.664614905227584318e-02
-2.849784265533735044e+06,4.656219959690129384e+06,3.287184932344998699e+06,-1.658165052990615007e-03,2.448940672587634815e+00,7.557884370111822570e-02
-2.849781176064625382e+06,4.656208540402520448e+06,3.287195332199675031e+06,-6.373445435104214962e-02,2.571003626761383387e+00,6.816995780887553924e-02
-2.849789420010294300e+06,4.656208980723756365e+06,3.287170422189339064e+06,-2.120474443056174704e-02,2.767417682178967553e+00,-4.091383998547246104e-02
-2.849785479870438576e+06,4.656222210231229663e+06,3.287190503880373668e+06,-5.701064224187366025e-02,2.748688855555271093e+00,3.905115834448118911e-02
-2.849781732567381114e+06,4.656220089517657645e+06,3.287190767365679145e+06,-1.022988753730229815e-02,2.852698109535631854e+00,3.381432491871144003e-02
-2.849776181253159419e+06,4.656214505327608436e+06,3.287170879070493858e+06,-2.309845079957888875e-02,2.974431375233010932e+00,9.762250460011064057e-02
-2.849787758278759196e+06,4.656219141648416407e+06,3.287197769982844591e+06,-4.725394917053241800e-02,3.041036324989398576e+00,-1.227071042447091392e-02
-2.849790702926388476e+06,4.656226450618142262e+06,3.287187552487575449e+06,4.897928054003364284e-02,3.208275843898815705e+00,8.501854029811360680e-02
-2.849795391900158953e+06,4.656221165308055468e+06,3.287189710705301259e+06,1.303617545892122101e-02,3.202978634023506022e+00,6.564567948332249159e-02
-2.849790584141310304e+06,4.656223804878431372e+06,3.287183086302386131e+06,-1.495233847934185692e-02,3.447001328811823750e+00,-3.677495175150083395e-02
-2.849787535217617638e+06,4.656219682398727164e+06,3.287202249974740669e+06,-4.987035261484207976e-02,3.451172130744930122e+00,-1.551564477698659517e-01
-2.849779475858017802e+06,4.656208587887506932e+06,3.287196123174322769e+06,5.506221700976437344e-02,3.560993649175044684e+00,7.199388052548261197e-02
-2.849779679873355199e+06,4.656212184830119833e+06,3.287188028557848185e+06,1.313389891499631978e-01,3.673447538487077502e+00,6.248731944462631444e-02
-2.849782390704121441e+06,4.656220651270865463e+06,3.287186049630543683e+06,5.765269264814695815e-02,3.781638866045429648e+00,3.190705585700272240e-02
-2.849788189490248449e+06,4.656220744774620980e+06,3.287180610589244869e+06,-1.020163722029656245e-01,3.898010385483131834e+00,2.913637516573183706e-02
-2.849783301810796838e+06,4.656213581211633049e+06,3.287186599667914677e+06,2.356736278760220363e-02,3.990624780433650542e+00,1.350182108764777789e-01
-2.849793435865757056e+06,4.656230062648104504e+06,3.287192903929803055e+06,5.098590095607561518e-02,4.025509023682806387e+00,-1.682838821555472306e-02
-2.849779114092625678e+06,4.656225807925680652e+06,3.287189619910252746e+06,-3.552526877275083601e-03,4.230937540514136508e+00,1.125446911138125450e-02
-2.849786287970905658e+06,4.656222951618178748e+06,3.287179811307732482e+06,-7.224349191984275054e-02,4.222977158650084384e+00,2.711932669858782563e-02
-2.849788606225385796e+06,4.656222568877547979e+06,3.287191571784080006e+06,1.485410448795600885e-03,4.389666299200021271e+00,5.941217995469514485e-02
-2.849780694900345989e+06,4.656221012645991519e+06,3.287177495312306564e+06,8.228397284425882294e-03,4.472864559128670869e+00,3.538211072774018889e-02
-2.849781132554991171e+06,4.656231724726513959e+06,3.287194434892588295e+06,-3.282445796139296657e-02,4.620187353820880638e+00,-8.134339983107241601e-02
-2.849794869240196422e+06,4.656228788182769902e+06,3.287193026949558407e+06,-8.795755930847529852e-03,4.729538287051138212e+00,-2.025059375362640510e-02
-2.849789129932460841e+06,4.656235057661550120e+06,3.287203699861792382e+06,4.996860349186551392e-02,4.757773212077556657e+00,5.800155221762379881e-02
-2.849787701844799332e+06,4.656235707415887155e+06,3.287192773293820675e+06,3.021310475587212288e-02,4.864577478779936293e+00,-1.135040053296429083e-02
-2.849789765471176710e+06,4.656221353320482187e+06,3.287187583457448520e+06,-2.716932621166424922e-02,5.007555443259993133e+00,3.508366003032981767e-02
-2.849785651367682032e+06,4.656219295908113010e+06,3.287181494314127136e+06,2.217911733941501512e-02,4.983580478786163503e+00,-8.321325678250340863e-02
-2.849795724358226638e+06,4.656222833414769731e+06,3.287185609302028082e+06,-2.106561009434889178e-02,5.090367825955974368e+00,-1.115271842666105545e-01
-2.849783450880391989e+06,4.656235509797078557e+06,3.287188907038435806e+06,-2.670755835854245544e-02,5.266744370505475281e+00,-4.783890067756389058e-02
-2.849790354294615798e+06,4.656232142394967377e+06,3.287201581622558180e+06,-7.306066457420423710e-02,5.418226522438322590e+00,-8.039249684406478413e-02
-2.849785425480833277e+06,4.656233803091535345e+06,3.287187002510933671e+06,-4.700212774810922506e-02,5.451382043292960056e+00,2.584503812184930568e-03
-2.849783145824640524e+06,4.656235247813155875e+06,3.287190875057137106e+06,-1.543360945370946327e-02,5.573627993609564513e+00,4.709132275232660869e-02
-2.849788242010848131e+06,4.656233097158228047e+06,3.287196483861316927e+06,1.494482730830511488e-02,5.684922751121624707e+00,8.926530474348982197e-03
-2.849781895659164526e+06,4.656229569620489143e+06,3.287186377288626041e+06,7.202275727764165247e-02,5.791192733343057952e+00,-3.278718199124813076e-02
-2.849784359304212034e+06,4.656232703985905275e+06,3.287189438429446425e+06,-2.498346450364648599e-03,5.938312615434989894e+00,8.317649909051266430e-03
-2.849781464020315558e+06,4.656227400997044519e+06,3.287190815070318989e+06,-1.334906866451452678e-01,5.926282888663331860e+00,-9.124359194205855506e-02
-2.849781394620240666e+06,4.656235294432373717e+06,3.287192621334598865e+06,-1.487668375987264563e-02,6.051591136676743865e+00,-4.928825761271920895e-03
-2.849783820794188417e+06,4.656222562459823675e+06,3.287196208466313314e+06,-5.559139095428583532e-02,6.194356814548465984e+00,-1.744838053359769672e-02
-2.849784558437391650e+06,4.656241890974314883e+06,3.287199676886270754e+06,8.210465189928387031e-02,6.233449946451196766e+00,5.141481053638760623e-02
-2.849788699559360743e+06,4.656233710808678530e+06,3.287194714716771618e+06,1.828257772096758202e-02,6.404826564747310158e+00,5.480393228484986556e-02
-2.849783407195359468e+06,4.656234628894155845e+06,3.287183726535338443e+06,-1.157940231768105066e-02,6.453007898996691694e+00,3.214111148736841644e-02
-2.849791807244427502e+06,4.656234106566542760e+06,3.287191675998388790e+06,-2.778750178257333864e-02,6.627479284566492268e+00,5.344009451134156680e-02
-2.849785111142068170e+06,4.656229890008917078e+06,3.287178593822001014e+06,1.647491388259667705e-02,6.616529102411904617e+00,-3.594772836917486253e-02
-2.849787891465401277e+06,4.656241510803394020e+06,3.287194215517983306e+06,-8.880454154059054528e-02,6.825832284007608664e+00,3.348172541226678012e-02
-2.849785977348173503e+06,4.656238674108676612e+06,3.287192380737670697e+06,6.935676796693157620e-03,6.907175681227135655e+00,-6.269533317897534562e-03
-2.849788716800117865e+06,4.656233533911023289e+06,3.287192117350741290e+06,-3.655048490928233806e-02,6.982468821614217447e+00,1.778573556177283355e-02
-2.849790751566837542e+06,4.656246041954674758e+06,3.287185136481722817e+06,7.392722830345985555e-03,7.020326777997232703e+00,-1.038156113145962192e-02
-2.849798494078784715e+06,4.656244612495490350e+06,3.287186406239983160e+06,7.700249834757136314e-02,7.182136789028112922e+00,6.946380272806516876e-02
-2.849789037111017387e+06,4.656242584259798750e+06,3.287194141527676489e+06,8.854390009216842744e-03,7.236344137992574588e+00,8.846553549525758287e-03
