accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.084016823575235759e-02,-6.180340713848922127e-03,-9.793434139350249978e+00
-3.422420641730550880e-03,-7.377418820702014331e-03,-9.797685078312014184e+00
-4.937176312067095840e-03,-2.984850856688997891e-04,-9.798010390432734695e+00
-7.703056196518204279e-03,-2.011579763981127811e-03,-9.806269184294873043e+00
-2.357778713535564011e-03,-8.719163311571501498e-03,-9.785475456466038224e+00
4.790984875260469004e-03,5.918222734805999793e-03,-9.797215286360041020e+00
4.439760446861168788e-03,-1.904227778665230908e-03,-9.792586865768042159e+00
-3.464290398194371217e-03,8.357948927199293932e-04,-9.790378737658544495e+00
4.406893910626617783e-03,8.609915119595923112e-04,-9.786111735994534655e+00
1.541591101991017336e-03,-9.886956803851880155e-04,-9.784214138120733040e+00
6.604652992233651064e-03,-2.105331279758055046e-03,-9.789242157758041074e+00
1.172048394681463566e-02,1.817154709183232617e-03,-9.788676179235222818e+00
5.664872107034847615e-03,-3.758867125806194826e-03,-9.784825264786951138e+00
8.318474823157574402e-03,-2.128383362664024864e-03,-9.801042297475422771e+00
-4.129230053454181412e-03,4.225646739024222165e-05,-9.796675418514825040e+00
-6.729785505044078887e-03,-5.420116877819126412e-03,-9.809653669831121192e+00
1.582723170962132327e-03,1.799797393167532717e-03,-9.787189883296257165e+00
-3.438850790748643020e-03,-2.530985619767776949e-03,-9.797076300666370585e+00
-4.203391128306627374e-03,-3.531141149083981499e-03,-9.802906174274331974e+00
-9.269091753647472690e-03,3.860589680590559812e-03,-9.779957947500552251e+00
-2.779124304851640897e-03,-3.989239648713346388e-03,-9.798010045932331380e+00
-2.379550252025966310e-03,-1.558354872330006916e-03,-9.787341423444729571e+00
-1.533595258889147381e-04,-2.872116271066592428e-03,-9.780274538271125806e+00
3.496819948676910435e-03,1.455530372718304806e-03,-9.808960535509097411e+00
2.774599805711860066e-03,3.149600792045324522e-03,-9.796763502773545795e+00
-2.252057235252103405e-03,1.041299387841108232e-02,-9.795246066599702317e+00
7.573621698663398835e-04,5.237204113837443456e-03,-9.802612319461349699e+00
-4.355941430520445141e-03,-5.863217918551537344e-03,-9.798214547624249704e+00
3.464455937019429027e-03,-1.490454096789977072e-03,-9.806520332125430173e+00
-2.751010342150804022e-04,-2.827256471865471823e-03,-9.795669827611094505e+00
1.283218254334053156e-02,6.065713499507434901e-03,-9.790041825956429022e+00
4.221705171937512914e-03,1.904803965883449229e-03,-9.793261992212123346e+00
-7.589544218755270126e-03,-2.121553355789402261e-03,-9.796511091671826321e+00
2.347195885240170934e-03,-2.876428206056349385e-04,-9.799644527029483854e+00
3.101652654906440591e-03,7.479337334991151970e-03,-9.802541014927815155e+00
1.468161595848561062e-02,-4.602073815067865559e-03,-9.796147139719092678e+00
-4.742191076924780549e-03,-4.172014479672229466e-05,-9.793209174065152567e+00
5.399019816138566144e-03,-7.689529806693452558e-04,-9.810140993452055369e+00
5.441120892303810512e-03,3.117132910420331894e-03,-9.792566322035979098e+00
2.328296412028766239e-03,-6.776163822583471802e-03,-9.794282912901280724e+00
2.086716813599745262e-04,5.605712164108252703e-03,-9.804681669440789449e+00
2.037114314911321437e-03,-1.281290690581106438e-03,-9.794826417660507545e+00
-2.219982043701085837e-03,6.951566326561439951e-04,-9.798226805903029302e+00
-2.398736706477371666e-03,-3.352978252748904219e-03,-9.782579891840732955e+00
-3.811955859069719559e-03,1.036910904189475941e-03,-9.789921908004590279e+00
2.593952760662228581e-03,4.870859946649644910e-03,-9.810558816997634324e+00
-4.213054065577291792e-03,-7.144180717701658495e-03,-9.789595391063713237e+00
3.235677671484233839e-03,-3.808423964005568964e-03,-9.795223451829436101e+00
7.001991818284643981e-03,-1.803729108925046509e-03,-9.784917508958276500e+00
-7.899646576768932713e-03,-5.645842063234981362e-03,-9.800156798562904115e+00
-2.172298603638013297e-03,1.314869407174279947e-03,-9.793544190249253489e+00
-7.688182025113019305e-03,1.778934610258386386e-03,-9.793131661754651773e+00
1.038940678335033730e-04,-1.125917753644113846e-03,-9.804974788004590991e+00
9.003094406361588156e-04,2.115136216559065051e-03,-9.800489255464876592e+00
-2.943944196182293489e-03,1.937332269940564636e-03,-9.808569781833586632e+00
-3.208024779518178489e-04,-3.074921919693024853e-03,-9.791602762941172600e+00
3.301568652722315818e-03,1.616234490085304400e-03,-9.804986221709588889e+00
5.315587640764878746e-03,2.089476824673124327e-03,-9.781000516918457066e+00
9.274705081064995920e-04,6.311610325816090737e-03,-9.793664625300387172e+00
-9.063533638412446525e-03,-1.032030905606868068e-02,-9.797188172820270324e+00
-4.620221100086642843e-03,-1.360754805124513977e-03,-9.795248835132243315e+00
2.699647992314455763e-03,-4.057039304882902910e-03,-9.794817355141219650e+00
1.228491722977705222e-03,-2.616801208156305757e-03,-9.794210469653885198e+00
-8.099395252193559991e-03,-2.353476575294922123e-03,-9.789376264753720136e+00
3.409671666812415149e-03,-4.646437166203035499e-03,-9.796970083243810024e+00
-1.778628648870899916e-04,1.065931634294489325e-02,-9.800275178306199209e+00
7.671855054060277082e-03,3.425366749205925598e-03,-9.787405085515111125e+00
-4.764963437924311061e-03,4.892874131650000111e-03,-9.792427075897334632e+00
-3.060775185887492852e-03,8.800818129279767846e-04,-9.794587259858813511e+00
2.386970261658523818e-03,-4.599597731189608400e-03,-9.774035311683672234e+00
-1.185081094050529152e-02,1.442025075408041347e-03,-9.797116944656318438e+00
-5.188062498559849016e-03,-7.491582624551205560e-04,-9.785566094138161475e+00
-2.426654515681257555e-03,-8.598447021164077816e-03,-9.793662640865093749e+00
1.183992104475759671e-03,-3.154273206667588831e-03,-9.784356822814348931e+00
-8.040405566018819089e-03,-6.034678954639507986e-03,-9.804714800831161980e+00
-3.994601006584634281e-03,-3.300929316733154650e-03,-9.795928639556191087e+00
7.090341295423280461e-03,2.106640690263190691e-03,-9.790146897794020475e+00
-7.948176088551910535e-04,-5.839088459565659056e-03,-9.799480837454455084e+00
-7.415932946230029306e-03,-2.425746657617552319e-03,-9.797346541234668749e+00
-8.850924297467077043e-04,5.403357441242394310e-03,-9.786627329728549540e+00
-7.727817406979592928e-03,-1.291132351273098239e-03,-9.787914782574960171e+00
-9.840640820152205589e-04,2.336567343075218739e-03,-9.806101823022109087e+00
2.130392458752454476e-03,-8.922819114759253118e-04,-9.791133878191383033e+00
-1.440288239077103022e-03,-7.830693530351215750e-03,-9.794189029995141738e+00
-5.771154475593212943e-03,2.782125564435400638e-03,-9.801415295186554744e+00
7.851370457549527657e-03,5.545267575206061159e-03,-9.797637855207312896e+00
