ref_gps_x (m),ref_gps_y (m),ref_gps_z (m),ref_gps_vx (m/s),ref_gps_vy (m/s),ref_gps_vz (m/s)
-2.848417593250875361e+06,4.657599597941935062e+06,3.288575925463123247e+06,1.714999999999943441e+02,1.664999999999946567e+02,1.664999999999946567e+02
-2.848415878250875510e+06,4.657601262941935100e+06,3.288577590463122819e+06,1.715999999999943384e+02,1.665999999999946510e+02,1.665999999999946510e+02
-2.848414162250875495e+06,4.657602928941935301e+06,3.288579256463123020e+06,1.716999999999943327e+02,1.666999999999946453e+02,1.666999999999946453e+02
-2.848412445250875317e+06,4.657604595941934735e+06,3.288580923463122919e+06,1.717999999999943270e+02,1.667999999999946397e+02,1.667999999999946397e+02
-2.848410727250875439e+06,4.657606263941935264e+06,3.288582591463122983e+06,1.718999999999943213e+02,1.668999999999946340e+02,1.668999999999946340e+02
-2.848409008250875399e+06,4.657607932941935025e+06,3.288584260463123210e+06,1.719999999999943157e+02,1.669999999999946283e+02,1.669999999999946283e+02
-2.848407288250875194e+06,4.657609602941934951e+06,3.288585930463123135e+06,1.720999999999943100e+02,1.670999999999946226e+02,1.670999999999946226e+02
-2.848405567250875290e+06,4.657611273941935040e+06,3.288587601463123225e+06,1.721999999999943043e+02,1.671999999999946169e+02,1.671999999999946169e+02
-2.848403845250875223e+06,4.657612945941935293e+06,3.288589273463123012e+06,1.722999999999942986e+02,1.672999999999946112e+02,1.672999999999946112e+02
-2.848402122250875458e+06,4.657614618941934779e+06,3.288590946463122964e+06,1.723999999999942929e+02,1.673999999999946056e+02,1.673999999999946056e+02
-2.848400398250875063e+06,4.657616292941934429e+06,3.288592620463123079e+06,1.724999999999942872e+02,1.674999999999945999e+02,1.674999999999945999e+02
-2.848398673250875436e+06,4.657617967941935174e+06,3.288594295463122893e+06,1.725999999999942816e+02,1.675999999999945942e+02,1.675999999999945942e+02
-2.848396947250875179e+06,4.657619643941935152e+06,3.288595971463122871e+06,1.726999999999942759e+02,1.676999999999945885e+02,1.676999999999945885e+02
-2.848395220250875223e+06,4.657621320941935293e+06,3.288597648463123012e+06,1.727999999999942702e+02,1.677999999999945828e+02,1.677999999999945828e+02
-2.848393492250875104e+06,4.657622998941934668e+06,3.288599326463122852e+06,1.728999999999942645e+02,1.678999999999945771e+02,1.678999999999945771e+02
-2.848391763250875287e+06,4.657624677941935137e+06,3.288601005463122856e+06,1.729999999999942588e+02,1.679999999999945715e+02,1.679999999999945715e+02
-2.848390033250875305e+06,4.657626357941934839e+06,3.288602685463123024e+06,1.730999999999942531e+02,1.680999999999945658e+02,1.680999999999945658e+02
-2.848388302250875160e+06,4.657628038941934705e+06,3.288604366463122889e+06,1.731999999999942474e+02,1.681999999999945601e+02,1.681999999999945601e+02
-2.848386570250875317e+06,4.657629720941934735e+06,3.288606048463122919e+06,1.732999999999942418e+02,1.682999999999945544e+02,1.682999999999945544e+02
-2.848384837250875309e+06,4.657631403941934928e+06,3.288607731463123113e+06,1.733999999999942361e+02,1.683999999999945487e+02,1.683999999999945487e+02
-2.848383103250875138e+06,4.657633087941935286e+06,3.288609415463123005e+06,1.734999999999942304e+02,1.684999999999945430e+02,1.684999999999945430e+02
-2.848381368250875268e+06,4.657634772941934876e+06,3.288611100463123061e+06,1.735999999999942247e+02,1.685999999999945373e+02,1.685999999999945373e+02
-2.848379632250875235e+06,4.657636458941934630e+06,3.288612786463122815e+06,1.736999999999942190e+02,1.686999999999945317e+02,1.686999999999945317e+02
-2.848377895250875503e+06,4.657638145941934548e+06,3.288614473463123199e+06,1.737999999999942133e+02,1.687999999999945260e+02,1.687999999999945260e+02
-2.848376157250875141e+06,4.657639833941934630e+06,3.288616161463122815e+06,1.738999999999942077e+02,1.688999999999945203e+02,1.688999999999945203e+02
-2.848374418250875082e+06,4.657641522941934876e+06,3.288617850463123061e+06,1.739999999999942020e+02,1.689999999999945146e+02,1.689999999999945146e+02
-2.848372678250875324e+06,4.657643212941935286e+06,3.288619540463123005e+06,1.740999999999941963e+02,1.690999999999945089e+02,1.690999999999945089e+02
-2.848370937250875402e+06,4.657644903941934928e+06,3.288621231463123113e+06,1.741999999999941906e+02,1.691999999999945032e+02,1.691999999999945032e+02
-2.848369195250875317e+06,4.657646595941934735e+06,3.288622923463122919e+06,1.742999999999941849e+02,1.692999999999944976e+02,1.692999999999944976e+02
-2.848367452250875067e+06,4.657648288941934705e+06,3.288624616463122889e+06,1.743999999999941792e+02,1.693999999999944919e+02,1.693999999999944919e+02
-2.848365708250875119e+06,4.657649982941934839e+06,3.288626310463123024e+06,1.744999999999941735e+02,1.694999999999944862e+02,1.694999999999944862e+02
-2.848363963250875473e+06,4.657651677941935137e+06,3.288628005463122856e+06,1.745999999999941679e+02,1.695999999999944805e+02,1.695999999999944805e+02
-2.848362217250875197e+06,4.657653373941934668e+06,3.288629701463122852e+06,1.746999999999941622e+02,1.696999999999944748e+02,1.696999999999944748e+02
-2.848360470250875223e+06,4.657655070941935293e+06,3.288631398463123012e+06,1.747999999999941565e+02,1.697999999999944691e+02,1.697999999999944691e+02
-2.848358722250875086e+06,4.657656768941935152e+06,3.288633096463122871e+06,1.748999999999941508e+02,1.698999999999944635e+02,1.698999999999944635e+02
-2.848356973250875250e+06,4.657658467941935174e+06,3.288634795463122893e+06,1.749999999999941451e+02,1.699999999999944578e+02,1.699999999999944578e+02
-2.848355223250875250e+06,4.657660167941934429e+06,3.288636495463123079e+06,1.750999999999941394e+02,1.700999999999944521e+02,1.700999999999944521e+02
-2.848353472250875086e+06,4.657661868941934779e+06,3.288638196463122964e+06,1.751999999999941338e+02,1.701999999999944464e+02,1.701999999999944464e+02
-2.848351720250875223e+06,4.657663570941935293e+06,3.288639898463123012e+06,1.752999999999941281e+02,1.702999999999944407e+02,1.702999999999944407e+02
-2.848349967250875197e+06,4.657665273941935040e+06,3.288641601463123225e+06,1.753999999999941224e+02,1.703999999999944350e+02,1.703999999999944350e+02
-2.848348213250875473e+06,4.657666977941934951e+06,3.288643305463123135e+06,1.754999999999941167e+02,1.704999999999944293e+02,1.704999999999944293e+02
-2.848346458250875119e+06,4.657668682941935025e+06,3.288645010463123210e+06,1.755999999999941110e+02,1.705999999999944237e+02,1.705999999999944237e+02
-2.848344702250875067e+06,4.657670388941935264e+06,3.288646716463122983e+06,1.756999999999941053e+02,1.706999999999944180e+02,1.706999999999944180e+02
-2.848342945250875317e+06,4.657672095941934735e+06,3.288648423463122919e+06,1.757999999999940997e+02,1.707999999999944123e+02,1.707999999999944123e+02
-2.848341187250875402e+06,4.657673803941935301e+06,3.288650131463123020e+06,1.758999999999940940e+02,1.708999999999944066e+02,1.708999999999944066e+02
-2.848339428250875324e+06,4.657675512941935100e+06,3.288651840463122819e+06,1.759999999999940883e+02,1.709999999999944009e+02,1.709999999999944009e+02
-2.848337668250875082e+06,4.657677222941935062e+06,3.288653550463123247e+06,1.760999999999940826e+02,1.710999999999943952e+02,1.710999999999943952e+02
-2.848335907250875141e+06,4.657678933941935189e+06,3.288655261463122908e+06,1.761999999999940769e+02,1.711999999999943896e+02,1.711999999999943896e+02
-2.848334145250875503e+06,4.657680645941934548e+06,3.288656973463123199e+06,1.762999999999940712e+02,1.712999999999943839e+02,1.712999999999943839e+02
-2.848332382250875235e+06,4.657682358941935003e+06,3.288658686463123187e+06,1.763999999999940655e+02,1.713999999999943782e+02,1.713999999999943782e+02
-2.848330618250875268e+06,4.657684072941934690e+06,3.288660400463122874e+06,1.764999999999940599e+02,1.714999999999943725e+02,1.714999999999943725e+02
-2.848328853250875138e+06,4.657685787941934541e+06,3.288662115463123191e+06,1.765999999999940542e+02,1.715999999999943668e+02,1.715999999999943668e+02
-2.848327087250875309e+06,4.657687503941934556e+06,3.288663831463123206e+06,1.766999999999940485e+02,1.716999999999943611e+02,1.716999999999943611e+02
-2.848325320250875317e+06,4.657689220941934735e+06,3.288665548463122919e+06,1.767999999999940428e+02,1.717999999999943554e+02,1.717999999999943554e+02
-2.848323552250875160e+06,4.657690938941935077e+06,3.288667266463123262e+06,1.768999999999940371e+02,1.718999999999943498e+02,1.718999999999943498e+02
-2.848321783250875305e+06,4.657692657941934653e+06,3.288668985463122837e+06,1.769999999999940314e+02,1.719999999999943441e+02,1.719999999999943441e+02
-2.848320013250875287e+06,4.657694377941934392e+06,3.288670705463123042e+06,1.770999999999940258e+02,1.720999999999943384e+02,1.720999999999943384e+02
-2.848318242250875104e+06,4.657696098941935226e+06,3.288672426463122945e+06,1.771999999999940201e+02,1.721999999999943327e+02,1.721999999999943327e+02
-2.848316470250875223e+06,4.657697820941935293e+06,3.288674148463123012e+06,1.772999999999940144e+02,1.722999999999943270e+02,1.722999999999943270e+02
-2.848314697250875179e+06,4.657699543941934593e+06,3.288675871463123243e+06,1.773999999999940087e+02,1.723999999999943213e+02,1.723999999999943213e+02
-2.848312923250875436e+06,4.657701267941934988e+06,3.288677595463123173e+06,1.774999999999940030e+02,1.724999999999943157e+02,1.724999999999943157e+02
-2.848311148250875529e+06,4.657702992941934615e+06,3.288679320463123266e+06,1.775999999999939973e+02,1.725999999999943100e+02,1.725999999999943100e+02
-2.848309372250875458e+06,4.657704718941934407e+06,3.288681046463123057e+06,1.776999999999939917e+02,1.726999999999943043e+02,1.726999999999943043e+02
-2.848307595250875223e+06,4.657706445941935293e+06,3.288682773463123012e+06,1.777999999999939860e+02,1.727999999999942986e+02,1.727999999999942986e+02
-2.848305817250875290e+06,4.657708173941934481e+06,3.288684501463123132e+06,1.778999999999939803e+02,1.728999999999942929e+02,1.728999999999942929e+02
-2.848304038250875194e+06,4.657709902941934764e+06,3.288686230463122949e+06,1.779999999999939746e+02,1.729999999999942872e+02,1.729999999999942872e+02
-2.848302258250875399e+06,4.657711632941935211e+06,3.288687960463122930e+06,1.780999999999939689e+02,1.730999999999942816e+02,1.730999999999942816e+02
-2.848300477250875439e+06,4.657713363941934891e+06,3.288689691463123076e+06,1.781999999999939632e+02,1.731999999999942759e+02,1.731999999999942759e+02
-2.848298695250875317e+06,4.657715095941934735e+06,3.288691423463122919e+06,1.782999999999939575e+02,1.732999999999942702e+02,1.732999999999942702e+02
-2.848296912250875495e+06,4.657716828941934742e+06,3.288693156463122927e+06,1.783999999999939519e+02,1.733999999999942645e+02,1.733999999999942645e+02
-2.848295128250875510e+06,4.657718562941934913e+06,3.288694890463123098e+06,1.784999999999939462e+02,1.734999999999942588e+02,1.734999999999942588e+02
-2.848293343250875361e+06,4.657720297941935249e+06,3.288696625463122968e+06,1.785999999999939405e+02,1.735999999999942531e+02,1.735999999999942531e+02
-2.848291557250875514e+06,4.657722033941934817e+06,3.288698361463123001e+06,1.786999999999939348e+02,1.736999999999942474e+02,1.736999999999942474e+02
-2.848289770250875503e+06,4.657723770941934548e+06,3.288700098463123199e+06,1.787999999999939291e+02,1.737999999999942418e+02,1.737999999999942418e+02
-2.848287982250875328e+06,4.657725508941934444e+06,3.288701836463123094e+06,1.788999999999939234e+02,1.738999999999942361e+02,1.738999999999942361e+02
-2.848286193250875454e+06,4.657727247941934504e+06,3.288703575463123154e+06,1.789999999999939178e+02,1.739999999999942304e+02,1.739999999999942304e+02
-2.848284403250875417e+06,4.657728987941934727e+06,3.288705315463122912e+06,1.790999999999939121e+02,1.740999999999942247e+02,1.740999999999942247e+02
-2.848282612250875216e+06,4.657730728941935115e+06,3.288707056463122834e+06,1.791999999999939064e+02,1.741999999999942190e+02,1.741999999999942190e+02
-2.848280820250875317e+06,4.657732470941934735e+06,3.288708798463122919e+06,1.792999999999939007e+02,1.742999999999942133e+02,1.742999999999942133e+02
-2.848279027250875253e+06,4.657734213941934519e+06,3.288710541463123169e+06,1.793999999999938950e+02,1.743999999999942077e+02,1.743999999999942077e+02
-2.848277233250875492e+06,4.657735957941934466e+06,3.288712285463123117e+06,1.794999999999938893e+02,1.744999999999942020e+02,1.744999999999942020e+02
-2.848275438250875100e+06,4.657737702941934578e+06,3.288714030463123228e+06,1.795999999999938836e+02,1.745999999999941963e+02,1.745999999999941963e+02
-2.848273642250875477e+06,4.657739448941934854e+06,3.288715776463123038e+06,1.796999999999938780e+02,1.746999999999941906e+02,1.746999999999941906e+02
-2.848271845250875223e+06,4.657741195941935293e+06,3.288717523463123012e+06,1.797999999999938723e+02,1.747999999999941849e+02,1.747999999999941849e+02
-2.848270047250875272e+06,4.657742943941934966e+06,3.288719271463123150e+06,1.798999999999938666e+02,1.748999999999941792e+02,1.748999999999941792e+02
-2.848268248250875156e+06,4.657744692941934802e+06,3.288721020463122986e+06,1.799999999999938609e+02,1.749999999999941735e+02,1.749999999999941735e+02
-2.848266448250875343e+06,4.657746442941934802e+06,3.288722770463122986e+06,1.800999999999938552e+02,1.750999999999941679e+02,1.750999999999941679e+02
-2.848264647250875365e+06,4.657748193941934966e+06,3.288724521463123150e+06,1.801999999999938495e+02,1.751999999999941622e+02,1.751999999999941622e+02
-2.848262845250875223e+06,4.657749945941935293e+06,3.288726273463123012e+06,1.802999999999938439e+02,1.752999999999941565e+02,1.752999999999941565e+02
-2.848261042250875384e+06,4.657751698941934854e+06,3.288728026463123038e+06,1.803999999999938382e+02,1.753999999999941508e+02,1.753999999999941508e+02
-2.848259238250875380e+06,4.657753452941934578e+06,3.288729780463123228e+06,1.804999999999938325e+02,1.754999999999941451e+02,1.754999999999941451e+02
-2.848257433250875212e+06,4.657755207941934466e+06,3.288731535463123117e+06,1.805999999999938268e+02,1.755999999999941394e+02,1.755999999999941394e+02
-2.848255627250875346e+06,4.657756963941934519e+06,3.288733291463123169e+06,1.806999999999938211e+02,1.756999999999941338e+02,1.756999999999941338e+02
-2.848253820250875317e+06,4.657758720941934735e+06,3.288735048463122919e+06,1.807999999999938154e+02,1.757999999999941281e+02,1.757999999999941281e+02
-2.848252012250875123e+06,4.657760478941935115e+06,3.288736806463122834e+06,1.808999999999938098e+02,1.758999999999941224e+02,1.758999999999941224e+02
-2.848250203250875231e+06,4.657762237941934727e+06,3.288738565463122912e+06,1.809999999999938041e+02,1.759999999999941167e+02,1.759999999999941167e+02
-2.848248393250875175e+06,4.657763997941934504e+06,3.288740325463123154e+06,1.810999999999937984e+02,1.760999999999941110e+02,1.760999999999941110e+02
-2.848246582250875421e+06,4.657765758941934444e+06,3.288742086463123094e+06,1.811999999999937927e+02,1.761999999999941053e+02,1.761999999999941053e+02
-2.848244770250875503e+06,4.657767520941934548e+06,3.288743848463123199e+06,1.812999999999937870e+02,1.762999999999940997e+02,1.762999999999940997e+02
-2.848242957250875421e+06,4.657769283941934817e+06,3.288745611463123001e+06,1.813999999999937813e+02,1.763999999999940940e+02,1.763999999999940940e+02
-2.848241143250875175e+06,4.657771047941935249e+06,3.288747375463122968e+06,1.814999999999937756e+02,1.764999999999940883e+02,1.764999999999940883e+02
-2.848239328250875231e+06,4.657772812941934913e+06,3.288749140463123098e+06,1.815999999999937700e+02,1.765999999999940826e+02,1.765999999999940826e+02
-2.848237512250875123e+06,4.657774578941934742e+06,3.288750906463122927e+06,1.816999999999937643e+02,1.766999999999940769e+02,1.766999999999940769e+02
-2.848235695250875317e+06,4.657776345941934735e+06,3.288752673463122919e+06,1.817999999999937586e+02,1.767999999999940712e+02,1.767999999999940712e+02
-2.848233877250875346e+06,4.657778113941934891e+06,3.288754441463123076e+06,1.818999999999937529e+02,1.768999999999940655e+02,1.768999999999940655e+02
-2.848232058250875212e+06,4.657779882941935211e+06,3.288756210463122930e+06,1.819999999999937472e+02,1.769999999999940599e+02,1.769999999999940599e+02
-2.848230238250875380e+06,4.657781652941934764e+06,3.288757980463122949e+06,1.820999999999937415e+02,1.770999999999940542e+02,1.770999999999940542e+02
-2.848228417250875384e+06,4.657783423941934481e+06,3.288759751463123132e+06,1.821999999999937359e+02,1.771999999999940485e+02,1.771999999999940485e+02
-2.848226595250875223e+06,4.657785195941935293e+06,3.288761523463123012e+06,1.822999999999937302e+02,1.772999999999940428e+02,1.772999999999940428e+02
-2.848224772250875365e+06,4.657786968941934407e+06,3.288763296463123057e+06,1.823999999999937245e+02,1.773999999999940371e+02,1.773999999999940371e+02
-2.848222948250875343e+06,4.657788742941934615e+06,3.288765070463122800e+06,1.824999999999937188e+02,1.774999999999940314e+02,1.774999999999940314e+02
-2.848221123250875156e+06,4.657790517941934988e+06,3.288766845463123173e+06,1.825999999999937131e+02,1.775999999999940258e+02,1.775999999999940258e+02
-2.848219297250875272e+06,4.657792293941934593e+06,3.288768621463123243e+06,1.826999999999937074e+02,1.776999999999940201e+02,1.776999999999940201e+02
-2.848217470250875223e+06,4.657794070941935293e+06,3.288770398463123012e+06,1.827999999999937017e+02,1.777999999999940144e+02,1.777999999999940144e+02
-2.848215642250875477e+06,4.657795848941935226e+06,3.288772176463122945e+06,1.828999999999936961e+02,1.778999999999940087e+02,1.778999999999940087e+02
-2.848213813250875100e+06,4.657797627941934392e+06,3.288773955463123042e+06,1.829999999999936904e+02,1.779999999999940030e+02,1.779999999999940030e+02
-2.848211983250875492e+06,4.657799407941934653e+06,3.288775735463122837e+06,1.830999999999936847e+02,1.780999999999939973e+02,1.780999999999939973e+02
-2.848210152250875253e+06,4.657801188941935077e+06,3.288777516463123262e+06,1.831999999999936790e+02,1.781999999999939917e+02,1.781999999999939917e+02
-2.848208320250875317e+06,4.657802970941934735e+06,3.288779298463122919e+06,1.832999999999936733e+02,1.782999999999939860e+02,1.782999999999939860e+02
-2.848206487250875216e+06,4.657804753941934556e+06,3.288781081463123206e+06,1.833999999999936676e+02,1.783999999999939803e+02,1.783999999999939803e+02
-2.848204653250875417e+06,4.657806537941934541e+06,3.288782865463123191e+06,1.834999999999936620e+02,1.784999999999939746e+02,1.784999999999939746e+02
-2.848202818250875454e+06,4.657808322941934690e+06,3.288784650463122874e+06,1.835999999999936563e+02,1.785999999999939689e+02,1.785999999999939689e+02
-2.848200982250875328e+06,4.657810108941935003e+06,3.288786436463123187e+06,1.836999999999936506e+02,1.786999999999939632e+02,1.786999999999939632e+02
-2.848199145250875503e+06,4.657811895941934548e+06,3.288788223463123199e+06,1.837999999999936449e+02,1.787999999999939575e+02,1.787999999999939575e+02
-2.848197307250875514e+06,4.657813683941935189e+06,3.288790011463122908e+06,1.838999999999936392e+02,1.788999999999939519e+02,1.788999999999939519e+02
-2.848195468250875361e+06,4.657815472941935062e+06,3.288791800463123247e+06,1.839999999999936335e+02,1.789999999999939462e+02,1.789999999999939462e+02
-2.848193628250875510e+06,4.657817262941935100e+06,3.288793590463122819e+06,1.840999999999936279e+02,1.790999999999939405e+02,1.790999999999939405e+02
-2.848191787250875495e+06,4.657819053941935301e+06,3.288795381463123020e+06,1.841999999999936222e+02,1.791999999999939348e+02,1.791999999999939348e+02
-2.848189945250875317e+06,4.657820845941934735e+06,3.288797173463122919e+06,1.842999999999936165e+02,1.792999999999939291e+02,1.792999999999939291e+02
-2.848188102250875439e+06,4.657822638941935264e+06,3.288798966463122983e+06,1.843999999999936108e+02,1.793999999999939234e+02,1.793999999999939234e+02
-2.848186258250875399e+06,4.657824432941935025e+06,3.288800760463123210e+06,1.844999999999936051e+02,1.794999999999939178e+02,1.794999999999939178e+02
-2.848184413250875194e+06,4.657826227941934951e+06,3.288802555463123135e+06,1.845999999999935994e+02,1.795999999999939121e+02,1.795999999999939121e+02
-2.848182567250875290e+06,4.657828023941935040e+06,3.288804351463123225e+06,1.846999999999935937e+02,1.796999999999939064e+02,1.796999999999939064e+02
-2.848180720250875223e+06,4.657829820941935293e+06,3.288806148463123012e+06,1.847999999999935881e+02,1.797999999999939007e+02,1.797999999999939007e+02
-2.848178872250875458e+06,4.657831618941934779e+06,3.288807946463122964e+06,1.848999999999935824e+02,1.798999999999938950e+02,1.798999999999938950e+02
-2.848177023250875529e+06,4.657833417941934429e+06,3.288809745463123079e+06,1.849999999999935767e+02,1.799999999999938893e+02,1.799999999999938893e+02
-2.848175173250875436e+06,4.657835217941935174e+06,3.288811545463122893e+06,1.850999999999935710e+02,1.800999999999938836e+02,1.800999999999938836e+02
-2.848173322250875179e+06,4.657837018941935152e+06,3.288813346463122871e+06,1.851999999999935653e+02,1.801999999999938780e+02,1.801999999999938780e+02
-2.848171470250875223e+06,4.657838820941935293e+06,3.288815148463123012e+06,1.852999999999935596e+02,1.802999999999938723e+02,1.802999999999938723e+02
-2.848169617250875104e+06,4.657840623941934668e+06,3.288816951463122852e+06,1.853999999999935540e+02,1.803999999999938666e+02,1.803999999999938666e+02
-2.848167763250875287e+06,4.657842427941935137e+06,3.288818755463122856e+06,1.854999999999935483e+02,1.804999999999938609e+02,1.804999999999938609e+02
-2.848165908250875305e+06,4.657844232941934839e+06,3.288820560463123024e+06,1.855999999999935426e+02,1.805999999999938552e+02,1.805999999999938552e+02
-2.848164052250875160e+06,4.657846038941934705e+06,3.288822366463122889e+06,1.856999999999935369e+02,1.806999999999938495e+02,1.806999999999938495e+02
-2.848162195250875317e+06,4.657847845941934735e+06,3.288824173463122919e+06,1.857999999999935312e+02,1.807999999999938439e+02,1.807999999999938439e+02
-2.848160337250875309e+06,4.657849653941934928e+06,3.288825981463123113e+06,1.858999999999935255e+02,1.808999999999938382e+02,1.808999999999938382e+02
-2.848158478250875138e+06,4.657851462941935286e+06,3.288827790463123005e+06,1.859999999999935199e+02,1.809999999999938325e+02,1.809999999999938325e+02
-2.848156618250875268e+06,4.657853272941934876e+06,3.288829600463123061e+06,1.860999999999935142e+02,1.810999999999938268e+02,1.810999999999938268e+02
-2.848154757250875235e+06,4.657855083941934630e+06,3.288831411463122815e+06,1.861999999999935085e+02,1.811999999999938211e+02,1.811999999999938211e+02
-2.848152895250875503e+06,4.657856895941934548e+06,3.288833223463123199e+06,1.862999999999935028e+02,1.812999999999938154e+02,1.812999999999938154e+02
-2.848151032250875141e+06,4.657858708941934630e+06,3.288835036463122815e+06,1.863999999999934971e+02,1.813999999999938098e+02,1.813999999999938098e+02
-2.848149168250875082e+06,4.657860522941934876e+06,3.288836850463123061e+06,1.864999999999934914e+02,1.814999999999938041e+02,1.814999999999938041e+02
-2.848147303250875324e+06,4.657862337941935286e+06,3.288838665463123005e+06,1.865999999999934857e+02,1.815999999999937984e+02,1.815999999999937984e+02
-2.848145437250875402e+06,4.657864153941934928e+06,3.288840481463123113e+06,1.866999999999934801e+02,1.816999999999937927e+02,1.816999999999937927e+02
-2.848143570250875317e+06,4.657865970941934735e+06,3.288842298463122919e+06,1.867999999999934744e+02,1.817999999999937870e+02,1.817999999999937870e+02
-2.848141702250875533e+06,4.657867788941934705e+06,3.288844116463122889e+06,1.868999999999934687e+02,1.818999999999937813e+02,1.818999999999937813e+02
-2.848139833250875119e+06,4.657869607941934839e+06,3.288845935463123024e+06,1.869999999999934630e+02,1.819999999999937756e+02,1.819999999999937756e+02
-2.848137963250875473e+06,4.657871427941935137e+06,3.288847755463122856e+06,1.870999999999934573e+02,1.820999999999937700e+02,1.820999999999937700e+02
-2.848136092250875197e+06,4.657873248941934668e+06,3.288849576463122852e+06,1.871999999999934516e+02,1.821999999999937643e+02,1.821999999999937643e+02
-2.848134220250875223e+06,4.657875070941935293e+06,3.288851398463123012e+06,1.872999999999934460e+02,1.822999999999937586e+02,1.822999999999937586e+02
-2.848132347250875086e+06,4.657876893941935152e+06,3.288853221463122871e+06,1.873999999999934403e+02,1.823999999999937529e+02,1.823999999999937529e+02
-2.848130473250875250e+06,4.657878717941935174e+06,3.288855045463122893e+06,1.874999999999934346e+02,1.824999999999937472e+02,1.824999999999937472e+02
-2.848128598250875250e+06,4.657880542941934429e+06,3.288856870463123079e+06,1.875999999999934289e+02,1.825999999999937415e+02,1.825999999999937415e+02
-2.848126722250875086e+06,4.657882368941934779e+06,3.288858696463122964e+06,1.876999999999934232e+02,1.826999999999937359e+02,1.826999999999937359e+02
-2.848124845250875223e+06,4.657884195941935293e+06,3.288860523463123012e+06,1.877999999999934175e+02,1.827999999999937302e+02,1.827999999999937302e+02
-2.848122967250875197e+06,4.657886023941935040e+06,3.288862351463123225e+06,1.878999999999934118e+02,1.828999999999937245e+02,1.828999999999937245e+02
-2.848121088250875473e+06,4.657887852941934951e+06,3.288864180463123135e+06,1.879999999999934062e+02,1.829999999999937188e+02,1.829999999999937188e+02
-2.848119208250875119e+06,4.657889682941935025e+06,3.288866010463123210e+06,1.880999999999934005e+02,1.830999999999937131e+02,1.830999999999937131e+02
-2.848117327250875533e+06,4.657891513941935264e+06,3.288867841463122983e+06,1.881999999999933948e+02,1.831999999999937074e+02,1.831999999999937074e+02
-2.848115445250875317e+06,4.657893345941934735e+06,3.288869673463122919e+06,1.882999999999933891e+02,1.832999999999937017e+02,1.832999999999937017e+02
-2.848113562250875402e+06,4.657895178941935301e+06,3.288871506463123020e+06,1.883999999999933834e+02,1.833999999999936961e+02,1.833999999999936961e+02
-2.848111678250875324e+06,4.657897012941935100e+06,3.288873340463122819e+06,1.884999999999933777e+02,1.834999999999936904e+02,1.834999999999936904e+02
-2.848109793250875082e+06,4.657898847941935062e+06,3.288875175463123247e+06,1.885999999999933721e+02,1.835999999999936847e+02,1.835999999999936847e+02
-2.848107907250875141e+06,4.657900683941935189e+06,3.288877011463122908e+06,1.886999999999933664e+02,1.836999999999936790e+02,1.836999999999936790e+02
-2.848106020250875503e+06,4.657902520941934548e+06,3.288878848463123199e+06,1.887999999999933607e+02,1.837999999999936733e+02,1.837999999999936733e+02
-2.848104132250875235e+06,4.657904358941935003e+06,3.288880686463123187e+06,1.888999999999933550e+02,1.838999999999936676e+02,1.838999999999936676e+02
-2.848102243250875268e+06,4.657906197941934690e+06,3.288882525463122874e+06,1.889999999999933493e+02,1.839999999999936620e+02,1.839999999999936620e+02
-2.848100353250875138e+06,4.657908037941934541e+06,3.288884365463123191e+06,1.890999999999933436e+02,1.840999999999936563e+02,1.840999999999936563e+02
-2.848098462250875309e+06,4.657909878941934556e+06,3.288886206463123206e+06,1.891999999999933380e+02,1.841999999999936506e+02,1.841999999999936506e+02
-2.848096570250875317e+06,4.657911720941934735e+06,3.288888048463122919e+06,1.892999999999933323e+02,1.842999999999936449e+02,1.842999999999936449e+02
-2.848094677250875160e+06,4.657913563941935077e+06,3.288889891463122796e+06,1.893999999999933266e+02,1.843999999999936392e+02,1.843999999999936392e+02
-2.848092783250875305e+06,4.657915407941934653e+06,3.288891735463122837e+06,1.894999999999933209e+02,1.844999999999936335e+02,1.844999999999936335e+02
-2.848090888250875287e+06,4.657917252941934392e+06,3.288893580463123042e+06,1.895999999999933152e+02,1.845999999999936279e+02,1.845999999999936279e+02
-2.848088992250875104e+06,4.657919098941935226e+06,3.288895426463122945e+06,1.896999999999933095e+02,1.846999999999936222e+02,1.846999999999936222e+02
-2.848087095250875223e+06,4.657920945941935293e+06,3.288897273463123012e+06,1.897999999999933038e+02,1.847999999999936165e+02,1.847999999999936165e+02
-2.848085197250875179e+06,4.657922793941934593e+06,3.288899121463123243e+06,1.898999999999932982e+02,1.848999999999936108e+02,1.848999999999936108e+02
-2.848083298250875436e+06,4.657924642941934988e+06,3.288900970463123173e+06,1.899999999999932925e+02,1.849999999999936051e+02,1.849999999999936051e+02
-2.848081398250875529e+06,4.657926492941934615e+06,3.288902820463122800e+06,1.900999999999932868e+02,1.850999999999935994e+02,1.850999999999935994e+02
-2.848079497250875458e+06,4.657928343941934407e+06,3.288904671463123057e+06,1.901999999999932811e+02,1.851999999999935937e+02,1.851999999999935937e+02
-2.848077595250875223e+06,4.657930195941935293e+06,3.288906523463123012e+06,1.902999999999932754e+02,1.852999999999935881e+02,1.852999999999935881e+02
-2.848075692250875290e+06,4.657932048941934481e+06,3.288908376463123132e+06,1.903999999999932697e+02,1.853999999999935824e+02,1.853999999999935824e+02
