ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.849868820250885095e+06,4.656224470941924490e+06,3.287200798463113140e+06
-2.849868627250884194e+06,4.656224613941925578e+06,3.287200941463114228e+06
-2.849868433250883128e+06,4.656224757941926830e+06,3.287201085463115014e+06
-2.849868238250882365e+06,4.656224902941927314e+06,3.287201230463115964e+06
-2.849868042250881903e+06,4.656225048941927962e+06,3.287201376463116612e+06
-2.849867845250881277e+06,4.656225195941928774e+06,3.287201523463116959e+06
-2.849867647250880487e+06,4.656225343941929750e+06,3.287201671463117935e+06
-2.849867448250879999e+06,4.656225492941929959e+06,3.287201820463118143e+06
-2.849867248250879347e+06,4.656225642941930331e+06,3.287201970463118982e+06
-2.849867047250878997e+06,4.656225793941930868e+06,3.287202121463119052e+06
-2.849866845250878949e+06,4.656225945941931568e+06,3.287202273463119753e+06
-2.849866642250878271e+06,4.656226098941931501e+06,3.287202426463120151e+06
-2.849866438250877894e+06,4.656226252941931598e+06,3.287202580463120248e+06
-2.849866233250877820e+06,4.656226407941932790e+06,3.287202735463120509e+06
-2.849866027250877582e+06,4.656226563941932283e+06,3.287202891463120934e+06
-2.849865820250877179e+06,4.656226720941932872e+06,3.287203048463121057e+06
-2.849865612250877079e+06,4.656226878941932693e+06,3.287203206463121343e+06
-2.849865403250876814e+06,4.656227037941933610e+06,3.287203365463121329e+06
-2.849865193250876851e+06,4.656227197941933759e+06,3.287203525463121478e+06
-2.849864982250876725e+06,4.656227358941933140e+06,3.287203686463121790e+06
-2.849864770250876434e+06,4.656227520941933617e+06,3.287203848463121802e+06
-2.849864557250876445e+06,4.656227683941933326e+06,3.287204011463121977e+06
-2.849864343250876293e+06,4.656227847941934131e+06,3.287204175463121850e+06
-2.849864128250875976e+06,4.656228012941934168e+06,3.287204340463122353e+06
-2.849863912250875961e+06,4.656228178941934370e+06,3.287204506463122088e+06
-2.849863695250875782e+06,4.656228345941933803e+06,3.287204673463122454e+06
-2.849863477250875905e+06,4.656228513941934332e+06,3.287204841463122517e+06
-2.849863258250875864e+06,4.656228682941934094e+06,3.287205010463122278e+06
-2.849863038250875659e+06,4.656228852941934019e+06,3.287205180463122670e+06
-2.849862817250875756e+06,4.656229023941934109e+06,3.287205351463122759e+06
-2.849862595250875689e+06,4.656229195941934362e+06,3.287205523463122547e+06
-2.849862372250875458e+06,4.656229368941934779e+06,3.287205696463122498e+06
-2.849862148250875529e+06,4.656229542941934429e+06,3.287205870463122614e+06
-2.849861923250875436e+06,4.656229717941934243e+06,3.287206045463122893e+06
-2.849861697250875644e+06,4.656229893941934220e+06,3.287206221463122871e+06
-2.849861470250875689e+06,4.656230070941934362e+06,3.287206398463123012e+06
-2.849861242250875570e+06,4.656230248941934668e+06,3.287206576463122852e+06
-2.849861013250875287e+06,4.656230427941935137e+06,3.287206755463122856e+06
-2.849860783250875305e+06,4.656230607941934839e+06,3.287206935463123024e+06
-2.849860552250875626e+06,4.656230788941934705e+06,3.287207116463122889e+06
-2.849860320250875317e+06,4.656230970941934735e+06,3.287207298463122919e+06
-2.849860087250875309e+06,4.656231153941934928e+06,3.287207481463123113e+06
-2.849859853250875603e+06,4.656231337941934355e+06,3.287207665463123005e+06
-2.849859618250875268e+06,4.656231522941934876e+06,3.287207850463123061e+06
-2.849859382250875235e+06,4.656231708941934630e+06,3.287208036463122815e+06
-2.849859145250875503e+06,4.656231895941934548e+06,3.287208223463123199e+06
-2.849858907250875141e+06,4.656232083941934630e+06,3.287208411463122815e+06
-2.849858668250875548e+06,4.656232272941934876e+06,3.287208600463123061e+06
-2.849858428250875324e+06,4.656232462941934355e+06,3.287208790463123005e+06
-2.849858187250875402e+06,4.656232653941934928e+06,3.287208981463123113e+06
-2.849857945250875317e+06,4.656232845941934735e+06,3.287209173463122919e+06
-2.849857702250875533e+06,4.656233038941934705e+06,3.287209366463122889e+06
-2.849857458250875119e+06,4.656233232941934839e+06,3.287209560463123024e+06
-2.849857213250875473e+06,4.656233427941935137e+06,3.287209755463122856e+06
-2.849856967250875197e+06,4.656233623941934668e+06,3.287209951463122852e+06
-2.849856720250875223e+06,4.656233820941935293e+06,3.287210148463123012e+06
-2.849856472250875086e+06,4.656234018941935152e+06,3.287210346463122871e+06
-2.849856223250875250e+06,4.656234217941935174e+06,3.287210545463122893e+06
-2.849855973250875250e+06,4.656234417941934429e+06,3.287210745463123079e+06
-2.849855722250875086e+06,4.656234618941934779e+06,3.287210946463122964e+06
-2.849855470250875223e+06,4.656234820941935293e+06,3.287211148463123012e+06
-2.849855217250875197e+06,4.656235023941935040e+06,3.287211351463123225e+06
-2.849854963250875473e+06,4.656235227941934951e+06,3.287211555463123135e+06
-2.849854708250875119e+06,4.656235432941935025e+06,3.287211760463123210e+06
-2.849854452250875067e+06,4.656235638941935264e+06,3.287211966463122983e+06
-2.849854195250875317e+06,4.656235845941934735e+06,3.287212173463122919e+06
-2.849853937250875402e+06,4.656236053941935301e+06,3.287212381463123020e+06
-2.849853678250875324e+06,4.656236262941935100e+06,3.287212590463123284e+06
-2.849853418250875082e+06,4.656236472941935062e+06,3.287212800463123247e+06
-2.849853157250875141e+06,4.656236683941935189e+06,3.287213011463122908e+06
-2.849852895250875503e+06,4.656236895941934548e+06,3.287213223463123199e+06
-2.849852632250875235e+06,4.656237108941935003e+06,3.287213436463123187e+06
-2.849852368250875268e+06,4.656237322941934690e+06,3.287213650463122874e+06
-2.849852103250875138e+06,4.656237537941934541e+06,3.287213865463123191e+06
-2.849851837250875309e+06,4.656237753941934556e+06,3.287214081463123206e+06
-2.849851570250875317e+06,4.656237970941934735e+06,3.287214298463122919e+06
-2.849851302250875160e+06,4.656238188941935077e+06,3.287214516463123262e+06
-2.849851033250875305e+06,4.656238407941934653e+06,3.287214735463122837e+06
-2.849850763250875287e+06,4.656238627941935323e+06,3.287214955463123042e+06
-2.849850492250875104e+06,4.656238848941935226e+06,3.287215176463122945e+06
-2.849850220250875223e+06,4.656239070941935293e+06,3.287215398463123012e+06
-2.849849947250875179e+06,4.656239293941934593e+06,3.287215621463123243e+06
-2.849849673250875436e+06,4.656239517941934988e+06,3.287215845463123173e+06
-2.849849398250875063e+06,4.656239742941934615e+06,3.287216070463123266e+06
-2.849849122250875458e+06,4.656239968941935338e+06,3.287216296463123057e+06
-2.849848845250875223e+06,4.656240195941935293e+06,3.287216523463123012e+06
-2.849848567250875290e+06,4.656240423941934481e+06,3.287216751463123132e+06
-2.849848288250875194e+06,4.656240652941934764e+06,3.287216980463122949e+06
-2.849848008250875399e+06,4.656240882941935211e+06,3.287217210463122930e+06
-2.849847727250875439e+06,4.656241113941934891e+06,3.287217441463123076e+06
-2.849847445250875317e+06,4.656241345941934735e+06,3.287217673463122919e+06
-2.849847162250875495e+06,4.656241578941934742e+06,3.287217906463122927e+06
-2.849846878250875045e+06,4.656241812941934913e+06,3.287218140463123098e+06
-2.849846593250875361e+06,4.656242047941935249e+06,3.287218375463122968e+06
-2.849846307250875048e+06,4.656242283941934817e+06,3.287218611463123001e+06
-2.849846020250875037e+06,4.656242520941934548e+06,3.287218848463123199e+06
-2.849845732250875328e+06,4.656242758941934444e+06,3.287219086463123094e+06
-2.849845443250875454e+06,4.656242997941934504e+06,3.287219325463123154e+06
-2.849845153250875417e+06,4.656243237941934727e+06,3.287219565463122912e+06
-2.849844862250875216e+06,4.656243478941935115e+06,3.287219806463122834e+06
-2.849844570250875317e+06,4.656243720941934735e+06,3.287220048463122919e+06
-2.849844277250875253e+06,4.656243963941934519e+06,3.287220291463123169e+06
-2.849843983250875492e+06,4.656244207941934466e+06,3.287220535463123117e+06
-2.849843688250875100e+06,4.656244452941934578e+06,3.287220780463123228e+06
-2.849843392250875477e+06,4.656244698941934854e+06,3.287221026463123038e+06
-2.849843095250875223e+06,4.656244945941935293e+06,3.287221273463123012e+06
-2.849842797250875272e+06,4.656245193941934966e+06,3.287221521463123150e+06
-2.849842498250875156e+06,4.656245442941934802e+06,3.287221770463122986e+06
-2.849842198250875343e+06,4.656245692941934802e+06,3.287222020463122986e+06
-2.849841897250875365e+06,4.656245943941934966e+06,3.287222271463123150e+06
-2.849841595250875223e+06,4.656246195941935293e+06,3.287222523463123012e+06
-2.849841292250875384e+06,4.656246448941934854e+06,3.287222776463123038e+06
-2.849840988250875380e+06,4.656246702941934578e+06,3.287223030463123228e+06
-2.849840683250875212e+06,4.656246957941934466e+06,3.287223285463123117e+06
-2.849840377250875346e+06,4.656247213941934519e+06,3.287223541463123169e+06
-2.849840070250875317e+06,4.656247470941934735e+06,3.287223798463122919e+06
-2.849839762250875123e+06,4.656247728941935115e+06,3.287224056463122834e+06
-2.849839453250875231e+06,4.656247987941934727e+06,3.287224315463122912e+06
-2.849839143250875175e+06,4.656248247941934504e+06,3.287224575463123154e+06
-2.849838832250875421e+06,4.656248508941934444e+06,3.287224836463123094e+06
-2.849838520250875037e+06,4.656248770941934548e+06,3.287225098463123199e+06
-2.849838207250875421e+06,4.656249033941934817e+06,3.287225361463123001e+06
-2.849837893250875175e+06,4.656249297941935249e+06,3.287225625463122968e+06
-2.849837578250875231e+06,4.656249562941934913e+06,3.287225890463123098e+06
-2.849837262250875123e+06,4.656249828941934742e+06,3.287226156463122927e+06
-2.849836945250875317e+06,4.656250095941934735e+06,3.287226423463122919e+06
-2.849836627250875346e+06,4.656250363941934891e+06,3.287226691463123076e+06
-2.849836308250875212e+06,4.656250632941935211e+06,3.287226960463122930e+06
-2.849835988250875380e+06,4.656250902941934764e+06,3.287227230463122949e+06
-2.849835667250875384e+06,4.656251173941934481e+06,3.287227501463123132e+06
-2.849835345250875223e+06,4.656251445941935293e+06,3.287227773463123012e+06
-2.849835022250875365e+06,4.656251718941935338e+06,3.287228046463123057e+06
-2.849834698250875343e+06,4.656251992941934615e+06,3.287228320463123266e+06
-2.849834373250875156e+06,4.656252267941934988e+06,3.287228595463123173e+06
-2.849834047250875272e+06,4.656252543941934593e+06,3.287228871463123243e+06
-2.849833720250875223e+06,4.656252820941935293e+06,3.287229148463123012e+06
-2.849833392250875477e+06,4.656253098941935226e+06,3.287229426463122945e+06
-2.849833063250875100e+06,4.656253377941935323e+06,3.287229705463123042e+06
-2.849832733250875492e+06,4.656253657941934653e+06,3.287229985463122837e+06
-2.849832402250875253e+06,4.656253938941935077e+06,3.287230266463123262e+06
-2.849832070250875317e+06,4.656254220941934735e+06,3.287230548463122919e+06
-2.849831737250875216e+06,4.656254503941934556e+06,3.287230831463123206e+06
-2.849831403250875417e+06,4.656254787941934541e+06,3.287231115463123191e+06
-2.849831068250875454e+06,4.656255072941934690e+06,3.287231400463122874e+06
-2.849830732250875328e+06,4.656255358941935003e+06,3.287231686463123187e+06
-2.849830395250875037e+06,4.656255645941934548e+06,3.287231973463123199e+06
-2.849830057250875048e+06,4.656255933941935189e+06,3.287232261463122908e+06
-2.849829718250875361e+06,4.656256222941935062e+06,3.287232550463123247e+06
-2.849829378250875045e+06,4.656256512941935100e+06,3.287232840463123284e+06
-2.849829037250875495e+06,4.656256803941935301e+06,3.287233131463123020e+06
-2.849828695250875317e+06,4.656257095941934735e+06,3.287233423463122919e+06
-2.849828352250875439e+06,4.656257388941935264e+06,3.287233716463122983e+06
-2.849828008250875399e+06,4.656257682941935025e+06,3.287234010463123210e+06
-2.849827663250875194e+06,4.656257977941934951e+06,3.287234305463123135e+06
-2.849827317250875290e+06,4.656258273941935040e+06,3.287234601463123225e+06
-2.849826970250875223e+06,4.656258570941935293e+06,3.287234898463123012e+06
-2.849826622250875458e+06,4.656258868941934779e+06,3.287235196463122964e+06
-2.849826273250875063e+06,4.656259167941934429e+06,3.287235495463123079e+06
-2.849825923250875436e+06,4.656259467941935174e+06,3.287235795463122893e+06
-2.849825572250875179e+06,4.656259768941935152e+06,3.287236096463122871e+06
-2.849825220250875223e+06,4.656260070941935293e+06,3.287236398463123012e+06
-2.849824867250875104e+06,4.656260373941934668e+06,3.287236701463122852e+06
-2.849824513250875287e+06,4.656260677941935137e+06,3.287237005463122856e+06
-2.849824158250875305e+06,4.656260982941934839e+06,3.287237310463123024e+06
-2.849823802250875160e+06,4.656261288941934705e+06,3.287237616463122889e+06
-2.849823445250875317e+06,4.656261595941934735e+06,3.287237923463122919e+06
-2.849823087250875309e+06,4.656261903941934928e+06,3.287238231463123113e+06
-2.849822728250875138e+06,4.656262212941935286e+06,3.287238540463123005e+06
-2.849822368250875268e+06,4.656262522941934876e+06,3.287238850463123061e+06
-2.849822007250875235e+06,4.656262833941934630e+06,3.287239161463123281e+06
-2.849821645250875037e+06,4.656263145941934548e+06,3.287239473463123199e+06
-2.849821282250875141e+06,4.656263458941934630e+06,3.287239786463123281e+06
-2.849820918250875082e+06,4.656263772941934876e+06,3.287240100463123061e+06
-2.849820553250875324e+06,4.656264087941935286e+06,3.287240415463123005e+06
-2.849820187250875402e+06,4.656264403941934928e+06,3.287240731463123113e+06
-2.849819820250875317e+06,4.656264720941934735e+06,3.287241048463122919e+06
-2.849819452250875067e+06,4.656265038941934705e+06,3.287241366463122889e+06
-2.849819083250875119e+06,4.656265357941934839e+06,3.287241685463123024e+06
-2.849818713250875473e+06,4.656265677941935137e+06,3.287242005463122856e+06
-2.849818342250875197e+06,4.656265998941934668e+06,3.287242326463122852e+06
-2.849817970250875223e+06,4.656266320941935293e+06,3.287242648463123012e+06
-2.849817597250875086e+06,4.656266643941935152e+06,3.287242971463122871e+06
-2.849817223250875250e+06,4.656266967941935174e+06,3.287243295463122893e+06
-2.849816848250875250e+06,4.656267292941934429e+06,3.287243620463123079e+06
-2.849816472250875086e+06,4.656267618941934779e+06,3.287243946463122964e+06
-2.849816095250875223e+06,4.656267945941935293e+06,3.287244273463123012e+06
-2.849815717250875197e+06,4.656268273941935040e+06,3.287244601463123225e+06
-2.849815338250875473e+06,4.656268602941934951e+06,3.287244930463123135e+06
-2.849814958250875119e+06,4.656268932941935025e+06,3.287245260463123210e+06
-2.849814577250875067e+06,4.656269263941935264e+06,3.287245591463122983e+06
-2.849814195250875317e+06,4.656269595941934735e+06,3.287245923463122919e+06
-2.849813812250875402e+06,4.656269928941935301e+06,3.287246256463123020e+06
-2.849813428250875324e+06,4.656270262941935100e+06,3.287246590463123284e+06
-2.849813043250875082e+06,4.656270597941935062e+06,3.287246925463123247e+06
-2.849812657250875141e+06,4.656270933941935189e+06,3.287247261463122908e+06
-2.849812270250875037e+06,4.656271270941934548e+06,3.287247598463123199e+06
-2.849811882250875235e+06,4.656271608941935003e+06,3.287247936463123187e+06
-2.849811493250875268e+06,4.656271947941934690e+06,3.287248275463122874e+06
-2.849811103250875138e+06,4.656272287941934541e+06,3.287248615463123191e+06
-2.849810712250875309e+06,4.656272628941934556e+06,3.287248956463123206e+06
-2.849810320250875317e+06,4.656272970941934735e+06,3.287249298463122919e+06
-2.849809927250875160e+06,4.656273313941935077e+06,3.287249641463123262e+06
-2.849809533250875305e+06,4.656273657941934653e+06,3.287249985463122837e+06
-2.849809138250875287e+06,4.656274002941935323e+06,3.287250330463123042e+06
-2.849808742250875104e+06,4.656274348941935226e+06,3.287250676463122945e+06
-2.849808345250875223e+06,4.656274695941935293e+06,3.287251023463123012e+06
-2.849807947250875179e+06,4.656275043941934593e+06,3.287251371463123243e+06
-2.849807548250875436e+06,4.656275392941934988e+06,3.287251720463123173e+06
-2.849807148250875063e+06,4.656275742941934615e+06,3.287252070463123266e+06
-2.849806747250875458e+06,4.656276093941935338e+06,3.287252421463123057e+06
-2.849806345250875223e+06,4.656276445941935293e+06,3.287252773463123012e+06
-2.849805942250875290e+06,4.656276798941934481e+06,3.287253126463123132e+06
-2.849805538250875194e+06,4.656277152941934764e+06,3.287253480463122949e+06
-2.849805133250875399e+06,4.656277507941935211e+06,3.287253835463122930e+06
-2.849804727250875439e+06,4.656277863941934891e+06,3.287254191463123076e+06
-2.849804320250875317e+06,4.656278220941934735e+06,3.287254548463122919e+06
-2.849803912250875495e+06,4.656278578941934742e+06,3.287254906463122927e+06
-2.849803503250875045e+06,4.656278937941934913e+06,3.287255265463123098e+06
-2.849803093250875361e+06,4.656279297941935249e+06,3.287255625463122968e+06
-2.849802682250875048e+06,4.656279658941934817e+06,3.287255986463123001e+06
-2.849802270250875037e+06,4.656280020941934548e+06,3.287256348463123199e+06
-2.849801857250875328e+06,4.656280383941934444e+06,3.287256711463123094e+06
-2.849801443250875454e+06,4.656280747941934504e+06,3.287257075463123154e+06
