accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.010561045445268569e+01,1.009562593412806208e+01,2.956018377761481797e-01
1.009005259892593998e+01,1.008456769514213569e+01,2.911051441641271942e-01
1.008269014700522881e+01,1.007138462649736610e+01,2.771496706952878419e-01
1.010021540549540298e+01,1.009392695661279937e+01,2.892426462296518452e-01
1.008919211128169202e+01,1.010175150070418049e+01,3.103391171607258192e-01
1.009001901617179087e+01,1.010509425345949630e+01,3.117074901285262212e-01
1.009527423304086469e+01,1.010285289907688444e+01,3.021607402950085008e-01
1.008844566885143479e+01,1.010502610966769765e+01,3.033587336657382894e-01
1.010044680290146246e+01,1.009840505186915038e+01,3.003076246496665935e-01
1.008495945499976187e+01,1.009434741785132772e+01,3.113029773157948710e-01
1.009745466506060652e+01,1.012139246464826314e+01,3.020761928343124736e-01
1.009528071918546743e+01,1.010941349964585179e+01,2.989226240675341151e-01
1.010456694265606004e+01,1.008775490655787799e+01,3.050505147499241176e-01
1.010435597918263362e+01,1.010644161272075436e+01,2.916649804467930651e-01
1.010386248016785338e+01,1.008126294436862302e+01,3.165705604078897784e-01
1.008024765341995987e+01,1.009145426521200406e+01,3.098980015154867429e-01
1.009282771090948749e+01,1.008804915797789548e+01,2.977824714259286742e-01
1.010321559362723676e+01,1.010689009570476493e+01,3.069851692242626662e-01
1.009657696635471780e+01,1.010209922075480371e+01,3.133043301780250034e-01
1.008907618804134643e+01,1.010930844093693004e+01,3.026380020536593718e-01
1.011110593534960422e+01,1.010128155983381859e+01,3.025076122932879863e-01
1.009590173037510397e+01,1.010838360020434301e+01,3.210841498095701185e-01
1.011354580279109783e+01,1.010535916247152777e+01,3.189277104222807413e-01
1.010314374251299085e+01,1.010420746520526514e+01,3.115820873151748382e-01
1.011182284825565958e+01,1.011140224245221830e+01,2.978849038369073554e-01
1.009345397573140879e+01,1.010165668110138348e+01,3.096262192878496133e-01
1.009402020710538928e+01,1.010725152172416230e+01,3.091173163722669703e-01
1.011131125952974408e+01,1.009474217805379226e+01,2.995736397468085066e-01
1.011293192640228433e+01,1.011238178393434595e+01,3.146504287550028200e-01
1.010103243222233260e+01,1.009867535056994647e+01,3.045756169318619699e-01
1.008961064809137298e+01,1.010783853194227433e+01,3.021035802199502629e-01
1.009784773107019795e+01,1.008759728718515269e+01,3.254917298189178854e-01
1.010221027509156499e+01,1.009898594445147957e+01,3.039617485760331417e-01
1.010176484484467707e+01,1.009258094157348573e+01,3.036628394103482731e-01
1.009053975633549349e+01,1.008732642537098023e+01,3.109247528372687253e-01
1.008566819354512134e+01,1.008795410884594723e+01,2.984324137090776929e-01
1.011152030960233361e+01,1.010127236074870360e+01,3.128335783328275443e-01
1.010126374147986894e+01,1.010421822508011225e+01,2.975433892840163019e-01
1.010666751901602112e+01,1.010725002869899747e+01,2.952073547507355622e-01
1.009510360514041238e+01,1.010741748113538208e+01,2.864907440825251728e-01
1.010561732544211822e+01,1.009387735621765003e+01,3.068199902815138547e-01
1.010781698713854126e+01,1.010509704296984346e+01,2.969423689387751808e-01
1.009122916953228000e+01,1.011547074116223399e+01,3.138231147640365704e-01
1.009157002200050002e+01,1.010584505499594776e+01,3.202023518246900347e-01
1.009640888915188839e+01,1.010417891331266027e+01,2.945432571821560153e-01
1.010254860285489009e+01,1.009934373691074327e+01,3.111894137143524919e-01
1.010255373391469291e+01,1.009957505511199827e+01,3.170656962383040511e-01
1.009953755837425149e+01,1.009597895779576504e+01,3.077097363282217390e-01
1.009500570355439741e+01,1.009164184380447615e+01,2.943148888425606291e-01
1.010462352156435983e+01,1.010077359605252845e+01,3.150660653090109897e-01
1.011510641371866370e+01,1.009787105957447650e+01,3.160250370207892678e-01
1.011324888841988745e+01,1.011279027362640548e+01,3.150331205718414074e-01
1.010485648454657159e+01,1.010663924837533578e+01,2.842350428990238487e-01
1.010259629280434623e+01,1.009511388542782662e+01,3.019571685247858794e-01
1.010157389630092162e+01,1.009669967238026622e+01,2.971319095569852631e-01
1.008945519851835115e+01,1.008762331335249307e+01,3.107118632604053410e-01
1.011195336797342748e+01,1.010712513927052747e+01,3.026876959950848822e-01
1.010021817329879923e+01,1.010525590133012663e+01,3.238268226067285704e-01
1.009131180156023078e+01,1.008739277989022831e+01,2.878365567512292111e-01
1.010089772643130956e+01,1.009765312490167943e+01,3.089927163054260739e-01
1.008692771412717093e+01,1.010559513856182967e+01,3.009873084442474256e-01
1.010087223899064313e+01,1.009531805278341388e+01,3.134342512662227076e-01
1.009152420032900999e+01,1.009965054743344126e+01,3.054276116074622904e-01
1.010446973331131382e+01,1.009668336084853557e+01,3.127134817154013091e-01
1.010096911965151101e+01,1.008263218995131361e+01,3.107093500717281742e-01
1.010112327789631870e+01,1.011595263842382408e+01,3.142255868655153828e-01
1.010408786990513264e+01,1.010367747345218525e+01,3.114191239574799486e-01
1.010378579175996094e+01,1.009174222483766492e+01,2.958945232244447054e-01
1.010431789333942199e+01,1.009428858400366025e+01,3.170349896461172046e-01
1.011087540102012738e+01,1.009912231277172623e+01,3.102231903680822134e-01
1.010151861195945777e+01,1.010502671911661743e+01,2.892478908795777515e-01
1.008912484946295507e+01,1.009771585763566470e+01,3.081135938372628891e-01
1.010775721939701555e+01,1.009584734697908281e+01,3.057885250195727100e-01
1.008714750271774285e+01,1.008431069372150546e+01,3.049369918819266889e-01
1.010473951042771290e+01,1.010475886312942606e+01,3.257133019457453815e-01
1.012236686316292200e+01,1.011178995385573920e+01,3.041794600970802454e-01
1.010184040267544070e+01,1.009624159353244011e+01,3.014530583462968760e-01
1.010022757407184280e+01,1.008478352912430331e+01,3.085962694744084911e-01
1.011385595944691929e+01,1.011268049363774502e+01,2.832466375199513831e-01
1.008865036977274876e+01,1.009855930171205252e+01,3.211042496771376320e-01
1.010661484109317776e+01,1.008710306214768870e+01,3.070619360395499542e-01
1.009748519104845066e+01,1.009209266662647764e+01,3.046521495963527837e-01
1.009896488784286284e+01,1.008860369237120835e+01,3.015322509545882435e-01
1.009288148010303843e+01,1.009474562138336751e+01,3.147955862312679653e-01
1.007930235577709510e+01,1.010343066444512949e+01,3.027660475532054640e-01
1.009224145422163055e+01,1.008520589564250258e+01,3.254794248137966028e-01
1.009948290959929729e+01,1.008489985423025104e+01,3.182592900520960777e-01
1.010377980407318432e+01,1.010342761233714803e+01,3.081529669844090824e-01
1.011216875467325771e+01,1.011305083679048522e+01,3.208275277655467939e-01
1.008661875029763344e+01,1.009935414273521737e+01,3.013232374973549010e-01
1.009017048264665206e+01,1.011214263095012100e+01,3.211577362958893400e-01
1.010222603815125630e+01,1.011408238015978789e+01,3.148263105924616889e-01
1.010514301920751024e+01,1.009528167296158330e+01,3.035976029886086058e-01
1.009427715327488073e+01,1.010454657050307681e+01,3.049666513941541868e-01
1.009434892539942297e+01,1.011591899978265374e+01,3.019136736368078777e-01
1.008529953200181595e+01,1.008216489614008538e+01,3.102251813184072060e-01
1.010777106081642707e+01,1.009928177757002388e+01,2.971832180682763003e-01
1.009991653501090703e+01,1.009967214557223336e+01,3.024810943631658366e-01
1.010996760548530204e+01,1.010329348660294180e+01,3.079169157999366302e-01
1.010865781397507668e+01,1.010036568934375545e+01,3.055773170930687344e-01
1.009471208083255078e+01,1.008129364606333134e+01,2.868774761028111131e-01
1.008407846978010625e+01,1.009951622455816178e+01,2.902496115634361495e-01
1.011364702322319253e+01,1.009762835073965981e+01,3.130440426951263677e-01
1.009551801967044682e+01,1.009836043018403906e+01,2.958941590720822190e-01
1.010478115607739902e+01,1.010150392396211494e+01,3.099108700012448425e-01
1.011157395199633946e+01,1.009658388082760183e+01,3.168225542708611453e-01
1.010551744269624663e+01,1.009677783048251776e+01,3.064217145623204241e-01
1.009841744713085099e+01,1.010930935283199261e+01,3.039384753251666016e-01
1.008827363286040502e+01,1.009704635454493449e+01,3.238863516471813808e-01
1.010812948813436840e+01,1.009889575290157815e+01,3.218147146322520857e-01
1.009591207559519255e+01,1.008781205337798070e+01,3.110669640480701048e-01
1.009179815108029388e+01,1.010366473761860462e+01,3.065117047408384976e-01
1.008866236921855197e+01,1.009977663952958515e+01,2.969030390634513905e-01
1.010500558195843901e+01,1.010731817284425205e+01,3.084106669879710938e-01
1.008635758752345879e+01,1.010504099112307408e+01,3.059531669188583214e-01
1.009778895421886880e+01,1.009170474689836006e+01,3.075930730594971241e-01
1.010603814748139229e+01,1.008734308665274426e+01,3.049399718799776782e-01
1.008910148677596474e+01,1.010822562685331683e+01,3.025364806710755250e-01
1.010723392007812116e+01,1.009527615363358422e+01,3.006958444581478984e-01
1.011270480290700036e+01,1.008701854714888668e+01,3.087331014078885660e-01
1.010153604706285435e+01,1.009689825602095326e+01,3.128762597117830668e-01
1.008093159492514168e+01,1.010115456580509985e+01,3.061683005358990517e-01
1.010425698842271203e+01,1.011116025816845365e+01,3.128438690641312525e-01
1.009014829196044438e+01,1.008000532309115016e+01,2.832780428414758411e-01
1.011246029343671538e+01,1.010267959682085426e+01,3.028001553796547674e-01
1.011612668511352808e+01,1.010997312469040388e+01,3.265635748504175373e-01
1.009766255918096256e+01,1.008400601905494653e+01,2.974327460930352163e-01
1.011227505414810501e+01,1.011414407084702738e+01,3.144658162674319191e-01
1.010214114387741269e+01,1.011433533205202728e+01,3.148138275059718660e-01
1.009081662489614217e+01,1.010711659836275977e+01,2.933993968743960901e-01
1.010310918788118251e+01,1.010431827569638763e+01,3.036068771765990104e-01
1.009071492553209204e+01,1.008646056132043434e+01,2.995332251869854412e-01
1.009745971434447753e+01,1.009465661261411817e+01,2.950884825976775039e-01
1.010463095358919183e+01,1.010804338398232360e+01,2.975947606004304968e-01
1.010418559462362076e+01,1.008598010445398785e+01,2.998991523996267783e-01
1.009254024409367823e+01,1.009232538667507306e+01,2.887909416717281963e-01
1.009615117253123984e+01,1.009283705414928534e+01,3.138257879649793414e-01
1.009617532106302384e+01,1.009662514362312713e+01,3.188274371844522226e-01
1.009761848157099529e+01,1.010083907666883185e+01,3.214522469650002434e-01
1.010893630111699437e+01,1.010404236095942210e+01,3.151594129122854415e-01
1.009486133578954714e+01,1.011757866913384518e+01,3.029050186420810808e-01
1.009324159451597325e+01,1.011395797700963151e+01,2.881395539315369514e-01
1.009575974222713057e+01,1.011025046306199826e+01,2.965142145091214099e-01
1.011976169600294106e+01,1.010057521926629676e+01,3.039440758629307626e-01
1.009344102660055142e+01,1.011325651995653985e+01,3.098873812197223132e-01
1.010797012582459686e+01,1.010118142118037454e+01,3.056511522432959205e-01
1.008077485286664121e+01,1.009135173701627153e+01,3.028826488445386933e-01
1.011903555206084171e+01,1.010702091590918705e+01,3.087070342046991933e-01
1.010362679560965482e+01,1.009385848214211379e+01,3.011194240862569704e-01
1.010884873732891265e+01,1.009635021659111409e+01,3.151663849110601379e-01
1.009938902922257853e+01,1.009307275411445737e+01,3.006055689531890729e-01
1.009977369987700335e+01,1.011870083928867281e+01,3.106359924770085157e-01
1.010465266045531152e+01,1.008328661305212925e+01,3.143040088949222710e-01
1.009777718251935141e+01,1.009322074772638089e+01,3.202018135006563515e-01
1.007992161970661549e+01,1.011994770843364577e+01,3.071970317405722239e-01
1.009307023751961907e+01,1.011295498982031837e+01,3.080406169585598319e-01
1.010299245183241013e+01,1.010816636674689661e+01,2.932144158684262258e-01
1.010529844749704154e+01,1.009801806771335819e+01,3.142672064663986076e-01
1.011076160242583910e+01,1.011875436719047805e+01,2.979853552522256366e-01
1.011338142823698938e+01,1.010487854233289085e+01,2.999649557213885931e-01
1.010463075528343246e+01,1.009686657647409547e+01,3.083000023370455200e-01
1.009994885084867633e+01,1.010196028699607496e+01,2.983623191829342658e-01
1.010406350602149139e+01,1.009975887241449755e+01,3.103922542007728769e-01
1.010437543008667127e+01,1.012256213112028824e+01,3.156895807886116456e-01
1.010157965388049028e+01,1.009565058361844692e+01,3.168736099636927928e-01
1.011012192209227933e+01,1.009558479956548460e+01,2.954894993694902605e-01
1.009716501417378254e+01,1.010478741738198671e+01,3.082129182284608637e-01
1.008322578966336103e+01,1.009631260382870721e+01,3.144927404900965673e-01
1.011145641826922237e+01,1.009937549492287090e+01,3.053186754303889860e-01
1.008992501519689711e+01,1.009466909466967799e+01,3.105440696269157752e-01
1.009121662673528697e+01,1.009530712674678021e+01,3.125530188656661656e-01
1.010555465967768107e+01,1.010164175144567089e+01,3.056938384789041341e-01
1.009688056445387616e+01,1.008866067877323225e+01,3.069725331054230510e-01
1.010069607552903470e+01,1.008744213573628734e+01,2.963239141400461074e-01
1.010691971673411693e+01,1.010338959341985188e+01,3.156295166413726760e-01
1.010217829339651985e+01,1.008969257372403661e+01,3.130953678034208987e-01
1.010607407655752255e+01,1.009172064488399201e+01,3.099455534329157991e-01
1.010592995907247094e+01,1.008685451939800792e+01,3.024667914418500692e-01
1.009741264696824814e+01,1.009304620577345624e+01,3.122848127676294827e-01
1.009766901321240518e+01,1.009313820631539294e+01,3.186216800135730498e-01
1.009556347591034786e+01,1.009775464311279158e+01,2.950087266945300435e-01
1.009558953784386048e+01,1.009930777806869351e+01,3.028780410658041267e-01
1.010549838995798488e+01,1.009594273025706102e+01,3.075448429855249799e-01
1.010093464432488020e+01,1.006882129774854029e+01,3.147484055238668477e-01
1.010778700041183065e+01,1.010336367382362255e+01,3.157353656004368014e-01
1.010928584199526981e+01,1.010763991501343106e+01,3.099542820530425402e-01
1.008384037978174064e+01,1.009662811022482920e+01,2.991548576778079171e-01
1.009935090443394401e+01,1.010481969894469678e+01,2.926241504725347609e-01
1.009448173420830841e+01,1.011064483577685991e+01,3.149302529330376688e-01
1.010061962096606969e+01,1.010228826673747449e+01,3.092875480946756794e-01
1.009324590956983236e+01,1.010448531554026275e+01,2.976065165373246724e-01
1.010564907010745195e+01,1.010400213105097045e+01,3.105056148146650985e-01
1.010046021039206821e+01,1.009826599993692398e+01,3.115431371524034487e-01
1.009773678453064250e+01,1.009762757563398061e+01,3.180721808899675818e-01
1.009607619050799343e+01,1.009605802081049575e+01,3.040968282995863969e-01
1.010304057045784454e+01,1.010089586275550033e+01,2.983085500243207178e-01
1.009784219877917799e+01,1.010313922465235237e+01,3.098332914788419767e-01
1.010360302246579778e+01,1.009908115056750511e+01,3.192428588401894363e-01
1.011125312240764984e+01,1.009187573678263128e+01,3.013242730649866030e-01
1.009569705471595391e+01,1.010172562486371284e+01,3.049489523378567379e-01
1.009810378698353617e+01,1.010457486567614893e+01,3.146093857407181171e-01
1.009306580579134405e+01,1.009069602023689782e+01,3.052585219974625064e-01
1.010167953533137108e+01,1.009329384194500001e+01,3.242123145306679000e-01
1.011411163288926929e+01,1.009797705201971674e+01,2.976999303526990381e-01
1.010910277885262154e+01,1.010020992142550433e+01,3.007457673523352693e-01
1.008804954185769631e+01,1.010006864853894548e+01,3.098938710916942507e-01
1.008542116198050920e+01,1.010244893572808955e+01,2.863296054959625914e-01
1.009827160649548539e+01,1.009472201702002181e+01,3.002934842471708388e-01
1.009999801892323923e+01,1.010707084496398878e+01,2.933759948909517301e-01
1.010313735498777099e+01,1.009561172394537643e+01,2.953802898598848481e-01
1.010244444820486187e+01,1.009347813361983626e+01,3.108519567776268921e-01
1.009053982856461573e+01,1.010879392868320359e+01,2.962581600405957416e-01
1.009751283070098538e+01,1.009725659246879204e+01,3.229166214458109030e-01
1.009263903336417911e+01,1.009318725366874858e+01,3.060519016953375249e-01
1.009493272433787503e+01,1.009069001274470523e+01,3.013316991822063695e-01
1.011255123049236104e+01,1.009725096769492048e+01,3.174875128983847272e-01
1.010762737844974524e+01,1.010868816804951287e+01,3.087595262233800431e-01
1.010339720718040724e+01,1.008795543163904362e+01,3.046502376540317081e-01
1.010212449290343528e+01,1.010474260469123031e+01,2.990392520885273298e-01
1.009645846176320738e+01,1.011207786946344278e+01,3.069836624866099650e-01
1.010282402393387535e+01,1.009622137680244514e+01,2.965731457080914013e-01
1.010357064293860851e+01,1.008899452573710143e+01,3.136521969373664565e-01
1.009227045569340753e+01,1.009072909959247788e+01,3.006556336349901493e-01
1.010677273760209971e+01,1.009840254159341733e+01,3.107307109928214017e-01
1.009879942107514772e+01,1.009923674418950945e+01,3.147633426355783137e-01
1.010565756567812912e+01,1.008953371338204263e+01,3.146149832381807676e-01
1.009402444800561049e+01,1.010115616658167603e+01,3.215935173060524011e-01
1.011617674509994202e+01,1.011200441021284391e+01,3.093146471300028955e-01
1.011119073763545906e+01,1.011282908184163531e+01,2.965220030687130137e-01
1.009747123015161563e+01,1.009027581265412010e+01,2.890936898854126746e-01
1.009609704294268440e+01,1.010844046063306223e+01,3.001559990396028832e-01
1.008190317855384777e+01,1.010639090360131931e+01,3.121242253850030068e-01
1.009716115477402454e+01,1.010271851575934754e+01,2.953150097554924081e-01
1.010549071507749019e+01,1.009155084494961230e+01,3.058342916070500572e-01
1.010311323033264408e+01,1.011405220052721887e+01,3.054639090061584961e-01
1.010359904222927163e+01,1.010841148877992346e+01,3.010702413154440760e-01
1.010821249545470657e+01,1.010991822330034573e+01,3.144217109698436707e-01
1.010229720070673487e+01,1.012036549208139036e+01,3.081457415391499755e-01
1.010416613042631440e+01,1.010476821026972161e+01,3.069449332660260654e-01
1.010111753326323836e+01,1.010918047285130328e+01,3.015460580387417933e-01
1.009984877412280468e+01,1.011496922230165119e+01,3.130130369490530806e-01
1.011450923240496103e+01,1.010908095909296023e+01,3.141448511974871405e-01
1.011505084250020481e+01,1.011540555626328874e+01,3.091239399242365349e-01
1.010317251071771771e+01,1.010601818643173821e+01,2.957705818786809382e-01
1.010591888307460984e+01,1.010267368770353258e+01,2.973657847705623025e-01
1.009678508496694604e+01,1.008688789160435029e+01,3.005223871365269583e-01
1.008527798226092997e+01,1.009508858625965289e+01,3.049791342026254015e-01
1.008808726527140642e+01,1.010027198308564600e+01,3.007311948090385378e-01
1.010660376540330674e+01,1.010199848030226555e+01,3.062747611651383539e-01
1.010608778033124189e+01,1.011326850867253135e+01,3.108768899888850745e-01
1.012040640644776701e+01,1.010645014874648773e+01,2.982796190939851488e-01
1.010587847185495747e+01,1.009951712778665112e+01,3.011256673881663737e-01
1.009621284894187809e+01,1.010961199008121625e+01,3.124256535720220662e-01
1.010213860674819841e+01,1.009338627869182403e+01,2.975251698072426954e-01
1.010674073708346477e+01,1.010775015116936792e+01,2.967703203569832526e-01
1.008619740996769032e+01,1.010223872345602381e+01,2.975900355841591960e-01
1.009906323580304033e+01,1.008301955431106478e+01,3.049756123091764692e-01
1.009519262476928070e+01,1.009551137496241502e+01,3.065735048371173721e-01
1.010544047123285871e+01,1.010405544163501190e+01,2.976786926258409571e-01
1.009887027978627216e+01,1.011056132322970846e+01,3.145003299049215495e-01
1.010491115407689655e+01,1.008517229842468765e+01,3.155045868249612973e-01
1.009942131231272811e+01,1.010159723801843334e+01,3.116377246054341521e-01
1.010085639106882205e+01,1.009269410030097802e+01,3.000565882812021856e-01
1.009264589303880832e+01,1.010912978754049973e+01,3.033406990994292340e-01
1.009435023478275539e+01,1.009524141113426765e+01,2.928991419832961962e-01
1.008528873321052011e+01,1.009570491147366766e+01,3.209367614629721199e-01
1.010437343937650390e+01,1.008724244265367709e+01,2.917563942241779840e-01
1.009944878300639814e+01,1.009833273550752253e+01,2.886811555557350917e-01
1.011021604078824865e+01,1.010379801347320416e+01,3.020279526638453005e-01
1.009122564491473639e+01,1.009622783079749020e+01,2.986476980191589137e-01
1.008456434891948916e+01,1.010101954173823735e+01,3.050035429211341853e-01
1.011601942922052544e+01,1.009896515330136602e+01,2.994841332957385860e-01
1.009412592142599685e+01,1.009259337449910099e+01,3.042287447720543048e-01
1.011069790773507115e+01,1.009451661464603234e+01,3.052761986383375481e-01
1.010382912787454401e+01,1.009877845253146234e+01,2.869924519354028480e-01
1.010784872002157364e+01,1.009565608280796134e+01,2.996756731942534224e-01
1.009757758352356838e+01,1.011566357540849737e+01,2.999504974557317682e-01
1.009291731733644149e+01,1.011501645663991589e+01,3.056819996283889895e-01
1.011403624707172710e+01,1.010200664605095255e+01,2.984854052156411530e-01
1.012256197708111927e+01,1.010069556027036874e+01,2.936020737097837507e-01
1.010140239505511417e+01,1.008560108014612666e+01,3.103173302780639631e-01
1.009539178354710032e+01,1.009838658768277497e+01,3.083647973022197175e-01
1.010038535228372147e+01,1.009911259278974605e+01,3.005496643202975604e-01
1.008727156079472564e+01,1.011106796469567470e+01,3.107099763999243147e-01
1.009352099470854824e+01,1.010115810350400167e+01,2.993107280807971726e-01
1.009734763062957086e+01,1.010190440810753287e+01,2.943544361832849954e-01
1.009368906267747690e+01,1.011082450151675971e+01,3.100461685986470872e-01
1.009961513564227609e+01,1.010482610790330682e+01,3.064368121944494039e-01
1.011379342756300836e+01,1.009475955183575913e+01,3.125546216665149868e-01
1.008673201246867812e+01,1.009464763866620274e+01,3.004865663677385723e-01
1.010124629933895513e+01,1.008260148317146410e+01,2.919205339660215781e-01
1.010804041373321560e+01,1.009273974099026994e+01,3.057315963670957371e-01
1.009178682362244217e+01,1.009959044685187379e+01,2.933393213361614182e-01
1.009268918644957758e+01,1.010859653868008756e+01,2.887813110114998416e-01
1.008021909544561368e+01,1.008085087391898327e+01,3.141217681320365163e-01
1.009853320893226147e+01,1.009406659571865816e+01,3.205933568160208580e-01
1.009463562921217772e+01,1.008385921813321850e+01,3.029159992262825951e-01
1.009906143420499625e+01,1.009523051759721390e+01,3.017800786394983503e-01
1.009938123800538001e+01,1.009246800409833078e+01,2.900649109523191771e-01
1.011372968287427732e+01,1.009455535874524301e+01,2.945915534207432240e-01
1.010703067412458722e+01,1.011418796104148043e+01,3.016965626207966933e-01
1.010613007736006352e+01,1.010165253369982885e+01,3.082007542800770383e-01
1.010691707337471534e+01,1.009767124401460059e+01,2.996337511927988917e-01
1.007922755231194678e+01,1.009584916142755873e+01,3.110305752485152397e-01
1.010175774816244854e+01,1.012290361299561603e+01,3.080260668025273652e-01
1.008640827247450744e+01,1.010812658918309204e+01,3.010564315771172006e-01
1.011027442239159413e+01,1.009637171307855041e+01,3.035715956172801988e-01
1.008231358265829414e+01,1.009813093846259058e+01,3.087749415609946646e-01
1.010272164819550689e+01,1.009781924686853394e+01,3.086659677384576694e-01
1.011728545308307936e+01,1.010144189380099533e+01,3.139254008779225336e-01
1.009945969770590324e+01,1.009930126726561816e+01,2.955880295043150086e-01
1.009243455548575064e+01,1.009351623620688443e+01,3.112090053843256654e-01
1.010978415956513921e+01,1.010370422075601304e+01,3.102736092293807979e-01
1.009968228664073919e+01,1.008612684227725964e+01,3.134839838424949843e-01
1.009908120368506523e+01,1.008964130966658423e+01,2.990759872973454137e-01
1.008728046249142807e+01,1.011453656074327334e+01,3.025816072016676017e-01
1.009709715371243277e+01,1.010922438211013841e+01,3.179551885552741042e-01
