ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.363999999999963393e+02,1.313999999999966519e+02,1.313999999999966519e+02
1.364999999999963336e+02,1.314999999999966462e+02,1.314999999999966462e+02
1.365999999999963279e+02,1.315999999999966406e+02,1.315999999999966406e+02
1.366999999999963222e+02,1.316999999999966349e+02,1.316999999999966349e+02
1.367999999999963165e+02,1.317999999999966292e+02,1.317999999999966292e+02
1.368999999999963109e+02,1.318999999999966235e+02,1.318999999999966235e+02
1.369999999999963052e+02,1.319999999999966178e+02,1.319999999999966178e+02
1.370999999999962995e+02,1.320999999999966121e+02,1.320999999999966121e+02
1.371999999999962938e+02,1.321999999999966064e+02,1.321999999999966064e+02
1.372999999999962881e+02,1.322999999999966008e+02,1.322999999999966008e+02
1.373999999999962824e+02,1.323999999999965951e+02,1.323999999999965951e+02
1.374999999999962768e+02,1.324999999999965894e+02,1.324999999999965894e+02
1.375999999999962711e+02,1.325999999999965837e+02,1.325999999999965837e+02
1.376999999999962654e+02,1.326999999999965780e+02,1.326999999999965780e+02
1.377999999999962597e+02,1.327999999999965723e+02,1.327999999999965723e+02
1.378999999999962540e+02,1.328999999999965667e+02,1.328999999999965667e+02
1.379999999999962483e+02,1.329999999999965610e+02,1.329999999999965610e+02
1.380999999999962427e+02,1.330999999999965553e+02,1.330999999999965553e+02
1.381999999999962370e+02,1.331999999999965496e+02,1.331999999999965496e+02
1.382999999999962313e+02,1.332999999999965439e+02,1.332999999999965439e+02
1.383999999999962256e+02,1.333999999999965382e+02,1.333999999999965382e+02
1.384999999999962199e+02,1.334999999999965326e+02,1.334999999999965326e+02
1.385999999999962142e+02,1.335999999999965269e+02,1.335999999999965269e+02
1.386999999999962085e+02,1.336999999999965212e+02,1.336999999999965212e+02
1.387999999999962029e+02,1.337999999999965155e+02,1.337999999999965155e+02
1.388999999999961972e+02,1.338999999999965098e+02,1.338999999999965098e+02
1.389999999999961915e+02,1.339999999999965041e+02,1.339999999999965041e+02
1.390999999999961858e+02,1.340999999999964984e+02,1.340999999999964984e+02
1.391999999999961801e+02,1.341999999999964928e+02,1.341999999999964928e+02
1.392999999999961744e+02,1.342999999999964871e+02,1.342999999999964871e+02
1.393999999999961688e+02,1.343999999999964814e+02,1.343999999999964814e+02
1.394999999999961631e+02,1.344999999999964757e+02,1.344999999999964757e+02
1.395999999999961574e+02,1.345999999999964700e+02,1.345999999999964700e+02
1.396999999999961517e+02,1.346999999999964643e+02,1.346999999999964643e+02
1.397999999999961460e+02,1.347999999999964587e+02,1.347999999999964587e+02
1.398999999999961403e+02,1.348999999999964530e+02,1.348999999999964530e+02
1.399999999999961346e+02,1.349999999999964473e+02,1.349999999999964473e+02
1.400999999999961290e+02,1.350999999999964416e+02,1.350999999999964416e+02
1.401999999999961233e+02,1.351999999999964359e+02,1.351999999999964359e+02
1.402999999999961176e+02,1.352999999999964302e+02,1.352999999999964302e+02
1.403999999999961119e+02,1.353999999999964245e+02,1.353999999999964245e+02
1.404999999999961062e+02,1.354999999999964189e+02,1.354999999999964189e+02
1.405999999999961005e+02,1.355999999999964132e+02,1.355999999999964132e+02
1.406999999999960949e+02,1.356999999999964075e+02,1.356999999999964075e+02
1.407999999999960892e+02,1.357999999999964018e+02,1.357999999999964018e+02
1.408999999999960835e+02,1.358999999999963961e+02,1.358999999999963961e+02
1.409999999999960778e+02,1.359999999999963904e+02,1.359999999999963904e+02
1.410999999999960721e+02,1.360999999999963848e+02,1.360999999999963848e+02
1.411999999999960664e+02,1.361999999999963791e+02,1.361999999999963791e+02
1.412999999999960608e+02,1.362999999999963734e+02,1.362999999999963734e+02
1.413999999999960551e+02,1.363999999999963677e+02,1.363999999999963677e+02
1.414999999999960494e+02,1.364999999999963620e+02,1.364999999999963620e+02
1.415999999999960437e+02,1.365999999999963563e+02,1.365999999999963563e+02
1.416999999999960380e+02,1.366999999999963507e+02,1.366999999999963507e+02
1.417999999999960323e+02,1.367999999999963450e+02,1.367999999999963450e+02
1.418999999999960266e+02,1.368999999999963393e+02,1.368999999999963393e+02
1.419999999999960210e+02,1.369999999999963336e+02,1.369999999999963336e+02
1.420999999999960153e+02,1.370999999999963279e+02,1.370999999999963279e+02
1.421999999999960096e+02,1.371999999999963222e+02,1.371999999999963222e+02
1.422999999999960039e+02,1.372999999999963165e+02,1.372999999999963165e+02
1.423999999999959982e+02,1.373999999999963109e+02,1.373999999999963109e+02
1.424999999999959925e+02,1.374999999999963052e+02,1.374999999999963052e+02
1.425999999999959869e+02,1.375999999999962995e+02,1.375999999999962995e+02
1.426999999999959812e+02,1.376999999999962938e+02,1.376999999999962938e+02
1.427999999999959755e+02,1.377999999999962881e+02,1.377999999999962881e+02
1.428999999999959698e+02,1.378999999999962824e+02,1.378999999999962824e+02
1.429999999999959641e+02,1.379999999999962768e+02,1.379999999999962768e+02
1.430999999999959584e+02,1.380999999999962711e+02,1.380999999999962711e+02
1.431999999999959527e+02,1.381999999999962654e+02,1.381999999999962654e+02
1.432999999999959471e+02,1.382999999999962597e+02,1.382999999999962597e+02
1.433999999999959414e+02,1.383999999999962540e+02,1.383999999999962540e+02
1.434999999999959357e+02,1.384999999999962483e+02,1.384999999999962483e+02
1.435999999999959300e+02,1.385999999999962427e+02,1.385999999999962427e+02
1.436999999999959243e+02,1.386999999999962370e+02,1.386999999999962370e+02
1.437999999999959186e+02,1.387999999999962313e+02,1.387999999999962313e+02
1.438999999999959130e+02,1.388999999999962256e+02,1.388999999999962256e+02
1.439999999999959073e+02,1.389999999999962199e+02,1.389999999999962199e+02
1.440999999999959016e+02,1.390999999999962142e+02,1.390999999999962142e+02
1.441999999999958959e+02,1.391999999999962085e+02,1.391999999999962085e+02
1.442999999999958902e+02,1.392999999999962029e+02,1.392999999999962029e+02
1.443999999999958845e+02,1.393999999999961972e+02,1.393999999999961972e+02
1.444999999999958789e+02,1.394999999999961915e+02,1.394999999999961915e+02
1.445999999999958732e+02,1.395999999999961858e+02,1.395999999999961858e+02
1.446999999999958675e+02,1.396999999999961801e+02,1.396999999999961801e+02
1.447999999999958618e+02,1.397999999999961744e+02,1.397999999999961744e+02
1.448999999999958561e+02,1.398999999999961688e+02,1.398999999999961688e+02
1.449999999999958504e+02,1.399999999999961631e+02,1.399999999999961631e+02
1.450999999999958447e+02,1.400999999999961574e+02,1.400999999999961574e+02
1.451999999999958391e+02,1.401999999999961517e+02,1.401999999999961517e+02
1.452999999999958334e+02,1.402999999999961460e+02,1.402999999999961460e+02
1.453999999999958277e+02,1.403999999999961403e+02,1.403999999999961403e+02
1.454999999999958220e+02,1.404999999999961346e+02,1.404999999999961346e+02
1.455999999999958163e+02,1.405999999999961290e+02,1.405999999999961290e+02
1.456999999999958106e+02,1.406999999999961233e+02,1.406999999999961233e+02
1.457999999999958050e+02,1.407999999999961176e+02,1.407999999999961176e+02
1.458999999999957993e+02,1.408999999999961119e+02,1.408999999999961119e+02
1.459999999999957936e+02,1.409999999999961062e+02,1.409999999999961062e+02
1.460999999999957879e+02,1.410999999999961005e+02,1.410999999999961005e+02
1.461999999999957822e+02,1.411999999999960949e+02,1.411999999999960949e+02
1.462999999999957765e+02,1.412999999999960892e+02,1.412999999999960892e+02
1.463999999999957708e+02,1.413999999999960835e+02,1.413999999999960835e+02
1.464999999999957652e+02,1.414999999999960778e+02,1.414999999999960778e+02
1.465999999999957595e+02,1.415999999999960721e+02,1.415999999999960721e+02
1.466999999999957538e+02,1.416999999999960664e+02,1.416999999999960664e+02
1.467999999999957481e+02,1.417999999999960608e+02,1.417999999999960608e+02
1.468999999999957424e+02,1.418999999999960551e+02,1.418999999999960551e+02
1.469999999999957367e+02,1.419999999999960494e+02,1.419999999999960494e+02
1.470999999999957311e+02,1.420999999999960437e+02,1.420999999999960437e+02
1.471999999999957254e+02,1.421999999999960380e+02,1.421999999999960380e+02
1.472999999999957197e+02,1.422999999999960323e+02,1.422999999999960323e+02
1.473999999999957140e+02,1.423999999999960266e+02,1.423999999999960266e+02
1.474999999999957083e+02,1.424999999999960210e+02,1.424999999999960210e+02
1.475999999999957026e+02,1.425999999999960153e+02,1.425999999999960153e+02
1.476999999999956970e+02,1.426999999999960096e+02,1.426999999999960096e+02
1.477999999999956913e+02,1.427999999999960039e+02,1.427999999999960039e+02
1.478999999999956856e+02,1.428999999999959982e+02,1.428999999999959982e+02
1.479999999999956799e+02,1.429999999999959925e+02,1.429999999999959925e+02
1.480999999999956742e+02,1.430999999999959869e+02,1.430999999999959869e+02
1.481999999999956685e+02,1.431999999999959812e+02,1.431999999999959812e+02
1.482999999999956628e+02,1.432999999999959755e+02,1.432999999999959755e+02
1.483999999999956572e+02,1.433999999999959698e+02,1.433999999999959698e+02
1.484999999999956515e+02,1.434999999999959641e+02,1.434999999999959641e+02
1.485999999999956458e+02,1.435999999999959584e+02,1.435999999999959584e+02
1.486999999999956401e+02,1.436999999999959527e+02,1.436999999999959527e+02
1.487999999999956344e+02,1.437999999999959471e+02,1.437999999999959471e+02
1.488999999999956287e+02,1.438999999999959414e+02,1.438999999999959414e+02
1.489999999999956231e+02,1.439999999999959357e+02,1.439999999999959357e+02
1.490999999999956174e+02,1.440999999999959300e+02,1.440999999999959300e+02
1.491999999999956117e+02,1.441999999999959243e+02,1.441999999999959243e+02
1.492999999999956060e+02,1.442999999999959186e+02,1.442999999999959186e+02
1.493999999999956003e+02,1.443999999999959130e+02,1.443999999999959130e+02
1.494999999999955946e+02,1.444999999999959073e+02,1.444999999999959073e+02
1.495999999999955890e+02,1.445999999999959016e+02,1.445999999999959016e+02
1.496999999999955833e+02,1.446999999999958959e+02,1.446999999999958959e+02
1.497999999999955776e+02,1.447999999999958902e+02,1.447999999999958902e+02
1.498999999999955719e+02,1.448999999999958845e+02,1.448999999999958845e+02
1.499999999999955662e+02,1.449999999999958789e+02,1.449999999999958789e+02
1.500999999999955605e+02,1.450999999999958732e+02,1.450999999999958732e+02
1.501999999999955548e+02,1.451999999999958675e+02,1.451999999999958675e+02
1.502999999999955492e+02,1.452999999999958618e+02,1.452999999999958618e+02
1.503999999999955435e+02,1.453999999999958561e+02,1.453999999999958561e+02
1.504999999999955378e+02,1.454999999999958504e+02,1.454999999999958504e+02
1.505999999999955321e+02,1.455999999999958447e+02,1.455999999999958447e+02
1.506999999999955264e+02,1.456999999999958391e+02,1.456999999999958391e+02
1.507999999999955207e+02,1.457999999999958334e+02,1.457999999999958334e+02
1.508999999999955151e+02,1.458999999999958277e+02,1.458999999999958277e+02
1.509999999999955094e+02,1.459999999999958220e+02,1.459999999999958220e+02
1.510999999999955037e+02,1.460999999999958163e+02,1.460999999999958163e+02
1.511999999999954980e+02,1.461999999999958106e+02,1.461999999999958106e+02
1.512999999999954923e+02,1.462999999999958050e+02,1.462999999999958050e+02
1.513999999999954866e+02,1.463999999999957993e+02,1.463999999999957993e+02
1.514999999999954809e+02,1.464999999999957936e+02,1.464999999999957936e+02
1.515999999999954753e+02,1.465999999999957879e+02,1.465999999999957879e+02
1.516999999999954696e+02,1.466999999999957822e+02,1.466999999999957822e+02
1.517999999999954639e+02,1.467999999999957765e+02,1.467999999999957765e+02
1.518999999999954582e+02,1.468999999999957708e+02,1.468999999999957708e+02
1.519999999999954525e+02,1.469999999999957652e+02,1.469999999999957652e+02
1.520999999999954468e+02,1.470999999999957595e+02,1.470999999999957595e+02
1.521999999999954412e+02,1.471999999999957538e+02,1.471999999999957538e+02
1.522999999999954355e+02,1.472999999999957481e+02,1.472999999999957481e+02
1.523999999999954298e+02,1.473999999999957424e+02,1.473999999999957424e+02
1.524999999999954241e+02,1.474999999999957367e+02,1.474999999999957367e+02
1.525999999999954184e+02,1.475999999999957311e+02,1.475999999999957311e+02
1.526999999999954127e+02,1.476999999999957254e+02,1.476999999999957254e+02
1.527999999999954071e+02,1.477999999999957197e+02,1.477999999999957197e+02
1.528999999999954014e+02,1.478999999999957140e+02,1.478999999999957140e+02
1.529999999999953957e+02,1.479999999999957083e+02,1.479999999999957083e+02
1.530999999999953900e+02,1.480999999999957026e+02,1.480999999999957026e+02
1.531999999999953843e+02,1.481999999999956970e+02,1.481999999999956970e+02
1.532999999999953786e+02,1.482999999999956913e+02,1.482999999999956913e+02
1.533999999999953729e+02,1.483999999999956856e+02,1.483999999999956856e+02
1.534999999999953673e+02,1.484999999999956799e+02,1.484999999999956799e+02
1.535999999999953616e+02,1.485999999999956742e+02,1.485999999999956742e+02
1.536999999999953559e+02,1.486999999999956685e+02,1.486999999999956685e+02
1.537999999999953502e+02,1.487999999999956628e+02,1.487999999999956628e+02
1.538999999999953445e+02,1.488999999999956572e+02,1.488999999999956572e+02
1.539999999999953388e+02,1.489999999999956515e+02,1.489999999999956515e+02
1.540999999999953332e+02,1.490999999999956458e+02,1.490999999999956458e+02
1.541999999999953275e+02,1.491999999999956401e+02,1.491999999999956401e+02
1.542999999999953218e+02,1.492999999999956344e+02,1.492999999999956344e+02
1.543999999999953161e+02,1.493999999999956287e+02,1.493999999999956287e+02
1.544999999999953104e+02,1.494999999999956231e+02,1.494999999999956231e+02
1.545999999999953047e+02,1.495999999999956174e+02,1.495999999999956174e+02
1.546999999999952990e+02,1.496999999999956117e+02,1.496999999999956117e+02
1.547999999999952934e+02,1.497999999999956060e+02,1.497999999999956060e+02
1.548999999999952877e+02,1.498999999999956003e+02,1.498999999999956003e+02
1.549999999999952820e+02,1.499999999999955946e+02,1.499999999999955946e+02
1.550999999999952763e+02,1.500999999999955890e+02,1.500999999999955890e+02
1.551999999999952706e+02,1.501999999999955833e+02,1.501999999999955833e+02
1.552999999999952649e+02,1.502999999999955776e+02,1.502999999999955776e+02
1.553999999999952593e+02,1.503999999999955719e+02,1.503999999999955719e+02
1.554999999999952536e+02,1.504999999999955662e+02,1.504999999999955662e+02
1.555999999999952479e+02,1.505999999999955605e+02,1.505999999999955605e+02
1.556999999999952422e+02,1.506999999999955548e+02,1.506999999999955548e+02
1.557999999999952365e+02,1.507999999999955492e+02,1.507999999999955492e+02
1.558999999999952308e+02,1.508999999999955435e+02,1.508999999999955435e+02
1.559999999999952252e+02,1.509999999999955378e+02,1.509999999999955378e+02
1.560999999999952195e+02,1.510999999999955321e+02,1.510999999999955321e+02
1.561999999999952138e+02,1.511999999999955264e+02,1.511999999999955264e+02
1.562999999999952081e+02,1.512999999999955207e+02,1.512999999999955207e+02
1.563999999999952024e+02,1.513999999999955151e+02,1.513999999999955151e+02
1.564999999999951967e+02,1.514999999999955094e+02,1.514999999999955094e+02
1.565999999999951910e+02,1.515999999999955037e+02,1.515999999999955037e+02
1.566999999999951854e+02,1.516999999999954980e+02,1.516999999999954980e+02
1.567999999999951797e+02,1.517999999999954923e+02,1.517999999999954923e+02
1.568999999999951740e+02,1.518999999999954866e+02,1.518999999999954866e+02
1.569999999999951683e+02,1.519999999999954809e+02,1.519999999999954809e+02
1.570999999999951626e+02,1.520999999999954753e+02,1.520999999999954753e+02
1.571999999999951569e+02,1.521999999999954696e+02,1.521999999999954696e+02
1.572999999999951513e+02,1.522999999999954639e+02,1.522999999999954639e+02
1.573999999999951456e+02,1.523999999999954582e+02,1.523999999999954582e+02
1.574999999999951399e+02,1.524999999999954525e+02,1.524999999999954525e+02
1.575999999999951342e+02,1.525999999999954468e+02,1.525999999999954468e+02
1.576999999999951285e+02,1.526999999999954412e+02,1.526999999999954412e+02
1.577999999999951228e+02,1.527999999999954355e+02,1.527999999999954355e+02
1.578999999999951172e+02,1.528999999999954298e+02,1.528999999999954298e+02
1.579999999999951115e+02,1.529999999999954241e+02,1.529999999999954241e+02
1.580999999999951058e+02,1.530999999999954184e+02,1.530999999999954184e+02
1.581999999999951001e+02,1.531999999999954127e+02,1.531999999999954127e+02
1.582999999999950944e+02,1.532999999999954071e+02,1.532999999999954071e+02
1.583999999999950887e+02,1.533999999999954014e+02,1.533999999999954014e+02
1.584999999999950830e+02,1.534999999999953957e+02,1.534999999999953957e+02
1.585999999999950774e+02,1.535999999999953900e+02,1.535999999999953900e+02
1.586999999999950717e+02,1.536999999999953843e+02,1.536999999999953843e+02
1.587999999999950660e+02,1.537999999999953786e+02,1.537999999999953786e+02
1.588999999999950603e+02,1.538999999999953729e+02,1.538999999999953729e+02
1.589999999999950546e+02,1.539999999999953673e+02,1.539999999999953673e+02
1.590999999999950489e+02,1.540999999999953616e+02,1.540999999999953616e+02
1.591999999999950433e+02,1.541999999999953559e+02,1.541999999999953559e+02
1.592999999999950376e+02,1.542999999999953502e+02,1.542999999999953502e+02
1.593999999999950319e+02,1.543999999999953445e+02,1.543999999999953445e+02
1.594999999999950262e+02,1.544999999999953388e+02,1.544999999999953388e+02
1.595999999999950205e+02,1.545999999999953332e+02,1.545999999999953332e+02
1.596999999999950148e+02,1.546999999999953275e+02,1.546999999999953275e+02
1.597999999999950091e+02,1.547999999999953218e+02,1.547999999999953218e+02
1.598999999999950035e+02,1.548999999999953161e+02,1.548999999999953161e+02
1.599999999999949978e+02,1.549999999999953104e+02,1.549999999999953104e+02
1.600999999999949921e+02,1.550999999999953047e+02,1.550999999999953047e+02
1.601999999999949864e+02,1.551999999999952990e+02,1.551999999999952990e+02
1.602999999999949807e+02,1.552999999999952934e+02,1.552999999999952934e+02
1.603999999999949750e+02,1.553999999999952877e+02,1.553999999999952877e+02
1.604999999999949694e+02,1.554999999999952820e+02,1.554999999999952820e+02
1.605999999999949637e+02,1.555999999999952763e+02,1.555999999999952763e+02
1.606999999999949580e+02,1.556999999999952706e+02,1.556999999999952706e+02
1.607999999999949523e+02,1.557999999999952649e+02,1.557999999999952649e+02
1.608999999999949466e+02,1.558999999999952593e+02,1.558999999999952593e+02
1.609999999999949409e+02,1.559999999999952536e+02,1.559999999999952536e+02
1.610999999999949353e+02,1.560999999999952479e+02,1.560999999999952479e+02
1.611999999999949296e+02,1.561999999999952422e+02,1.561999999999952422e+02
1.612999999999949239e+02,1.562999999999952365e+02,1.562999999999952365e+02
1.613999999999949182e+02,1.563999999999952308e+02,1.563999999999952308e+02
1.614999999999949125e+02,1.564999999999952252e+02,1.564999999999952252e+02
1.615999999999949068e+02,1.565999999999952195e+02,1.565999999999952195e+02
1.616999999999949011e+02,1.566999999999952138e+02,1.566999999999952138e+02
1.617999999999948955e+02,1.567999999999952081e+02,1.567999999999952081e+02
1.618999999999948898e+02,1.568999999999952024e+02,1.568999999999952024e+02
1.619999999999948841e+02,1.569999999999951967e+02,1.569999999999951967e+02
1.620999999999948784e+02,1.570999999999951910e+02,1.570999999999951910e+02
1.621999999999948727e+02,1.571999999999951854e+02,1.571999999999951854e+02
1.622999999999948670e+02,1.572999999999951797e+02,1.572999999999951797e+02
1.623999999999948614e+02,1.573999999999951740e+02,1.573999999999951740e+02
1.624999999999948557e+02,1.574999999999951683e+02,1.574999999999951683e+02
1.625999999999948500e+02,1.575999999999951626e+02,1.575999999999951626e+02
1.626999999999948443e+02,1.576999999999951569e+02,1.576999999999951569e+02
1.627999999999948386e+02,1.577999999999951513e+02,1.577999999999951513e+02
1.628999999999948329e+02,1.578999999999951456e+02,1.578999999999951456e+02
1.629999999999948272e+02,1.579999999999951399e+02,1.579999999999951399e+02
1.630999999999948216e+02,1.580999999999951342e+02,1.580999999999951342e+02
1.631999999999948159e+02,1.581999999999951285e+02,1.581999999999951285e+02
1.632999999999948102e+02,1.582999999999951228e+02,1.582999999999951228e+02
1.633999999999948045e+02,1.583999999999951172e+02,1.583999999999951172e+02
1.634999999999947988e+02,1.584999999999951115e+02,1.584999999999951115e+02
1.635999999999947931e+02,1.585999999999951058e+02,1.585999999999951058e+02
1.636999999999947875e+02,1.586999999999951001e+02,1.586999999999951001e+02
1.637999999999947818e+02,1.587999999999950944e+02,1.587999999999950944e+02
1.638999999999947761e+02,1.588999999999950887e+02,1.588999999999950887e+02
1.639999999999947704e+02,1.589999999999950830e+02,1.589999999999950830e+02
1.640999999999947647e+02,1.590999999999950774e+02,1.590999999999950774e+02
1.641999999999947590e+02,1.591999999999950717e+02,1.591999999999950717e+02
1.642999999999947534e+02,1.592999999999950660e+02,1.592999999999950660e+02
1.643999999999947477e+02,1.593999999999950603e+02,1.593999999999950603e+02
1.644999999999947420e+02,1.594999999999950546e+02,1.594999999999950546e+02
1.645999999999947363e+02,1.595999999999950489e+02,1.595999999999950489e+02
1.646999999999947306e+02,1.596999999999950433e+02,1.596999999999950433e+02
1.647999999999947249e+02,1.597999999999950376e+02,1.597999999999950376e+02
1.648999999999947192e+02,1.598999999999950319e+02,1.598999999999950319e+02
1.649999999999947136e+02,1.599999999999950262e+02,1.599999999999950262e+02
1.650999999999947079e+02,1.600999999999950205e+02,1.600999999999950205e+02
1.651999999999947022e+02,1.601999999999950148e+02,1.601999999999950148e+02
1.652999999999946965e+02,1.602999999999950091e+02,1.602999999999950091e+02
1.653999999999946908e+02,1.603999999999950035e+02,1.603999999999950035e+02
1.654999999999946851e+02,1.604999999999949978e+02,1.604999999999949978e+02
1.655999999999946795e+02,1.605999999999949921e+02,1.605999999999949921e+02
1.656999999999946738e+02,1.606999999999949864e+02,1.606999999999949864e+02
1.657999999999946681e+02,1.607999999999949807e+02,1.607999999999949807e+02
1.658999999999946624e+02,1.608999999999949750e+02,1.608999999999949750e+02
1.659999999999946567e+02,1.609999999999949694e+02,1.609999999999949694e+02
1.660999999999946510e+02,1.610999999999949637e+02,1.610999999999949637e+02
1.661999999999946453e+02,1.611999999999949580e+02,1.611999999999949580e+02
1.662999999999946397e+02,1.612999999999949523e+02,1.612999999999949523e+02
1.663999999999946340e+02,1.613999999999949466e+02,1.613999999999949466e+02
1.664999999999946283e+02,1.614999999999949409e+02,1.614999999999949409e+02
1.665999999999946226e+02,1.615999999999949353e+02,1.615999999999949353e+02
1.666999999999946169e+02,1.616999999999949296e+02,1.616999999999949296e+02
1.667999999999946112e+02,1.617999999999949239e+02,1.617999999999949239e+02
1.668999999999946056e+02,1.618999999999949182e+02,1.618999999999949182e+02
1.669999999999945999e+02,1.619999999999949125e+02,1.619999999999949125e+02
1.670999999999945942e+02,1.620999999999949068e+02,1.620999999999949068e+02
1.671999999999945885e+02,1.621999999999949011e+02,1.621999999999949011e+02
1.672999999999945828e+02,1.622999999999948955e+02,1.622999999999948955e+02
1.673999999999945771e+02,1.623999999999948898e+02,1.623999999999948898e+02
1.674999999999945715e+02,1.624999999999948841e+02,1.624999999999948841e+02
1.675999999999945658e+02,1.625999999999948784e+02,1.625999999999948784e+02
1.676999999999945601e+02,1.626999999999948727e+02,1.626999999999948727e+02
1.677999999999945544e+02,1.627999999999948670e+02,1.627999999999948670e+02
1.678999999999945487e+02,1.628999999999948614e+02,1.628999999999948614e+02
1.679999999999945430e+02,1.629999999999948557e+02,1.629999999999948557e+02
1.680999999999945373e+02,1.630999999999948500e+02,1.630999999999948500e+02
1.681999999999945317e+02,1.631999999999948443e+02,1.631999999999948443e+02
1.682999999999945260e+02,1.632999999999948386e+02,1.632999999999948386e+02
1.683999999999945203e+02,1.633999999999948329e+02,1.633999999999948329e+02
1.684999999999945146e+02,1.634999999999948272e+02,1.634999999999948272e+02
1.685999999999945089e+02,1.635999999999948216e+02,1.635999999999948216e+02
1.686999999999945032e+02,1.636999999999948159e+02,1.636999999999948159e+02
1.687999999999944976e+02,1.637999999999948102e+02,1.637999999999948102e+02
1.688999999999944919e+02,1.638999999999948045e+02,1.638999999999948045e+02
1.689999999999944862e+02,1.639999999999947988e+02,1.639999999999947988e+02
1.690999999999944805e+02,1.640999999999947931e+02,1.640999999999947931e+02
1.691999999999944748e+02,1.641999999999947875e+02,1.641999999999947875e+02
1.692999999999944691e+02,1.642999999999947818e+02,1.642999999999947818e+02
1.693999999999944635e+02,1.643999999999947761e+02,1.643999999999947761e+02
1.694999999999944578e+02,1.644999999999947704e+02,1.644999999999947704e+02
1.695999999999944521e+02,1.645999999999947647e+02,1.645999999999947647e+02
1.696999999999944464e+02,1.646999999999947590e+02,1.646999999999947590e+02
1.697999999999944407e+02,1.647999999999947534e+02,1.647999999999947534e+02
1.698999999999944350e+02,1.648999999999947477e+02,1.648999999999947477e+02
1.699999999999944293e+02,1.649999999999947420e+02,1.649999999999947420e+02
1.700999999999944237e+02,1.650999999999947363e+02,1.650999999999947363e+02
1.701999999999944180e+02,1.651999999999947306e+02,1.651999999999947306e+02
1.702999999999944123e+02,1.652999999999947249e+02,1.652999999999947249e+02
1.703999999999944066e+02,1.653999999999947192e+02,1.653999999999947192e+02
1.704999999999944009e+02,1.654999999999947136e+02,1.654999999999947136e+02
1.705999999999943952e+02,1.655999999999947079e+02,1.655999999999947079e+02
1.706999999999943896e+02,1.656999999999947022e+02,1.656999999999947022e+02
1.707999999999943839e+02,1.657999999999946965e+02,1.657999999999946965e+02
1.708999999999943782e+02,1.658999999999946908e+02,1.658999999999946908e+02
1.709999999999943725e+02,1.659999999999946851e+02,1.659999999999946851e+02
1.710999999999943668e+02,1.660999999999946795e+02,1.660999999999946795e+02
1.711999999999943611e+02,1.661999999999946738e+02,1.661999999999946738e+02
1.712999999999943554e+02,1.662999999999946681e+02,1.662999999999946681e+02
1.713999999999943498e+02,1.663999999999946624e+02,1.663999999999946624e+02
1.714999999999943441e+02,1.664999999999946567e+02,1.664999999999946567e+02
1.715999999999943384e+02,1.665999999999946510e+02,1.665999999999946510e+02
1.716999999999943327e+02,1.666999999999946453e+02,1.666999999999946453e+02
1.717999999999943270e+02,1.667999999999946397e+02,1.667999999999946397e+02
1.718999999999943213e+02,1.668999999999946340e+02,1.668999999999946340e+02
1.719999999999943157e+02,1.669999999999946283e+02,1.669999999999946283e+02
1.720999999999943100e+02,1.670999999999946226e+02,1.670999999999946226e+02
1.721999999999943043e+02,1.671999999999946169e+02,1.671999999999946169e+02
1.722999999999942986e+02,1.672999999999946112e+02,1.672999999999946112e+02
1.723999999999942929e+02,1.673999999999946056e+02,1.673999999999946056e+02
1.724999999999942872e+02,1.674999999999945999e+02,1.674999999999945999e+02
1.725999999999942816e+02,1.675999999999945942e+02,1.675999999999945942e+02
1.726999999999942759e+02,1.676999999999945885e+02,1.676999999999945885e+02
1.727999999999942702e+02,1.677999999999945828e+02,1.677999999999945828e+02
1.728999999999942645e+02,1.678999999999945771e+02,1.678999999999945771e+02
1.729999999999942588e+02,1.679999999999945715e+02,1.679999999999945715e+02
1.730999999999942531e+02,1.680999999999945658e+02,1.680999999999945658e+02
1.731999999999942474e+02,1.681999999999945601e+02,1.681999999999945601e+02
1.732999999999942418e+02,1.682999999999945544e+02,1.682999999999945544e+02
1.733999999999942361e+02,1.683999999999945487e+02,1.683999999999945487e+02
1.734999999999942304e+02,1.684999999999945430e+02,1.684999999999945430e+02
1.735999999999942247e+02,1.685999999999945373e+02,1.685999999999945373e+02
1.736999999999942190e+02,1.686999999999945317e+02,1.686999999999945317e+02
1.737999999999942133e+02,1.687999999999945260e+02,1.687999999999945260e+02
1.738999999999942077e+02,1.688999999999945203e+02,1.688999999999945203e+02
1.739999999999942020e+02,1.689999999999945146e+02,1.689999999999945146e+02
1.740999999999941963e+02,1.690999999999945089e+02,1.690999999999945089e+02
1.741999999999941906e+02,1.691999999999945032e+02,1.691999999999945032e+02
1.742999999999941849e+02,1.692999999999944976e+02,1.692999999999944976e+02
1.743999999999941792e+02,1.693999999999944919e+02,1.693999999999944919e+02
1.744999999999941735e+02,1.694999999999944862e+02,1.694999999999944862e+02
1.745999999999941679e+02,1.695999999999944805e+02,1.695999999999944805e+02
1.746999999999941622e+02,1.696999999999944748e+02,1.696999999999944748e+02
1.747999999999941565e+02,1.697999999999944691e+02,1.697999999999944691e+02
1.748999999999941508e+02,1.698999999999944635e+02,1.698999999999944635e+02
1.749999999999941451e+02,1.699999999999944578e+02,1.699999999999944578e+02
