mag_x (uT),mag_y (uT),mag_z (uT)
3.304047704166299582e+01,4.421998081236378636e-02,3.628967586004803536e+01
3.320571976640478340e+01,-2.442366791530413764e-02,3.630408658076935779e+01
3.304096766902651439e+01,6.269115907037638158e-02,3.637793558428928975e+01
3.314009242934181287e+01,7.599545389064027434e-02,3.615818022492729966e+01
3.313137196821072195e+01,6.578943019662852887e-02,3.613817828344920713e+01
3.328120909634629498e+01,5.153733709534972368e-02,3.621029130735014689e+01
3.304324084371274495e+01,3.854566030026199824e-02,3.630741784474667355e+01
3.304468492800253898e+01,-2.017780624749673513e-01,3.617009684143393144e+01
3.322373204876980424e+01,1.279097678066382082e-01,3.625537643406241983e+01
3.322009898852487453e+01,1.923719682501876527e-01,3.621613497281230565e+01
3.306071057115293144e+01,1.277514833191932542e-01,3.633117830836037143e+01
3.313950794433566927e+01,4.574184292268768104e-02,3.639086229517241833e+01
3.310291872781963463e+01,-1.417236642884724673e-01,3.647176393279043793e+01
3.301853768032166414e+01,-5.082319673724555731e-02,3.619514754173899718e+01
3.304388063594220881e+01,3.898709996560376090e-02,3.645297671711072951e+01
3.308144300182839714e+01,6.529665251712256542e-03,3.638165986019974696e+01
3.316172020601946713e+01,-1.424627380444531133e-01,3.633244823839396531e+01
3.305681331725569549e+01,6.740575311235671996e-02,3.617363204371113738e+01
3.322902485171456988e+01,9.922214734913009648e-02,3.634071152929980286e+01
3.315876152312300462e+01,-9.225120080964073835e-03,3.630456373493611011e+01
3.317415273614563631e+01,-1.017290077885259492e-01,3.623957380291916053e+01
3.307979876215718207e+01,-6.543617744564075162e-03,3.625913286244543343e+01
3.318197176570269136e+01,2.287597628318020423e-02,3.625010565680917551e+01
3.322683398203177774e+01,6.923022508616291648e-02,3.630500761258570463e+01
3.325614928140660709e+01,5.035368086385051678e-02,3.634592224439334274e+01
3.315128934120011905e+01,-8.727212154493431406e-02,3.638452038754733309e+01
3.326836820888029678e+01,1.008517183143110563e-01,3.649207129725239440e+01
3.315867180446500839e+01,5.982823098906488168e-02,3.621195273279742821e+01
3.314130590971790014e+01,1.302284202045820849e-01,3.619782231731327471e+01
3.319899224287951256e+01,9.013247250177981729e-02,3.614039029793620017e+01
3.323463834126603444e+01,-7.709732558651705148e-02,3.634525136084091912e+01
3.312600600573201604e+01,2.158252981835076523e-01,3.622486173852758640e+01
3.310756809471632067e+01,1.195554790985102339e-01,3.623533663652628434e+01
3.321145316750438070e+01,-1.220504043822809859e-01,3.618895841044896855e+01
3.304281721610404787e+01,-1.416117677318318516e-02,3.631377951071730337e+01
3.325174072337727438e+01,-1.420978894958974809e-02,3.621025027061310197e+01
3.320746328211779996e+01,-1.857511840129545330e-02,3.620514938381663939e+01
3.313992676782040547e+01,-2.255849575505267657e-01,3.622476189501889365e+01
3.329637669817893908e+01,-8.496167426401642075e-02,3.631409373237713822e+01
3.310006712164720000e+01,7.133186100240844485e-02,3.642946163545234839e+01
3.320918965836724368e+01,-1.561978351605704599e-02,3.633090029423139811e+01
3.313358748698511391e+01,2.314786066177131063e-02,3.635365902121834836e+01
3.306760017721774858e+01,2.155808308120480896e-02,3.618704003871994246e+01
3.308882490576893787e+01,-3.729503022771801096e-02,3.627516940469573115e+01
3.318720234599093999e+01,1.841458445912498854e-01,3.623841153699353868e+01
3.316812762863343522e+01,-1.447701541290124239e-01,3.626497772734276026e+01
3.313063549835138133e+01,-6.047050646385314192e-03,3.624870077471158680e+01
