ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
9.999999999999994671e+00,9.999999999999994671e+00,2.057835296006391701e-01
