mag_x (uT),mag_y (uT),mag_z (uT)
3.326779051894060046e+01,1.754931885998306795e-01,3.627266003904382075e+01
3.326096369194105051e+01,-7.762027696339127147e-02,3.632823981253345380e+01
3.309008309299046857e+01,9.408140558217557847e-02,3.619544909990079162e+01
3.307471152253114610e+01,-7.236193193587200229e-03,3.639897042162743901e+01
3.305761812505826924e+01,-3.106909916682950093e-02,3.625935019317589791e+01
3.313367770437739779e+01,-1.302642038743246911e-01,3.626126859231032284e+01
3.308753605026668509e+01,-9.770856751702375331e-02,3.610344728747458021e+01
3.295233517921222699e+01,4.406998519507804996e-02,3.641225627401299647e+01
3.319052197254936232e+01,-1.140681292234296401e-01,3.627014118531922549e+01
3.331961936239498812e+01,-3.948897368556492787e-02,3.623810222419901095e+01
3.321256521645208437e+01,-2.135906895258275484e-01,3.622074877036065743e+01
3.300083092619652803e+01,-5.938159062847354897e-02,3.627998387757954646e+01
3.311325272995492242e+01,1.993670632470596893e-02,3.621300081077176714e+01
3.319101803224473457e+01,1.430649848385039391e-01,3.618050161471649062e+01
3.333031963423394473e+01,6.111231325601817338e-02,3.630517832752984475e+01
3.326691111839999593e+01,-1.396655400017219606e-01,3.614871442330955631e+01
3.319241755942569227e+01,-1.354876720639298648e-01,3.625248461976420344e+01
3.302599436828423052e+01,-5.651474481289286977e-02,3.643878867059144966e+01
3.317126809440387802e+01,4.217622343622862667e-03,3.626949743608434318e+01
3.294394504642728094e+01,2.849930844813021794e-02,3.638194953193293912e+01
3.328615639452966235e+01,2.461152918717195992e-01,3.627588154371008500e+01
3.303276643268209511e+01,-9.763405479416513433e-02,3.630708665173323624e+01
3.317324277263431753e+01,-5.599999036433750410e-02,3.626809658294347827e+01
3.310964221991979173e+01,-1.555508324708173955e-02,3.632230695202586901e+01
3.313049977937928503e+01,4.025339434506827740e-02,3.647785660910547989e+01
3.307217289170596786e+01,5.671049576275796755e-02,3.637596680096238799e+01
3.317104456135947288e+01,1.065516905089707311e-01,3.613123774610547656e+01
3.294288272857075839e+01,1.124370433967872285e-01,3.634180928924682519e+01
3.305365366327273335e+01,-1.793503461710248270e-03,3.619499788769071102e+01
3.318588942119907870e+01,3.693767411200048895e-02,3.644711945365048678e+01
3.316856680870532870e+01,-1.901334737532382139e-03,3.622702642274929730e+01
3.316000354109360870e+01,-6.718323209736751234e-02,3.633024498047178952e+01
3.309365162099705060e+01,1.024765746756609031e-01,3.640214226016196619e+01
3.315687010271823709e+01,6.605690420505240523e-02,3.615628295000978198e+01
3.325447666150560622e+01,-1.526014611862820114e-01,3.642304938695474448e+01
3.321198993800929600e+01,8.828083807051561455e-03,3.632386057341788899e+01
3.308749630388608409e+01,9.278344090363091143e-03,3.623263767666441026e+01
3.318866801771651609e+01,6.305891837086335938e-02,3.638771989295922538e+01
3.302933084670181074e+01,-6.903865981812205843e-02,3.624799380852316943e+01
