accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.001084637610203387e-01,8.333987797713521273e-02,-9.701095823080917668e+00
9.489177578656815548e-02,1.115990323121418271e-01,-9.680887825354039578e+00
9.584581220058226159e-02,9.273813891744264737e-02,-9.685878753213581049e+00
9.457972156503496874e-02,9.625045074519092414e-02,-9.691594189750263766e+00
1.073236193618379714e-01,1.029256507468007398e-01,-9.706455860901989752e+00
1.160272486172729267e-01,1.087725993954638676e-01,-9.699442521793727678e+00
1.159619437921307755e-01,1.063880823731445657e-01,-9.707560212052554149e+00
1.016224078501789252e-01,8.368528264918777271e-02,-9.701107479562487867e+00
8.793125621636194156e-02,9.425022865097917868e-02,-9.683515889052355163e+00
8.872069268144244791e-02,8.335388139393183626e-02,-9.692893778802917026e+00
9.875289688808415456e-02,1.009219178572234310e-01,-9.691476761527853867e+00
1.005028582247522451e-01,9.348049899402925689e-02,-9.688361592716328019e+00
1.053132428875915710e-01,9.468071865732236025e-02,-9.713778358683578418e+00
1.027809286947695966e-01,1.090561358099740863e-01,-9.693425616409944823e+00
1.083712641689059258e-01,9.462840479128219184e-02,-9.685771428186972898e+00
9.626082240667001300e-02,9.159006521358639685e-02,-9.693421542724562912e+00
1.127716397400721354e-01,9.981192598657753767e-02,-9.695429304990184960e+00
1.114738691681344956e-01,1.125713074411153619e-01,-9.688009665480434407e+00
8.881026005467239359e-02,1.050917693841965372e-01,-9.691081365006688486e+00
8.262555989809464152e-02,9.640746773930955471e-02,-9.705294656053808922e+00
8.705088570125227299e-02,9.688230889256670142e-02,-9.715410888648877474e+00
9.252838617693059931e-02,9.914539964830484942e-02,-9.682644851244855744e+00
9.613916684023367243e-02,8.897538333880504469e-02,-9.696910923790674985e+00
9.565698930437900593e-02,9.422116866377103217e-02,-9.679453673727142160e+00
1.017545778424682607e-01,9.801150801286941106e-02,-9.693083067835670974e+00
9.251188437314815383e-02,9.157849494808328883e-02,-9.697612616491289472e+00
1.131240590614307623e-01,1.002545198034182766e-01,-9.701429239419486095e+00
1.093210698557898763e-01,1.089422680492341117e-01,-9.687223685481441748e+00
9.452444959611770725e-02,1.151841109917778744e-01,-9.713985620396318410e+00
9.651442005312771411e-02,8.159651005349494168e-02,-9.687002248729921661e+00
9.819489435666224619e-02,9.938333752687027178e-02,-9.690567972807611952e+00
1.053559684203693864e-01,9.318015479958785541e-02,-9.695139850054072639e+00
8.855775370381781253e-02,9.010671963247807170e-02,-9.714326192860108122e+00
8.692408919855043603e-02,9.434681026383527624e-02,-9.691545638263782791e+00
9.070371623760124791e-02,8.991357836397319281e-02,-9.700877101857086515e+00
9.907871219405747776e-02,1.004314406902437617e-01,-9.701269030273122596e+00
1.173420803958721420e-01,9.371779601283607153e-02,-9.698516537372936952e+00
9.022162421042255465e-02,9.314253832278705791e-02,-9.695626268810935144e+00
1.014915807798322522e-01,1.046477251035883016e-01,-9.697762838060425494e+00
9.423832129640370703e-02,1.046013863849707959e-01,-9.682286369354791589e+00
1.063281603989753299e-01,9.719124101484125089e-02,-9.696225143870289997e+00
9.050742520393761925e-02,1.087128402440835917e-01,-9.703910961128102031e+00
1.034516827173543735e-01,1.065567656896111576e-01,-9.694270395318794087e+00
9.790735610651504772e-02,1.020416998138602982e-01,-9.694380930744797453e+00
1.030607155678359421e-01,9.528969596263153763e-02,-9.694316601570964309e+00
1.010866007965629393e-01,9.876031002107392431e-02,-9.703181378414944547e+00
1.000519401770864902e-01,9.730527725598056565e-02,-9.708286879043477313e+00
8.373679701892793037e-02,9.592516693905327185e-02,-9.686301575045201062e+00
9.241297238481495369e-02,1.029884496240824898e-01,-9.694937951226021866e+00
1.015849842982654572e-01,8.433874881430500348e-02,-9.711333175834010234e+00
1.080358653085234238e-01,9.247924974351755256e-02,-9.702978922535571371e+00
9.557340764312791115e-02,9.126412119054962135e-02,-9.693708103185242564e+00
9.944487620794459359e-02,1.050807658477873746e-01,-9.693779484918673361e+00
9.450869441353773603e-02,9.894731456621484733e-02,-9.696689516917166074e+00
1.091971373613911389e-01,9.127628294231364403e-02,-9.686704776293632690e+00
1.090439764062568484e-01,9.140795920632101279e-02,-9.693042255111164351e+00
1.038969580407185511e-01,1.029755196405211515e-01,-9.701455055204604605e+00
7.965434129625952042e-02,1.124550635419185318e-01,-9.689413386127116112e+00
8.834448157666932588e-02,1.134418777451051824e-01,-9.675313152655606430e+00
1.047686000339933948e-01,1.124685708095561343e-01,-9.697591354558232624e+00
7.330114002402529638e-02,9.009397004208043180e-02,-9.704222151888890480e+00
1.037699385232159349e-01,9.427739996734312011e-02,-9.703102097816731941e+00
9.911078560942880589e-02,7.837950425353533424e-02,-9.686097955382354741e+00
9.326117550541367096e-02,9.041959618376121943e-02,-9.704264979350071485e+00
9.619929255852438521e-02,1.060551219555339320e-01,-9.690718171246755830e+00
8.514662644225445831e-02,9.581437093965410046e-02,-9.705224690339315785e+00
8.585020171238161302e-02,9.121142608207617741e-02,-9.695470952628044259e+00
1.026813977081686563e-01,1.088236628243926252e-01,-9.696691766971799353e+00
1.058980096847348396e-01,8.854547733682494037e-02,-9.702155257452439230e+00
1.120762943344159046e-01,1.026410579663689648e-01,-9.689274892564103681e+00
1.032062444900309212e-01,1.025150380106263082e-01,-9.698503726587215823e+00
1.047437655752064128e-01,9.721567554663657074e-02,-9.694576363339459490e+00
9.641362086311862367e-02,8.183176271456336914e-02,-9.709560982483736780e+00
9.812711761319922732e-02,9.349179650005268183e-02,-9.706897964792840838e+00
1.016184266279974574e-01,1.132279950374377592e-01,-9.690222797157066026e+00
9.825160961645590385e-02,1.043022677394069009e-01,-9.691364870982393853e+00
9.272479232219163481e-02,9.567523348738322941e-02,-9.687437026401191531e+00
9.589078634329464834e-02,9.875085070148630073e-02,-9.693758449764956708e+00
1.005105095151140882e-01,1.090694128759010090e-01,-9.689516423223432540e+00
1.127025101473252133e-01,1.042865442161265005e-01,-9.694224086488631542e+00
9.892179712179929862e-02,9.284402925807826168e-02,-9.702609430056723383e+00
1.077149760490778430e-01,8.976110471926565526e-02,-9.688324388005650434e+00
1.016007414766015166e-01,1.140047304128794931e-01,-9.700650175917557405e+00
1.009680155442292532e-01,9.651548039533686119e-02,-9.710648641694772820e+00
9.614534735468012461e-02,1.101394931666665605e-01,-9.687647332037329306e+00
9.036980100189616338e-02,1.041331097708494136e-01,-9.703375868085744926e+00
1.022434579848468111e-01,1.145952482270573280e-01,-9.694449656179427777e+00
1.065872791753087606e-01,1.011148320889653646e-01,-9.701543973295333245e+00
9.363557927215596099e-02,9.935946496283634688e-02,-9.702604850943179926e+00
9.151496174077400347e-02,9.332442670656855566e-02,-9.690005902325379950e+00
8.981238019279423612e-02,1.058941544689726566e-01,-9.703211176325115872e+00
1.059869262773455306e-01,9.197027267211516088e-02,-9.689032148275774858e+00
8.542509547588374164e-02,1.031882482581361893e-01,-9.686663141604821448e+00
9.312554994040647682e-02,1.035010285390404183e-01,-9.691828010729548026e+00
9.749064305935391250e-02,8.265867592377879047e-02,-9.694137679089049442e+00
9.642226157195160630e-02,9.992533157848250414e-02,-9.687282048395703171e+00
9.968879488196109862e-02,1.164197591642392171e-01,-9.700027392606587640e+00
1.050516138424162360e-01,1.163447684828863016e-01,-9.689825660550711817e+00
9.653104678802797156e-02,8.823008697155204638e-02,-9.698900300570109323e+00
1.002235685973896229e-01,9.659023997740788514e-02,-9.699917125613797708e+00
9.929204409944596132e-02,1.171818698532442748e-01,-9.693608319428442144e+00
1.017294842403616839e-01,1.060939038868511236e-01,-9.692385905914825628e+00
9.475256471287978044e-02,9.141418896357769719e-02,-9.695615349753266443e+00
9.769716236843353774e-02,1.053611247909158055e-01,-9.691360140613747731e+00
1.057747737098502089e-01,8.958055391563525538e-02,-9.688340679073650819e+00
1.008410911164208668e-01,9.369886085020304178e-02,-9.688384927148648629e+00
8.246054858577281377e-02,9.426871358233718246e-02,-9.699589331771077738e+00
1.150055577981035082e-01,1.078695548771689688e-01,-9.689555103168910222e+00
9.160871938720865915e-02,9.448445394739357628e-02,-9.701082729851590258e+00
1.088974931106984623e-01,1.037857344510695057e-01,-9.697525433618157109e+00
9.286502689849254755e-02,1.013383412429157970e-01,-9.693892621914358187e+00
9.801856634111104360e-02,1.002125324065440554e-01,-9.702385581493828681e+00
1.074144297247415364e-01,9.966676941777502519e-02,-9.682216123152402432e+00
9.355811605197721093e-02,1.028618854856546833e-01,-9.693972753409219933e+00
1.117221301382381321e-01,9.898403000188557566e-02,-9.700685029962089700e+00
1.097138154360980111e-01,7.977807234472671094e-02,-9.701735311935641093e+00
1.037644362915536439e-01,9.683208567317386217e-02,-9.705828858681480042e+00
8.946544169414176462e-02,1.137465195973885734e-01,-9.694146109899799413e+00
1.017086173165810681e-01,9.747317201196939451e-02,-9.706956208747824277e+00
9.518289041539824968e-02,1.031316422599398569e-01,-9.695650687417916913e+00
8.634041967754779723e-02,9.344948238377466521e-02,-9.696899940589659650e+00
9.174838988211546364e-02,9.598897769961005355e-02,-9.684549742942818895e+00
9.424280197888729171e-02,8.132455220165135668e-02,-9.685687219098459977e+00
1.008444344694482131e-01,9.334366322806797456e-02,-9.694961360438455245e+00
9.007760479015719524e-02,9.879890622798169486e-02,-9.683966706175381134e+00
1.096457061379820797e-01,1.101114274520922087e-01,-9.696518891604089418e+00
9.743865443243326929e-02,9.509292787845587125e-02,-9.702808319973575735e+00
9.070461492989215224e-02,1.028544843664523090e-01,-9.692710280768116249e+00
1.083713096551001120e-01,9.952254560748810541e-02,-9.712448966014529006e+00
1.020731773259961617e-01,1.070226434615647176e-01,-9.692087899068152268e+00
9.187861963074264726e-02,1.063370752306797423e-01,-9.687453389889203237e+00
9.637755048794865997e-02,9.041795982944278443e-02,-9.695813369385025027e+00
9.836924331742516459e-02,1.084741357440772019e-01,-9.693217666269386967e+00
1.076732390033925402e-01,1.033571340638797520e-01,-9.687638863773038622e+00
1.034948235969341823e-01,1.042546573275442839e-01,-9.695182730117210212e+00
8.967607699301959057e-02,1.000696848826164165e-01,-9.688140534724411168e+00
9.966897126091391057e-02,9.023887203166244819e-02,-9.697117437911650484e+00
1.110873413108557223e-01,8.820856529582941918e-02,-9.696870069374192269e+00
1.005568972158712715e-01,1.052177862923288493e-01,-9.699849069175026983e+00
9.083884793537905233e-02,1.134276688875143768e-01,-9.692644937847479270e+00
1.004094226647193056e-01,9.209173042657001207e-02,-9.689476486190313764e+00
9.790870437121343417e-02,1.001383450642890915e-01,-9.708607974588753464e+00
9.133582254992263227e-02,9.796651018310972847e-02,-9.698194181338417152e+00
9.505772217332847385e-02,9.493522708042553826e-02,-9.687857021893895748e+00
1.042323008449217853e-01,1.025193977348612950e-01,-9.692346383760593653e+00
1.085683332831834241e-01,1.039035365382102727e-01,-9.692055322533843054e+00
1.044098219219870699e-01,1.071729933867328760e-01,-9.695355706867580636e+00
9.177588833587929651e-02,8.923378525710312648e-02,-9.704900004544017023e+00
1.073046027125961199e-01,1.096876306069607954e-01,-9.695772196378035446e+00
1.038074532406986217e-01,1.250934252545372605e-01,-9.684338600215532722e+00
1.231673736082011250e-01,1.145650082591750385e-01,-9.675474245448134170e+00
8.807314459572182508e-02,1.016599648810087575e-01,-9.703465628744737614e+00
1.019745049883980237e-01,8.519256237557105982e-02,-9.696541246418428628e+00
1.091679071628658543e-01,9.592886325640817557e-02,-9.687738810123635247e+00
9.937348010547283894e-02,8.795200209654352452e-02,-9.695303084376961422e+00
9.840083077274655587e-02,1.003503798461311131e-01,-9.692099010434528594e+00
1.123365073542247766e-01,9.465163590967431984e-02,-9.688369458901226139e+00
9.232864075707199192e-02,9.900010236329957747e-02,-9.706955679839220252e+00
9.134964930820488327e-02,1.017775323961511991e-01,-9.687953759611348303e+00
9.782847871533789652e-02,9.074360942906607719e-02,-9.685484909125646524e+00
1.010452091836843980e-01,8.635071624639126253e-02,-9.701118277570639492e+00
1.033598895185795924e-01,8.713237523567624043e-02,-9.690989778840210178e+00
1.214822398473431597e-01,9.833469587393771361e-02,-9.698761019641473524e+00
9.624683451716690985e-02,1.035980848818535000e-01,-9.699416788096547393e+00
9.579434126176197828e-02,8.885180389886408736e-02,-9.700214595412283813e+00
1.003143917582653560e-01,1.064475367612691264e-01,-9.695329835334380419e+00
1.033447812630443746e-01,8.539803187226489845e-02,-9.677683835520099365e+00
1.012361899298230006e-01,9.663695548926863610e-02,-9.672868815714728896e+00
9.317988150245222478e-02,9.816917869163512000e-02,-9.695856478446888360e+00
1.092016788383458753e-01,9.679169758951393365e-02,-9.691967532049732270e+00
1.048404447726170585e-01,9.961375202816152852e-02,-9.698107622531091820e+00
9.539754768570667121e-02,1.035094625412768393e-01,-9.694473442361891458e+00
9.154714589442389250e-02,1.031303308087807985e-01,-9.693383094199436556e+00
9.624637747397384036e-02,1.023669359309875848e-01,-9.691387743500630592e+00
1.002481856402124838e-01,9.744368537531317154e-02,-9.700582489861973912e+00
1.040437316168863618e-01,1.005408468818091289e-01,-9.707029432322622498e+00
8.712031705803467696e-02,9.635237463536568125e-02,-9.706089823229659075e+00
9.778993414307035614e-02,9.562976852957899565e-02,-9.687979184704799351e+00
8.224620639588153814e-02,1.025588073375656578e-01,-9.690974771581208458e+00
9.659194265308364280e-02,9.518870316630198558e-02,-9.689601434642550970e+00
9.883693099010763816e-02,9.534016688311972021e-02,-9.695607911323000039e+00
1.022010351349377927e-01,8.965993530323464189e-02,-9.696454436085135242e+00
9.375543097915570168e-02,9.169114532822693342e-02,-9.686339091966987169e+00
9.358142036895295002e-02,1.099710843270858412e-01,-9.694019295224265420e+00
1.057642339283333399e-01,8.038533674563337617e-02,-9.701473227537583455e+00
1.062488899224557359e-01,9.114898090981514434e-02,-9.698121111909641101e+00
1.167740810900420589e-01,1.098351947370730941e-01,-9.697209093260209301e+00
1.092441158210544216e-01,1.009409027019093352e-01,-9.688983480021430950e+00
1.105080784297925306e-01,1.061802824119038036e-01,-9.695972502226487322e+00
1.045444244433624409e-01,9.215879517149558331e-02,-9.702890379076150040e+00
1.107540914660275072e-01,1.124796051251908402e-01,-9.685462338956675410e+00
9.671824807742962493e-02,8.531460646592425867e-02,-9.678017693107024755e+00
1.097602613503663310e-01,1.037713899015620667e-01,-9.701138313999756235e+00
9.262500002719541159e-02,9.009087567914032812e-02,-9.682174995071827439e+00
9.120060485830022712e-02,1.033744566472465654e-01,-9.690719909020760525e+00
1.021765061377832989e-01,9.573522653596182319e-02,-9.688104024559454075e+00
1.017898561415305214e-01,1.111463148000019635e-01,-9.699519944799048332e+00
9.963407363582783838e-02,8.934657869369744265e-02,-9.695184598930973507e+00
1.194651825511727355e-01,8.552840940625967836e-02,-9.693766813744037592e+00
9.367822091026269116e-02,1.124648384662498002e-01,-9.694992098381192136e+00
8.867803364474655115e-02,9.204829587661830792e-02,-9.687606008799965807e+00
8.344280802083632598e-02,1.012379216323341935e-01,-9.692833614432853295e+00
1.099307395184208336e-01,9.783829176545207063e-02,-9.701959572561596801e+00
1.131223841780972100e-01,1.049901701966427237e-01,-9.695013479540822487e+00
1.074631954124856403e-01,9.348132159679374553e-02,-9.698330953182924929e+00
9.729722415941353952e-02,7.900048690489233638e-02,-9.705651874350397890e+00
1.113278649713124319e-01,1.080956734117312773e-01,-9.699694739508013086e+00
9.671740963073241493e-02,1.085664674543142527e-01,-9.693755935768697540e+00
1.025624723578726916e-01,1.044544786943867043e-01,-9.678658725506668503e+00
1.052426494072179891e-01,1.090423468431583193e-01,-9.690010006477953297e+00
9.492216999220644269e-02,9.161440217433498845e-02,-9.711721833564723738e+00
9.791135694000879797e-02,9.584539615021274439e-02,-9.687866074899417868e+00
9.905559902950962503e-02,9.754744273630287787e-02,-9.698944281486626906e+00
1.086697920463352146e-01,1.151523264754489295e-01,-9.702382912214083888e+00
1.081121780375970259e-01,9.699056086636373419e-02,-9.684760082501968625e+00
9.145753232075615191e-02,9.454982530408205521e-02,-9.693897713891129087e+00
1.189411350611797730e-01,1.072005599663268943e-01,-9.689178640821770827e+00
1.016140950678434685e-01,1.142447887198446976e-01,-9.693455158086109691e+00
1.076660729094353619e-01,1.059181224622253448e-01,-9.676791855645868523e+00
9.239959373178392721e-02,1.010819159467743478e-01,-9.685372441063975657e+00
1.005122061980178449e-01,1.055944842705096171e-01,-9.693968358180169886e+00
1.044638668648809748e-01,1.116952108250002379e-01,-9.692599512173085685e+00
1.004416896304652085e-01,9.947211611809411713e-02,-9.693597582453335804e+00
1.024337523048812204e-01,1.089932556961881877e-01,-9.676724031960828754e+00
9.852221402347943746e-02,1.106574141034822878e-01,-9.692484423814335059e+00
9.783302924421470592e-02,1.014785627149947939e-01,-9.692380458711161495e+00
1.001389645382007171e-01,1.098046519607700638e-01,-9.693726085400154346e+00
1.244004921583639900e-01,1.013911969408893415e-01,-9.686127327299629997e+00
1.009107998589170857e-01,1.138707258123075883e-01,-9.695424025367914922e+00
1.009239223746716957e-01,9.648241563380365038e-02,-9.700029269981920166e+00
8.787658977669846050e-02,1.109447822695539265e-01,-9.691966480053157085e+00
1.160915911368392145e-01,1.119862258406031930e-01,-9.699945099413460170e+00
1.153964585536629561e-01,1.122512677153514327e-01,-9.712944442562772451e+00
7.539278625668507927e-02,1.081575120117743566e-01,-9.689250574078061007e+00
